action_times,actions,button_pressed,correct,delays,information_used_correctly,key_press,path,planned_too_little,planned_too_much,queries,questions,responses,rt,score,stimulus,time_elapsed,trial_index,trial_i,trial_type,view_history,pid
"[18416, 25392, 26913]","[u'left', u'left', u'down']",,,"[4, 0, 1]","[False, True, True]",,"[u'1', 4, 8, 15]","[True, False, False]","[False, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'8', u'4', u'14', u'15', u'2', u'3', u'5', u'13', u'7', u'12'], u'time': [3696, 4971, 5693, 6439, 8323, 9695, 10703, 11642, 12387, 13174]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[18416, 534, 891]",13.9,,404387,4.0,1.0,mouselab-mdp,,300
"[7606, 14766, 19577]","[u'right', u'right', u'up']",,,"[4, 0, 1]","[True, True, True]",,"[u'1', 2, 6, 10]","[True, False, False]","[False, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'6', u'10', u'11'], u'time': [3920, 4673, 5491, 6575]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[7605, 1300, 4126]",33.96,,458737,5.0,2.0,mouselab-mdp,,300
"[11713, 18643, 20038]","[u'right', u'right', u'down']",,,"[4, 0, 1]","[True, True, True]",,"[u'1', 2, 6, 11]","[True, False, False]","[False, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'12', u'13', u'5', u'9', u'17', u'16', u'2', u'6', u'10', u'11'], u'time': [2047, 2832, 4043, 5222, 6095, 6865, 7370, 8052, 8903, 9336, 9856, 10481]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[11712, 645, 828]",37.88,,514036,6.0,6.0,mouselab-mdp,,300
"[11490, 19004, 20810]","[u'left', u'left', u'up']",,,"[4, 0, 1]","[True, True, True]",,"[u'1', 4, 8, 14]","[True, False, False]","[False, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'12', u'13', u'7', u'3', u'8', u'14', u'15', u'4'], u'time': [3231, 4152, 5892, 6397, 7190, 7632, 8304, 8834]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[11490, 1360, 1187]",39.92,,567982,7.0,11.0,mouselab-mdp,,300
"[12604, 19906, 21405]","[u'right', u'right', u'down']",,,"[4, 0, 1]","[True, True, True]",,"[u'1', 2, 6, 11]","[True, False, False]","[False, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'10', u'11', u'6', u'7', u'13', u'12', u'3', u'17'], u'time': [2029, 3957, 4822, 5669, 6726, 7143, 7784, 8265, 11554]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[12604, 933, 883]",27.91,,622703,8.0,10.0,mouselab-mdp,,300
"[9902, 17362, 19211]","[u'left', u'left', u'down']",,,"[4, 0, 1]","[True, True, True]",,"[u'1', 4, 8, 15]","[True, False, False]","[False, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'12', u'13', u'7', u'14', u'15', u'8', u'4'], u'time': [2938, 3629, 4581, 6080, 7027, 7692, 8333, 8959]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[9902, 1277, 1231]",39.92,,682309,9.0,0.0,mouselab-mdp,,300
"[5316, 11824, 13305]","[u'down', u'down', u'left']",,,"[4, 0, 1]","[True, True, True]",,"[u'1', 5, 9, 16]","[True, False, False]","[False, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'17', u'16', u'9'], u'time': [2018, 2758, 3456, 4017]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5316, 664, 795]",41.96,,746761,10.0,9.0,mouselab-mdp,,300
"[23475, 25115, 26366]","[u'left', u'left', u'up']",,,[],[],,"[u'1', 4, 8, 14]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'6', u'10', u'11', u'7', u'13', u'12', u'3', u'4', u'14', u'8', u'15'], u'time': [3268, 3982, 4567, 5297, 6395, 6797, 7493, 8271, 9457, 10106, 10683, 11333]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[23474, 1152, 752]",21.88,,795123,11.0,7.0,mouselab-mdp,,300
"[5379, 7831, 9002]","[u'up', u'up', u'right']",,,[],[],,"[u'1', 3, 7, 13]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'12', u'13'], u'time': [1707, 2309, 2894, 3655]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5379, 1958, 677]",24.96,,844571,12.0,14.0,mouselab-mdp,,300
"[15731, 18453, 20867]","[u'up', u'up', u'left']",,,[],[],,"[u'1', 3, 7, 12]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'8', u'14', u'15', u'5', u'9', u'16', u'17', u'6', u'10', u'2', u'11', u'7', u'13', u'12', u'3'], u'time': [1868, 2501, 3126, 3928, 6328, 6874, 7500, 8228, 9001, 9688, 10810, 11533, 12951, 13320, 13906, 14579]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[15731, 2222, 1917]",36.84,,892062,13.0,12.0,mouselab-mdp,,300
"[9681, 13196, 15512]","[u'left', u'left', u'up']",,,[],[],,"[u'1', 4, 8, 14]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'13', u'8', u'4', u'14', u'15'], u'time': [2395, 3329, 3835, 5325, 5951, 6691, 8690]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[9681, 3027, 1814]",33.93,,941082,14.0,5.0,mouselab-mdp,,300
"[8298, 10849, 11840]","[u'down', u'down', u'right']",,,[],[],,"[u'1', 5, 9, 17]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'10', u'6', u'11', u'5', u'9', u'16', u'17'], u'time': [1121, 2516, 3550, 4472, 5363, 5891, 6597, 7206]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[8298, 2057, 498]",41.92,,988264,15.0,4.0,mouselab-mdp,,300
"[6682, 8744, 10029]","[u'up', u'up', u'right']",,,[],[],,"[u'1', 3, 7, 13]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'3', u'12', u'13', u'7'], u'time': [2222, 3080, 4050, 4788, 5637]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[6682, 1568, 789]",38.95,,1035817,16.0,15.0,mouselab-mdp,,300
"[12104, 40529, 50179]","[u'up', u'up', u'right']",,,"[4, 0, 1]",,,"[u'1', 3, 7, 13]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[12100, 7908, 5243]",6.0,,816405,1.0,3.0,mouselab-mdp,,301
"[4683, 27410, 36468]","[u'right', u'right', u'down']",,,"[4, 0, 1]",,,"[u'1', 2, 6, 11]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[4683, 2377, 4394]",3.0,,911962,2.0,1.0,mouselab-mdp,,301
"[9525, 43922, 52753]","[u'up', u'up', u'right']",,,"[4, 0, 1]",,,"[u'1', 3, 7, 13]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[9525, 15633, 4566]",13.0,,991994,3.0,4.0,mouselab-mdp,,301
"[8969, 32153, 103989]","[u'right', u'right', u'down']",,,"[4, 0, 1]",,,"[u'1', 2, 6, 11]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3'], u'time': [104228]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[8969, 2977, 69282]",37.99,,1120067,4.0,6.0,mouselab-mdp,,301
"[27181, 44715, 48880]","[u'left', u'left', u'up']",,,"[4, 0, 1]",,,"[u'1', 4, 8, 14]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[27181, 5580, 1435]",11.0,,1185142,5.0,2.0,mouselab-mdp,,301
"[1385, 16321, 19193]","[u'right', u'right', u'up']",,,"[4, 0, 1]",,,"[u'1', 2, 6, 10]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1385, 3169, 180]",9.0,,1256498,6.0,7.0,mouselab-mdp,,301
"[2691, 71499, 106928]","[u'down', u'down', u'left']",,,"[4, 0, 1]",,,"[u'1', 5, 9, 16]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[2691, 57544, 32798]",16.0,,1377649,7.0,5.0,mouselab-mdp,,301
"[1555, 34257, 38824]","[u'up', u'up', u'right']",,,"[4, 0, 1]",,,"[u'1', 3, 7, 13]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1555, 21248, 2123]",35.0,,1442938,8.0,8.0,mouselab-mdp,,301
"[1984, 20841, 26097]","[u'right', u'right', u'down']",,,"[4, 0, 1]",,,"[u'1', 2, 6, 11]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1984, 7380, 2714]",44.0,,1510078,9.0,9.0,mouselab-mdp,,301
"[4562, 18449, 21533]","[u'up', u'up', u'left']",,,"[4, 0, 1]",,,"[u'1', 3, 7, 12]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[4562, 2022, 685]",-2.0,,1573980,10.0,0.0,mouselab-mdp,,301
"[2682, 26330, 29334]","[u'down', u'down', u'left']",,,[],,,"[u'1', 5, 9, 16]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[2681, 23021, 2397]",2.0,,1628316,11.0,12.0,mouselab-mdp,,301
"[35880, 41043, 42796]","[u'right', u'right', u'up']",,,[],,,"[u'1', 2, 6, 10]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[35880, 4547, 1162]",8.0,,1676465,12.0,15.0,mouselab-mdp,,301
"[5146, 7676, 9366]","[u'up', u'up', u'left']",,,[],,,"[u'1', 3, 7, 12]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5146, 1946, 1102]",7.0,,1730764,13.0,11.0,mouselab-mdp,,301
"[3074, 4850, 6711]","[u'left', u'left', u'down']",,,[],,,"[u'1', 4, 8, 15]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3074, 1268, 923]",6.0,,1784764,14.0,13.0,mouselab-mdp,,301
"[4213, 6068, 7715]","[u'up', u'up', u'left']",,,[],,,"[u'1', 3, 7, 12]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[4213, 1259, 1050]",-2.0,,1832785,15.0,10.0,mouselab-mdp,,301
"[17043, 18530, 19833]","[u'right', u'right', u'up']",,,[],,,"[u'1', 2, 6, 10]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[17042, 864, 759]",24.0,,1891004,16.0,14.0,mouselab-mdp,,301
"[4690, 23405, 24574]","[u'down', u'down', u'left']",,,"[10, -1, -1]",,,"[u'1', 5, 9, 16]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'16'], u'time': [20227, 21827]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[4689, 7366, 4]",15.98,,219675,1.0,5.0,mouselab-mdp,,303
"[6187, 27212, 28572]","[u'left', u'left', u'up']",,,"[14, -1, -1]",,,"[u'1', 4, 8, 14]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'2', u'5', u'4', u'15', u'14', u'8'], u'time': [1599, 2496, 3276, 4015, 23007, 23837, 25241]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[6187, 5233, 163]",16.93,,282488,2.0,4.0,mouselab-mdp,,303
"[11839, 16991, 17871]","[u'left', u'left', u'down']",,,"[2, -1, -1]",,,"[u'1', 4, 8, 15]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'12', u'13', u'10', u'11', u'17', u'16', u'15', u'14', u'4', u'8'], u'time': [1106, 1841, 2748, 3488, 4278, 5005, 5737, 6437, 8878, 10098]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[11839, 1137, 196]",25.9,,337206,3.0,3.0,mouselab-mdp,,303
"[14888, 18856, 19603]","[u'down', u'down', u'left']",,,"[1, -1, -1]",,,"[u'1', 5, 9, 16]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'12', u'13', u'10', u'11', u'17', u'16', u'15', u'14', u'4', u'3', u'2', u'5'], u'time': [1539, 2183, 3300, 3940, 4644, 5214, 5914, 6554, 7358, 7975, 8552, 9165]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[14888, 561, 2]",41.88,,388685,4.0,9.0,mouselab-mdp,,303
"[24143, 26473, 27474]","[u'down', u'down', u'left']",,,"[-1, -1, -1]",,,"[u'1', 5, 9, 16]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'12', u'13', u'10', u'11', u'17', u'16', u'15', u'14', u'4', u'3', u'2', u'5', u'6', u'8', u'9', u'7'], u'time': [1357, 1937, 2671, 3348, 4467, 5738, 7070, 7686, 8681, 9271, 9911, 10552, 11342, 12142, 13612, 14183]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[24143, 2, 485]",45.84,,439092,5.0,1.0,mouselab-mdp,,303
"[12994, 14732, 15961]","[u'right', u'right', u'up']",,,"[-1, -1, -1]",,,"[u'1', 2, 6, 10]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'12', u'13', u'10', u'6', u'11', u'2', u'5', u'9', u'17', u'16', u'4', u'8', u'15', u'14'], u'time': [1083, 1579, 2203, 3307, 3955, 4467, 4925, 5568, 6283, 6698, 7385, 7939, 8566, 9206, 9756, 10546]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[12994, 2, 711]",33.84,,487489,6.0,2.0,mouselab-mdp,,303
"[14297, 15989, 17101]","[u'right', u'right', u'down']",,,"[-1, -1, -1]",,,"[u'1', 2, 6, 11]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'9', u'17', u'16', u'15', u'8', u'14', u'4', u'3', u'7', u'12', u'13', u'10', u'11', u'6', u'2'], u'time': [1358, 1931, 2489, 3109, 4349, 5000, 5670, 6260, 7981, 8578, 9181, 9958, 11142, 11895, 12597, 13127]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[14297, 3, 595]",37.84,,534751,7.0,6.0,mouselab-mdp,,303
"[13562, 15298, 15963]","[u'down', u'down', u'right']",,,"[-1, -1, -1]",,,"[u'1', 5, 9, 17]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'9', u'16', u'17', u'4', u'8', u'14', u'15', u'3', u'7', u'12', u'13', u'10', u'11'], u'time': [1081, 1698, 2271, 3014, 4549, 5299, 6719, 7429, 8260, 8810, 9341, 10014, 10651, 11221]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[13562, 3, 79]",33.86,,582152,8.0,7.0,mouselab-mdp,,303
"[13843, 15767, 16768]","[u'up', u'up', u'left']",,,"[-1, -1, -1]",,,"[u'1', 3, 7, 12]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'7', u'12', u'13', u'3', u'4', u'14', u'15', u'16', u'17', u'11', u'10'], u'time': [2285, 3069, 3732, 4486, 5936, 7527, 8314, 9424, 10235, 11268, 11952]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[13843, 3, 291]",40.89,,630339,9.0,8.0,mouselab-mdp,,303
"[10407, 12361, 13421]","[u'left', u'left', u'down']",,,"[-1, -1, -1]",,,"[u'1', 4, 8, 15]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'16', u'17', u'15', u'14', u'4', u'8', u'12', u'13', u'10', u'11'], u'time': [773, 1565, 2727, 3538, 4768, 5379, 6129, 7139, 8170, 8946]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10407, 3, 349]",39.9,,678865,10.0,0.0,mouselab-mdp,,303
"[11390, 12037, 12900]","[u'up', u'up', u'left']",,,[],,,"[u'1', 3, 7, 12]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'12', u'13', u'10', u'11', u'17', u'16', u'15', u'14', u'3', u'7'], u'time': [1222, 1929, 2646, 3317, 4367, 4936, 6094, 7031, 9772, 10493]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[11390, 141, 370]",36.9,,732110,11.0,12.0,mouselab-mdp,,303
"[21519, 22391, 23286]","[u'up', u'up', u'right']",,,[],,,"[u'1', 3, 7, 13]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'12', u'13', u'10', u'11', u'17', u'16', u'15', u'14', u'3', u'7', u'8', u'4', u'9', u'5'], u'time': [1279, 1946, 3569, 4390, 5300, 5926, 7040, 7677, 9948, 10648, 12596, 13193, 14497, 15093]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[21519, 362, 406]",38.86,,779763,12.0,15.0,mouselab-mdp,,303
"[19060, 19825, 20652]","[u'left', u'left', u'up']",,,[],,,"[u'1', 4, 8, 14]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'16', u'17', u'15', u'14', u'12', u'13', u'10', u'11', u'6', u'7', u'8', u'4', u'2'], u'time': [1477, 2065, 3074, 3781, 4765, 5656, 6496, 7216, 8437, 9887, 10774, 11841, 12468]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[19060, 270, 330]",39.87,,826978,13.0,11.0,mouselab-mdp,,303
"[18792, 19529, 20370]","[u'left', u'left', u'down']",,,[],,,"[u'1', 4, 8, 15]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'12', u'13', u'10', u'11', u'17', u'16', u'15', u'14', u'4', u'2', u'3', u'8', u'5'], u'time': [1729, 2355, 3316, 3901, 5019, 5634, 6727, 7498, 9418, 10549, 11929, 14250, 16421]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[18792, 240, 330]",37.87,,875221,14.0,10.0,mouselab-mdp,,303
"[19187, 20137, 21026]","[u'right', u'right', u'down']",,,[],,,"[u'1', 2, 6, 11]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'12', u'13', u'10', u'11', u'17', u'16', u'15', u'14', u'2', u'6', u'5', u'9'], u'time': [1327, 2181, 3821, 4492, 5972, 6582, 7893, 8596, 10774, 11374, 12735, 13685]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[19187, 450, 389]",37.88,,922895,15.0,14.0,mouselab-mdp,,303
"[23041, 23898, 25349]","[u'right', u'right', u'up']",,,[],,,"[u'1', 2, 6, 10]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'12', u'13', u'10', u'11', u'17', u'16', u'15', u'14', u'4', u'8', u'2', u'6'], u'time': [3947, 4674, 5351, 5988, 6605, 7232, 7815, 8342, 12184, 12684, 17329, 17902]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[23041, 360, 961]",21.88,,970230,16.0,13.0,mouselab-mdp,,303
"[8282, 30578, 31577]","[u'up', u'up', u'right']",,,"[17, -1, -1]",,,"[u'1', 3, 7, 13]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'2', u'5', u'4', u'7', u'13', u'12'], u'time': [3699, 4773, 5759, 6462, 27572, 28303, 29023]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[8282, 4152, 147]",1.93,,534088,1.0,5.0,mouselab-mdp,,305
"[15241, 16609, 17680]","[u'right', u'right', u'down']",,,"[-1, -1, -1]",,,"[u'1', 2, 6, 11]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'3', u'2', u'5', u'7', u'9', u'16', u'17', u'8', u'6', u'10', u'11'], u'time': [1527, 2324, 2981, 3805, 4668, 5874, 7378, 8300, 9180, 10655, 13007, 13814]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[15241, 9, 450]",37.88,,596659,2.0,6.0,mouselab-mdp,,305
