p_rdata,action_times,actions,beliefs,correct,delays,information_used_correctly,key_press,meta_actions,path,planned_too_little,planned_too_much,queries,questions,responses,rt,score,time_elapsed,trial_index,trial_id,trial_type,view_history,pid
,,,,,,,,,,,,,,,64853,,197364,,,instructions,"[{""page_index"":0,""viewing_time"":26597},{""page_index"":1,""viewing_time"":31574},{""page_index"":2,""viewing_time"":6680}]",53
,,,,,,,,,,,,,,,130057,,130059,,,instructions,"[{""page_index"":0,""viewing_time"":57911},{""page_index"":1,""viewing_time"":34668},{""page_index"":2,""viewing_time"":5868},{""page_index"":3,""viewing_time"":31608}]",54
,,,,,,,,,,,,,,,241861,,241863,,,instructions,"[{""page_index"":0,""viewing_time"":67027},{""page_index"":1,""viewing_time"":87635},{""page_index"":2,""viewing_time"":87199}]",55
,,,,,,,,,,,,,,,142984,,142986,,,instructions,"[{""page_index"":0,""viewing_time"":41561},{""page_index"":1,""viewing_time"":24728},{""page_index"":2,""viewing_time"":51711},{""page_index"":3,""viewing_time"":24984}]",56
,,,,,,,,,,,,,,,36090,,36092,,,instructions,"[{""page_index"":0,""viewing_time"":16313},{""page_index"":1,""viewing_time"":9920},{""page_index"":2,""viewing_time"":9855}]",57
,,,,,,,,,,,,,,,27359,,89456,,,instructions,"[{""page_index"":0,""viewing_time"":4550},{""page_index"":1,""viewing_time"":7712},{""page_index"":2,""viewing_time"":15096}]",57
,,,,,,,,,,,,,,,33609,,145034,,,instructions,"[{""page_index"":0,""viewing_time"":9337},{""page_index"":1,""viewing_time"":20064},{""page_index"":2,""viewing_time"":4206}]",57
,,,,,,,,,,,,,,,151174,,151175,,,instructions,"[{""page_index"":0,""viewing_time"":46110},{""page_index"":1,""viewing_time"":25089},{""page_index"":2,""viewing_time"":48583},{""page_index"":3,""viewing_time"":31391}]",58
,,,,,,,,,,,,,,,38206,,239174,,,instructions,"[{""page_index"":0,""viewing_time"":6798},{""page_index"":1,""viewing_time"":7864},{""page_index"":2,""viewing_time"":21967},{""page_index"":3,""viewing_time"":1576}]",58
,,,,,,,,,,,,,,,33599,,33600,,,instructions,"[{""page_index"":0,""viewing_time"":11626},{""page_index"":1,""viewing_time"":14392},{""page_index"":2,""viewing_time"":3300},{""page_index"":3,""viewing_time"":4280}]",59
,,,,,,,,,,,,,,,43366,,112716,,,instructions,"[{""page_index"":0,""viewing_time"":9225},{""page_index"":1,""viewing_time"":4356},{""page_index"":2,""viewing_time"":2856},{""page_index"":1,""viewing_time"":2120},{""page_index"":2,""viewing_time"":18344},{""page_index"":3,""viewing_time"":6464}]",59
,,,,,,,,,,,,,,,6646,,142016,,,instructions,"[{""page_index"":0,""viewing_time"":1950},{""page_index"":1,""viewing_time"":951},{""page_index"":2,""viewing_time"":1813},{""page_index"":3,""viewing_time"":1932}]",59
