action_times,actions,button_pressed,correct,delays,information_used_correctly,path,planned_too_little,planned_too_much,queries,questions,responses,rt,score,stimulus,time_elapsed,trial_index,trial_i,trial_type,view_history,pid
"[8094, 8960, 9940]","[u'up', u'up', u'right']",,,[],[],"[u'0', 2, 6, 12]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'3', u'4', u'2', u'6', u'11', u'12'], u'time': [2171, 2642, 3441, 4013, 5006, 5444, 6129]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[8094, 362, 475]",-2.0,,822434,12.0,,mouselab-mdp,,3
"[5325, 6159, 7092]","[u'left', u'left', u'up']",,,[],[],"[u'0', 3, 7, 13]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'14', u'13'], u'time': [898, 2202, 3070, 3924]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5325, 315, 415]",21.0,,876741,13.0,,mouselab-mdp,,3
"[7487, 8387, 9410]","[u'up', u'up', u'left']",,,[],[],"[u'0', 2, 6, 11]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'6', u'11', u'12'], u'time': [1710, 2542, 3150, 3767]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[7487, 396, 501]",11.0,,931740,14.0,,mouselab-mdp,,3
"[9899, 10710, 11633]","[u'right', u'right', u'down']",,,[],[],"[u'0', 1, 5, 10]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'1', u'5', u'6', u'9', u'10'], u'time': [3202, 4696, 5607, 6721, 7418, 8262]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[9899, 291, 413]",19.0,,980522,15.0,,mouselab-mdp,,3
"[18241, 18960, 20321]","[u'up', u'up', u'left']",,,[],[],"[u'0', 2, 6, 11]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'1', u'4', u'3', u'6', u'5', u'9', u'12', u'11', u'7', u'13', u'14'], u'time': [2116, 2891, 3473, 4051, 4915, 5566, 6162, 7074, 7636, 12373, 13396, 13958]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[18241, 206, 850]",3.0,,1032924,16.0,,mouselab-mdp,,3
"[38217, 39118, 39934]","[u'down', u'down', u'left']",,,[],[],"[u'0', 4, 8, 15]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'1', u'5', u'9', u'10', u'13', u'14', u'2', u'4', u'6', u'12', u'11', u'8', u'15', u'16'], u'time': [2185, 5748, 10170, 10784, 11971, 12815, 14728, 15568, 17412, 18274, 19190, 19703, 20193, 21079, 21359, 21737]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[38216, 365, 286]",-31.0,,171788,1.0,,mouselab-mdp,,4
"[4195, 6355, 7906]","[u'left', u'left', u'up']",,,[],[],"[u'0', 3, 7, 13]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[4195, 1640, 1023]",15.0,,248169,2.0,,mouselab-mdp,,4
"[35441, 36352, 37304]","[u'left', u'left', u'up']",,,[],[],"[u'0', 3, 7, 13]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[35440, 384, 422]",-15.0,,337740,3.0,,mouselab-mdp,,4
"[3157, 3981, 4909]","[u'up', u'up', u'left']",,,[],[],"[u'0', 2, 6, 11]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3157, 294, 405]",-5.0,,386112,4.0,,mouselab-mdp,,4
"[875, 1731, 2714]","[u'up', u'up', u'right']",,,[],[],"[u'0', 2, 6, 12]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[874, 325, 468]",-15.0,,494099,5.0,,mouselab-mdp,,4
"[3439, 4593, 5696]","[u'right', u'right', u'up']",,,[],[],"[u'0', 1, 5, 9]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3439, 637, 573]",25.0,,551247,6.0,,mouselab-mdp,,4
"[836, 1452, 2180]","[u'right', u'right', u'down']",,,[],[],"[u'0', 1, 5, 10]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[836, 86, 198]",5.0,,724878,7.0,,mouselab-mdp,,4
"[2089, 3136, 4330]","[u'right', u'right', u'down']",,,[],[],"[u'0', 1, 5, 10]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[2089, 528, 668]",5.0,,773659,8.0,,mouselab-mdp,,4
"[10456, 11678, 12799]","[u'down', u'down', u'right']",,,[],[],"[u'0', 4, 8, 16]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10456, 698, 603]",5.0,,895932,9.0,,mouselab-mdp,,4
"[581, 1173, 1988]","[u'down', u'down', u'left']",,,[],[],"[u'0', 4, 8, 15]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[580, 63, 297]",-5.0,,978104,10.0,,mouselab-mdp,,4
"[10232, 11209, 13159]","[u'left', u'left', u'up']",,,[],[],"[u'0', 3, 7, 13]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10232, 455, 1421]",-25.0,,1046742,11.0,,mouselab-mdp,,4
"[615, 3063, 5382]","[u'up', u'up', u'left']",,,[],[],"[u'0', 2, 6, 11]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[615, 1923, 1787]",-15.0,,1131440,12.0,,mouselab-mdp,,4
"[11930, 12635, 13331]","[u'left', u'left', u'up']",,,[],[],"[u'0', 3, 7, 13]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'5', u'9', u'10', u'6', u'2', u'11', u'12', u'8', u'15', u'16', u'14', u'13', u'7', u'3'], u'time': [1218, 2048, 2619, 3257, 4197, 4636, 5176, 5727, 6672, 7085, 7474, 8504, 8963, 9620, 10890]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[11930, 187, 166]",0.0,,1257161,13.0,,mouselab-mdp,,4
"[3404, 3943, 4730]","[u'left', u'left', u'up']",,,[],[],"[u'0', 3, 7, 13]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'13', u'14', u'3'], u'time': [443, 1009, 2355]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3404, 7, 246]",22.0,,1402329,14.0,,mouselab-mdp,,4
"[9835, 10530, 11539]","[u'up', u'up', u'left']",,,[],[],"[u'0', 2, 6, 11]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'13', u'14', u'15', u'16', u'4', u'10', u'9', u'12', u'11', u'2'], u'time': [483, 1354, 1894, 2428, 4039, 4672, 6156, 6821, 7593, 8551]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[9835, 169, 490]",-15.0,,1497788,15.0,,mouselab-mdp,,4
"[1081, 2994, 4331]","[u'down', u'down', u'left']",,,[],[],"[u'0', 4, 8, 15]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1081, 1390, 809]",15.0,,1571368,16.0,,mouselab-mdp,,4
"[11275, 12751, 15856]","[u'right', u'right', u'down']",,,[],[],"[u'0', 1, 5, 10]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'5', u'10', u'9'], u'time': [2306, 4099, 5307, 7123]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[11275, 955, 2575]",21.0,,198051,1.0,,mouselab-mdp,,5
"[11030, 12143, 13070]","[u'up', u'up', u'left']",,,[],[],"[u'0', 2, 6, 11]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'2', u'6', u'11', u'12'], u'time': [1950, 3786, 5359, 6533, 9588]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[11030, 608, 402]",30.0,,261563,2.0,,mouselab-mdp,,5
"[33516, 34380, 35326]","[u'down', u'down', u'left']",,,[],[],"[u'0', 4, 8, 15]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'8', u'3', u'1', u'2', u'16', u'15', u'5', u'10', u'6'], u'time': [3357, 4679, 6973, 8153, 9315, 11526, 12774, 29848, 30925, 31897]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[33515, 336, 415]",5.0,,310180,3.0,,mouselab-mdp,,5
"[26012, 26748, 28005]","[u'left', u'left', u'up']",,,[],[],"[u'0', 3, 7, 13]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'6', u'4', u'3', u'7', u'14', u'13', u'1', u'5', u'10', u'9'], u'time': [3724, 4834, 5902, 6905, 9574, 10708, 11535, 12620, 13398, 14362, 15165]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[26012, 216, 725]",4.0,,359216,4.0,,mouselab-mdp,,5
"[17476, 18341, 19364]","[u'right', u'right', u'up']",,,[],[],"[u'0', 1, 5, 9]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'6', u'11', u'12', u'3', u'4', u'1', u'5', u'10', u'9'], u'time': [945, 1803, 2643, 3371, 7270, 7999, 8856, 10304, 11112, 11935]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[17476, 334, 491]",5.0,,406043,5.0,,mouselab-mdp,,5
"[9459, 10243, 11023]","[u'down', u'down', u'left']",,,[],[],"[u'0', 4, 8, 15]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'2', u'1', u'4', u'8', u'15', u'16'], u'time': [1059, 2173, 3338, 4251, 5598, 6409, 7720]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[9459, 268, 251]",8.0,,464249,6.0,,mouselab-mdp,,5
"[8699, 9332, 10145]","[u'down', u'down', u'right']",,,[],[],"[u'0', 4, 8, 16]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'1', u'2', u'4', u'8', u'16'], u'time': [1233, 2428, 3622, 4608, 5702, 6560]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[8699, 100, 281]",19.0,,511769,7.0,,mouselab-mdp,,5
"[15510, 16911, 17734]","[u'up', u'up', u'left']",,,[],[],"[u'0', 2, 6, 11]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'6', u'4', u'1', u'5', u'3', u'12', u'11'], u'time': [1219, 2449, 4334, 5158, 6043, 7768, 10487, 11298]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[15510, 880, 303]",7.0,,624096,8.0,,mouselab-mdp,,5
"[19643, 20427, 21888]","[u'up', u'up', u'right']",,,[],[],"[u'0', 2, 6, 12]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'6', u'12', u'11', u'3', u'4', u'1', u'7', u'8'], u'time': [1377, 2490, 3339, 4141, 6830, 7521, 8239, 11838, 13857]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[19643, 254, 930]",-4.0,,671381,9.0,,mouselab-mdp,,5
"[11882, 12579, 14013]","[u'right', u'right', u'down']",,,[],[],"[u'0', 1, 5, 10]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'4', u'1', u'3', u'6', u'5', u'8', u'7', u'9', u'10'], u'time': [848, 1609, 2711, 3831, 5498, 6206, 6960, 7893, 9140, 10426]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[11882, 167, 902]",-5.0,,731396,10.0,,mouselab-mdp,,5
"[10643, 11403, 13995]","[u'right', u'right', u'up']",,,[],[],"[u'0', 1, 5, 9]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'4', u'1', u'3', u'6', u'5', u'9', u'10'], u'time': [3452, 4343, 5073, 5758, 6764, 7536, 8634, 13057]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10643, 233, 2058]",7.0,,825379,11.0,,mouselab-mdp,,5
"[17233, 17833, 18713]","[u'left', u'left', u'up']",,,[],[],"[u'0', 3, 7, 13]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'6', u'12', u'11', u'1', u'5', u'3', u'4', u'9', u'10', u'7', u'13'], u'time': [822, 1504, 3552, 4999, 5921, 6824, 7777, 8502, 9519, 10168, 14966, 15811]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[17233, 66, 346]",3.0,,874395,12.0,,mouselab-mdp,,5
"[22707, 23428, 24475]","[u'right', u'right', u'down']",,,[],[],"[u'0', 1, 5, 10]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'8', u'16', u'2', u'6', u'12', u'11', u'1', u'5', u'9', u'10', u'3'], u'time': [1527, 2200, 4212, 7869, 8596, 10270, 11062, 15787, 16566, 17366, 18222, 19354]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[22707, 200, 513]",3.0,,928218,13.0,,mouselab-mdp,,5
"[9342, 9931, 10606]","[u'left', u'left', u'up']",,,[],[],"[u'0', 3, 7, 13]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'4', u'1', u'5', u'10', u'3', u'7', u'13'], u'time': [1137, 2216, 2828, 3486, 4279, 6195, 6946, 7940]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[9342, 64, 140]",17.0,,1021579,14.0,,mouselab-mdp,,5
"[7454, 8499, 9254]","[u'right', u'right', u'up']",,,[],[],"[u'0', 1, 5, 9]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'6', u'1', u'5', u'10', u'9'], u'time': [637, 1435, 3669, 4357, 5582, 6232]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[7453, 521, 223]",19.0,,1080504,15.0,,mouselab-mdp,,5
"[21167, 21846, 23174]","[u'right', u'right', u'down']",,,[],[],"[u'0', 1, 5, 10]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'4', u'1', u'5', u'3', u'7', u'6', u'12', u'11', u'9', u'10', u'13', u'14', u'8'], u'time': [663, 1373, 1962, 2672, 3933, 4918, 6049, 6893, 7738, 9130, 9793, 14014, 14765, 16874]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[21167, 151, 796]",-19.0,,1148154,16.0,,mouselab-mdp,,5
"[46595, 47582, 51750]","[u'up', u'up', u'right']",,,[],[],"[u'0', 2, 6, 12]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'8', u'2', u'6', u'12', u'11'], u'time': [23712, 31064, 35688, 37916, 40818, 42370]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[46594, 471, 3654]",9.0,,208770,1.0,,mouselab-mdp,,6
"[23897, 24749, 26074]","[u'right', u'right', u'down']",,,[],[],"[u'0', 1, 5, 10]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'2', u'6', u'12', u'11', u'1', u'5', u'10'], u'time': [8473, 10125, 12197, 13565, 14860, 18998, 20232, 21467]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[23897, 331, 803]",17.0,,267563,2.0,,mouselab-mdp,,6
"[31974, 33286, 35149]","[u'right', u'right', u'up']",,,[],[],"[u'0', 1, 5, 9]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'4', u'1', u'3', u'6', u'8', u'16', u'15', u'9', u'5', u'10'], u'time': [5727, 7128, 8809, 10204, 13385, 15185, 16800, 18248, 20459, 21943, 29827]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[31974, 783, 1337]",4.0,,322531,3.0,,mouselab-mdp,,6
"[13977, 15160, 16986]","[u'up', u'up', u'left']",,,[],[],"[u'0', 2, 6, 11]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'3', u'2', u'6', u'11'], u'time': [3368, 4673, 5936, 7899, 9335]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[13977, 646, 1309]",10.0,,377346,4.0,,mouselab-mdp,,6
"[9808, 46777, 47543]","[u'down', u'down', u'left']",,,[],[],"[u'0', 4, 8, 15]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'6', u'12', u'11', u'8', u'16', u'15'], u'time': [2813, 4215, 6018, 7639, 41500, 42526, 43671]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[9806, 36450, 247]",-22.0,,440879,5.0,,mouselab-mdp,,6
"[23429, 24293, 25069]","[u'left', u'left', u'down']",,,[],[],"[u'0', 3, 7, 14]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'6', u'3', u'7', u'13', u'14', u'4', u'1', u'5', u'9', u'10'], u'time': [4864, 6600, 8713, 9905, 11168, 12357, 14240, 15340, 16556, 18032, 18992]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[23429, 349, 250]",4.0,,490207,6.0,,mouselab-mdp,,6
"[25010, 25801, 26481]","[u'right', u'right', u'down']",,,[],[],"[u'0', 1, 5, 10]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'5', u'3', u'2', u'6', u'4', u'12', u'11', u'9', u'10'], u'time': [6587, 8171, 10129, 11438, 12606, 14530, 17813, 19424, 21113, 22078]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[25010, 275, 153]",-5.0,,540805,7.0,,mouselab-mdp,,6
"[9095, 10031, 79926]","[u'up', u'up', u'right']",,,[],[],"[u'0', 2, 6, 12]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'6', u'11', u'12'], u'time': [3361, 4631, 5789, 6945]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[9094, 429, 69383]",11.0,,625906,8.0,,mouselab-mdp,,6
"[15333, 16108, 16903]","[u'down', u'down', u'left']",,,[],[],"[u'0', 4, 8, 15]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'1', u'4', u'8', u'3', u'16', u'15'], u'time': [3527, 4932, 5921, 7868, 10662, 12055, 13040]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[15333, 253, 277]",8.0,,719135,9.0,,mouselab-mdp,,6
"[65767, 66838, 67781]","[u'right', u'right', u'down']",,,[],[],"[u'0', 1, 5, 10]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'3', u'4', u'1', u'6', u'8', u'5', u'9', u'10', u'7'], u'time': [24377, 27117, 29309, 30953, 35651, 37995, 39344, 41201, 46401, 50628]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[65767, 566, 427]",-5.0,,798878,10.0,,mouselab-mdp,,6
"[11278, 12038, 12662]","[u'up', u'up', u'left']",,,[],[],"[u'0', 2, 6, 11]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'6', u'12', u'11'], u'time': [6008, 7452, 8519, 9632]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[11278, 237, 103]",11.0,,850269,11.0,,mouselab-mdp,,6
"[15072, 16344, 17407]","[u'down', u'down', u'left']",,,[],[],"[u'0', 4, 8, 15]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'3', u'4', u'8', u'1', u'16', u'15'], u'time': [3230, 4487, 5477, 6882, 9460, 11009, 12032]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[15072, 748, 538]",8.0,,904259,12.0,,mouselab-mdp,,6
