,pid,info_cost,trial_index,pr_sum,click_prs
802,52,1.25,3,-17.54058712467048,"[0.0, -1.9101709841083139, -4.3877574802507295, -4.3877574802507286, 0.0, -1.8797404218617864, -2.0139850106485397, -0.87688864590886695, -2.0842871016415145, 0.0, 0.0, 0.0]"
803,52,1.25,4,-20.485273933060704,"[0.0, -1.9101709841083139, -4.3877574802507295, -4.3877574802507286, -9.7995879884509325]"
804,52,1.25,5,-18.863146307439315,"[0.0, -1.8797404218617828, -2.0139850106485397, -2.0139850106485415, -2.7374742623968693, -1.7646951830834787, -2.084287101641511, -2.0734850497971706, -0.77491764914602612, -0.95405327200079881, 0.0, -1.5534180533301853, -1.0131052928844131]"
805,52,1.25,6,-6.28410603770868,"[0.0, -0.46982941780602694, -1.1993184990607855, -1.1993184990607855, -1.83982623948107, -0.80464770173979971, -0.77116568056021251]"
806,52,1.25,7,-15.620887476323482,"[0.0, -2.576663779125191, -2.5555949690480269, -3.0098128871148546, -3.0098128871148582, -4.4690029539205511]"
807,52,1.25,8,-4.107855916318183,"[0.0, -0.43127700182994388, 0.0, -1.1202689453405235, -1.2177166608673922, -1.3015846346202267, -0.037008673660096747, 0.0]"
808,52,1.25,9,-17.865963854008495,"[0.0, 0.0, 0.0, -1.1431184473568869, -2.084287101641511, -0.93298377467332827, -2.7693810393871807, -2.850194076462266, -2.8501940764622642, -3.0098128871148555, 0.0, 0.0, -2.2259924509102014, 0.0]"
809,52,1.25,10,-8.853208324667058,"[0.0, -3.8671237533945204, -3.7502943482364692, 0.0, 0.0, -0.44417325288245024, -0.79161697015361909, 0.0]"
810,52,1.25,11,-5.326648250337711,"[0.0, -0.46982941780602694, -0.43127700182994388, 0.0, -4.4255418307017402]"
811,52,1.25,12,-15.36965165234594,"[0.0, -1.8797404218617828, -2.6032296736101159, -2.7684294913051506, -2.7684294913051524, -5.3498225742637384]"
812,52,1.25,13,-20.214436096264947,"[0.0, -0.43127700182994388, -2.7180619642641979, -2.7180619642641979, -2.7180619642641979, -2.7693810393871772, -2.8501940764622624, -2.8501940764622624, -3.1592040093307077]"
813,52,1.25,14,-14.202087304376192,"[0.0, 0.0, -1.4625514810580924, -1.5375634037884645, 0.0, -1.8797404218617864, -2.6032296736101141, -3.0876671126103314, -3.6313352114474036]"
814,52,1.25,15,-18.54938658423637,"[0.0, 0.0, -1.8797404218617864, -2.9371233424467427, -2.4941842643382302, -4.1450500331952878, -7.0932885223943227]"
815,52,1.25,16,-13.681360202243877,"[0.0, -1.8797404218617828, -2.9371233424467427, -2.4941842643382337, -2.9371233424467391, -1.5710459325400308, -1.8621428986103474, 0.0]"
816,53,0.1,1,-16.75646940796285,"[0.0, 0.0, -16.75646940796285]"
817,53,0.1,2,-12.811062553948176,"[0.0, 0.0, 0.0, -0.21050457087573093, -12.600557983072445]"
818,53,0.1,3,-13.316862315163288,"[0.0, 0.0, -0.31246041004602176, -0.49686943523027338, -12.507532469886993]"
819,53,0.1,4,-16.75646940796285,"[0.0, 0.0, -16.75646940796285]"
820,53,0.1,5,-20.808383784681478,[-20.808383784681478]
821,53,0.1,6,-12.617461742894093,"[0.0, -0.21050457087572738, -12.406957172018366]"
822,53,0.1,7,-14.74643466549145,"[0.0, -0.21050457087572738, -0.38226688001509146, -0.38226688001509146, -13.771396334585539]"
823,53,0.1,8,-14.238930757971648,"[0.0, -0.21050457087572738, -0.21050457087573093, -0.38226688001509501, -13.435654736205095]"
824,53,0.1,9,-9.839072608693776,"[0.0, -0.21050457087572738, -0.21050457087573093, -0.23231139233140752, -0.18211225619485916, -9.0036398184160511]"
825,53,0.1,10,-10.670348772259088,"[0.0, 0.0, 0.0, -0.024981893566984326, 0.0, -0.12203511296244862, -10.523331765729655]"
826,53,0.1,11,-19.350584299359053,"[0.0, -19.350584299359053]"
827,53,0.1,12,-7.588394073536538,"[0.0, -0.024981893566984326, -0.14348080881232761, -0.14348080881232761, 0.0, -0.33206774387854665, -0.0091890838097015148, -0.24373133230887234, -6.6914624023477778]"
828,53,0.1,13,-6.851336089073104,"[0.0, 0.0, -0.024981893566984326, -0.31736929839247807, -0.12203511296244685, -0.38282157206365497, -0.37400987223696092, -5.6301183398505792]"
829,53,0.1,14,-5.874718158513456,"[0.0, 0.0, 0.0, -0.21050457087572738, -0.13535530287828479, -0.38282157206365852, -5.1460367126957856]"
830,53,0.1,15,-6.646182087787121,"[0.0, 0.0, 0.0, -0.21050457087573449, 0.0, -0.37566572776773555, -0.018719401652241174, -0.38282157206365497, -5.658470815427755]"
831,53,0.1,16,-8.601016060799829,"[0.0, -0.024981893566984326, -0.024981893566984326, -0.14348080881232761, 0.0, -0.34376558907737831, -8.0638058757761542]"
864,57,1.25,1,-10.967632243863921,"[-0.38963318688221094, -10.57799905698171]"
865,57,1.25,2,-10.967632243863921,"[-0.38963318688221094, -10.57799905698171]"
866,57,1.25,3,-11.013689483553769,"[-0.38963318688221094, -10.624056296671558]"
867,57,1.25,4,-8.086122625675399,"[-0.38963318688221094, -7.6964894387931881]"
868,57,1.25,5,-10.967632243863921,"[-0.38963318688221094, -10.57799905698171]"
869,57,1.25,6,-11.013689483553769,"[-0.38963318688221094, -10.624056296671558]"
870,57,1.25,7,-10.963063269476613,"[-0.38963318688221094, -10.573430082594403]"
871,57,1.25,8,-8.086122625675399,"[-0.38963318688221094, -7.6964894387931881]"
872,57,1.25,9,-8.086122625675399,"[-0.38963318688221094, -7.6964894387931881]"
873,57,1.25,10,-10.967632243863921,"[-0.38963318688221094, -10.57799905698171]"
874,57,1.25,11,-10.967632243863921,"[-0.38963318688221094, -10.57799905698171]"
875,57,1.25,12,-10.967632243863921,"[-0.38963318688221094, -10.57799905698171]"
876,57,1.25,13,-1.2883344570310769,"[-0.38963318688221094, -0.89870127014886592]"
877,57,1.25,14,-10.963063269476613,"[-0.38963318688221094, -10.573430082594403]"
878,57,1.25,15,-8.086122625675399,"[-0.38963318688221094, -7.6964894387931881]"
879,57,1.25,16,-3.9033752344069477,"[-0.38963318688221094, -3.5137420475247367]"
880,59,1.25,1,-0.9166999543689478,"[0.0, 0.0, 0.0, -0.54409237404909749, 0.0, -0.37260758031985031, 0.0, 0.0, 0.0, 0.0, 0.0]"
881,59,1.25,2,-16.664589923854052,"[0.0, -1.8797404218617828, -2.9371233424467427, -2.9371233424467427, 0.0, -2.95556733729223, 0.0, -0.60628816416816633, -5.3487473156383896]"
882,59,1.25,3,-31.83488468584292,"[0.0, -2.5766637791251945, -3.7119009252056259, -3.7119009252056259, -4.1321649587909945, -3.6606125941950722, -4.1450500331952895, -4.1450500331952895, 0.0, 0.0, -1.0837872534648234, -1.3316281475518714, -1.331628147551875, -0.26878030694103927, 0.0, -1.7357175814202179, 0.0]"
883,59,1.25,4,-6.233230416618779,"[0.0, 0.0, -0.46982941780602694, -0.46982941780602694, -5.2935715810067254]"
884,59,1.25,5,-1.72344175755806,"[0.0, -1.2221414794941374, 0.0, -0.50130027806392263, 0.0]"
885,59,1.25,6,-14.802817332505352,"[0.0, -1.9101709841083139, -0.93298377467332827, -0.93298377467332827, -2.2076342611919877, -1.7646951830834752, -1.8621428986103492, -1.8621428986103474, -1.6650317787771165, -1.6650317787771058, 0.0]"
886,59,1.25,7,-13.848900208789328,"[0.0, 0.0, -1.8797404218617864, -2.0139850106485397, -2.4941842643382337, -2.0842871016415074, -2.0734850497971706, -2.0734850497971706, -1.2297333107049191]"
887,59,1.25,8,-0.9325772798938665,"[0.0, -0.43127700182994388, 0.0, -0.50130027806392263, 0.0]"
888,59,1.25,9,-1.5398148578752373,"[0.0, -0.46982941780602694, -0.8768886459088705, 0.0, -0.19309679416033987, 0.0]"
889,59,1.25,10,-14.509245568330385,"[0.0, -0.46982941780602694, -3.3199549266995785, -3.4155609519405319, -7.303900271884249]"
890,59,1.25,11,-3.2006580412171246,"[0.0, 0.0, 0.0, -0.43127700182994388, -2.7693810393871807, 0.0, 0.0]"
891,59,1.25,12,-5.734159303673314,"[0.0, 0.0, -0.46982941780602694, -1.1993184990607855, 0.0, 0.0, 0.0, -1.3937992426775949, 0.0, -1.3316281475518732, -1.3395839965770335]"
892,59,1.25,13,-28.207916488009662,"[0.0, 0.0, -2.5766637791251945, -2.5766637791251945, -1.3697525603934899, 0.0, -1.7184848506459431, -2.2077606292209566, -2.2077606292209779, -2.1948755548166758, -2.2259924509102049, -2.2259924509102049, -2.2259924509102049, -2.2259924509102049, -2.2259924509102049, -2.2259924509102049, 0.0]"
893,59,1.25,14,-8.376868931495013,"[0.0, 0.0, -4.3069444431756434, -1.5375634037884645, -0.88868906944336601, -1.6436720150875388]"
894,59,1.25,15,-4.178624848442855,"[0.0, -1.2221414794941374, 0.0, -1.4030653156185338, -1.5534180533301836, 0.0, 0.0]"
895,59,1.25,16,-6.831402586883653,"[0.0, -0.46982941780602694, -1.7646951830834769, 0.0, -0.56037619435348063, -0.56037619435348063, -1.0837872534648199, -2.3923383438223684]"
960,64,1.25,1,-14.06714612004407,"[0.0, -1.9101709841083139, -1.5375634037884645, -1.5375634037884645, 0.0, 0.0, -0.87688864590886695, -1.3923134808043196, -1.3923134808043196, 0.0, -5.420332720841321]"
961,64,1.25,2,-13.379374094272897,"[0.0, -1.8797404218617828, -2.9371233424467427, -2.7887625934074229, -5.773747736556949]"
962,64,1.25,3,-2.0965535001238056,"[0.0, 0.0, -0.44417325288245024, -1.6523802472413553]"
963,64,1.25,4,-21.184842339480063,"[0.0, 0.0, -1.9101709841083148, -4.3877574802507286, -4.3877574802507286, -0.38963318688221271, -0.45906766918994713, -2.3075592574730175, -1.2827436756860391, -0.87688864590886606, -2.5916319798651042, -2.5916319798651042, 0.0, 0.0, 0.0, 0.0]"
964,64,1.25,5,-14.772937445964038,"[0.0, -1.8797404218617828, -1.8797404218617864, -2.0139850106485415, -1.5710459325400308, 0.0, -1.0849921206093889, -1.5397765893640276, -1.4582017954007327, -1.6727275768388736, -1.6727275768388736, 0.0]"
965,64,1.25,6,-4.331167567692752,"[0.0, 0.0, -0.6526495746670129, -0.36089865181635972, -0.63377486262269045, -0.63377486262269045, -0.68509393774566973, -0.010802051844336802, -0.77670902666509178, -0.57746459970890029]"
966,64,1.25,7,-3.9432109471536005,"[0.0, 0.0, -0.54335302166826693, -0.88868906944336601, -2.5111688560419676]"
967,64,1.25,8,-24.09279505437505,"[0.0, 0.0, -1.8797404218617864, -2.0139850106485397, -1.5710459325400272, -0.37260758031984764, -3.0033703499127071, -2.0842871016415145, -3.0098128871148546, -3.0098128871148546, 0.0, -1.1402987922770755, -1.2768158294388456, -1.4212476267946066, -1.5740530532901751, -1.7357175814202144, 0.0]"
968,64,1.25,9,-0.5440923740490975,"[0.0, 0.0, 0.0, -0.54409237404909749, 0.0, 0.0, 0.0, 0.0]"
969,64,1.25,10,-2.800918747274304,"[0.0, 0.0, 0.0, -1.2827436756860386, 0.0, -1.5181750715882654, 0.0]"
970,64,1.25,11,-27.105299829587832,"[0.0, 0.0, -0.6526495746670129, -1.6129905812651408, -1.4626378435534946, -1.6422466118835146, -1.8455787031715296, -2.1830112728776569, -2.1918186252700806, -2.2077606292209602, -2.2077606292209637, -2.1948755548166723, -2.2259924509102014, -2.2259924509102014, -2.2259924509102014, -2.2259924509102014, 0.0]"
971,64,1.25,12,-14.510389213657264,"[0.0, 0.0, -3.0364497633915981, -3.0364497633915963, -3.0876671126103314, -5.3498225742637384]"
972,64,1.25,13,-1.929112725494047,"[0.0, 0.0, -0.46982941780602694, -0.46982941780602694, 0.0, 0.0, -0.98945388988199312, 0.0]"
973,64,1.25,14,-24.01361486967111,"[0.0, -1.8797404218617828, -1.8797404218617881, -2.7887625934074229, -3.1263056761561323, -3.221911701397083, -3.221911701397083, -1.5710459325400272, -3.0033703499127071, -0.37260758031984764, -2.9482184908172329]"
974,64,1.25,15,-21.225800406493732,"[0.0, 0.0, -1.8797404218617864, -2.9371233424467427, -3.6606125941950687, -2.591631979865106, -2.5916319798651024, -7.5650600882599246]"
975,64,1.25,16,-19.072025925690596,"[0.0, -1.8797404218617828, -2.0139850106485397, -2.4941842643382337, -2.5916319798651024, -2.5916319798651024, -7.5008522691118369]"
992,67,0.1,1,-12.993989661819596,"[0.0, -0.063292393506028333, -0.063292393506028333, 0.0, -12.867404874807539]"
993,67,0.1,2,-12.178275661225861,"[0.0, -0.21050457087572738, -0.23231139233140397, -0.34691394754659299, -11.388545750472137]"
994,67,0.1,3,-8.548318410365624,"[0.0, -0.063292393506028333, -0.063292393506028333, -0.03337451965112237, -8.3883591037024452]"
995,67,0.1,4,-15.020904263797323,"[-0.063292393506028333, -0.063292393506028333, -0.063292393506028333, -0.048136575749552435, -14.782890507529686]"
996,67,0.1,5,-15.576783704905974,"[-0.063292393506028333, -0.048136575749552435, 0.0, -0.19161738456188004, -15.273737351088513]"
997,67,0.1,6,-14.176308668816702,"[-0.063292393506028333, -0.063292393506028333, -0.063292393506028333, -0.048136575749552435, -13.938294912549065]"
998,67,0.1,7,-11.415375903821133,"[-0.063292393506028333, -0.063292393506028333, -0.033374519651125922, -0.058318906681236626, -11.197097690476713]"
999,67,0.1,8,-12.372748734995366,"[0.0, -12.372748734995366]"
1000,67,0.1,9,-11.681944992823862,"[0.0, -0.21050457087572738, -0.23231139233140752, -0.23231139233140752, -11.006817637285319]"
1001,67,0.1,10,-15.841590749351106,"[0.0, -0.024981893566984326, -0.14348080881232761, -0.55891080126999171, -15.114217245701802]"
1002,67,0.1,11,-3.346845026436199,"[0.0, -0.024981893566984326, -0.061230518746498319, -3.2606326141227164]"
1003,67,0.1,12,-16.49753283890151,"[0.0, -0.024981893566984326, -0.061230518746498319, -16.411320426588027]"
1004,67,0.1,13,-19.356412252361018,"[0.0, -0.32430401578738, -0.27951430962318113, -18.752593926950457]"
1005,67,0.1,14,-7.3167103211397695,"[0.0, 0.0, -0.21050457087573093, -0.21050457087573093, -0.37450177608573298, -0.38174555764598495, -6.1394538456565897]"
1006,67,0.1,15,-8.182520920501759,"[0.0, 0.0, -8.1825209205017586]"
1007,67,0.1,16,-2.5810878504236676,"[0.0, 0.0, -0.14510591057120337, 0.0, -0.025373495182368089, -0.025373495182368089, -2.3852349494877281]"
1008,68,0.1,1,-14.545645124663897,"[0.0, 0.0, 0.0, -0.037045240344678376, -14.508599884319219]"
1009,68,0.1,2,-20.808383784681478,[-20.808383784681478]
1010,68,0.1,3,-9.035505739143478,"[0.0, -9.0355057391434777]"
1011,68,0.1,4,-18.536415882535465,"[0.0, -18.536415882535465]"
1012,68,0.1,5,-18.536415882535465,"[0.0, -18.536415882535465]"
1013,68,0.1,6,-19.350584299359053,"[0.0, -19.350584299359053]"
1014,68,0.1,7,-19.350584299359053,"[0.0, -19.350584299359053]"
1015,68,0.1,8,-12.617461742894093,"[0.0, -0.21050457087572738, -12.406957172018366]"
1016,68,0.1,9,-12.372748734995366,"[0.0, -12.372748734995366]"
1017,68,0.1,10,-15.006348237482836,"[0.0, -0.024981893566984326, -14.981366343915852]"
1018,68,0.1,11,-14.981366343915852,"[0.0, 0.0, -14.981366343915852]"
1019,68,0.1,12,-19.350584299359053,"[0.0, -19.350584299359053]"
1020,68,0.1,13,-8.32817091463394,"[0.0, 0.0, -8.3281709146339402]"
1021,68,0.1,14,-10.692751793601792,"[0.0, 0.0, 0.0, -10.692751793601792]"
1022,68,0.1,15,-12.372748734995366,"[0.0, -12.372748734995366]"
1023,68,0.1,16,-17.080801418193165,"[0.0, -17.080801418193165]"
1088,74,1.25,1,-7.721906636438645,"[0.0, 0.0, 0.0, -0.54409237404909661, -2.4941842643382337, -2.4941842643382337, 0.0, -0.097447715526870482, -2.0919980181862106]"
1089,74,1.25,2,-1.2221414794941374,"[0.0, -1.2221414794941374, 0.0, 0.0]"
1090,74,1.25,3,-2.0836572490712992,"[0.0, -0.43127700182994388, 0.0, -1.6523802472413553]"
1091,74,1.25,4,-21.41637282314874,"[0.0, 0.0, -3.6218505054299746, -4.3877574802507295, -4.3877574802507295, -9.0190073572173102]"
1092,74,1.25,5,-15.669425168254476,"[0.0, 0.0, -1.8797404218617864, -3.0747820382060382, -3.0876671126103332, -3.0876671126103297, -4.5395684829659881]"
1093,74,1.25,6,-8.036119199935522,"[0.0, -0.46982941780602694, -0.46982941780602694, -2.0139850106485397, -1.5710459325400308, -1.8621428986103492, -1.6492865225245481, 0.0]"
1094,74,1.25,7,-1.2221414794941374,"[0.0, -1.2221414794941374, 0.0, 0.0]"
1095,74,1.25,8,-18.653796079760205,"[0.0, -4.3069444431756443, -4.5473762909033209, -9.7994753456812393]"
1096,74,1.25,9,-14.616781550568758,"[0.0, -0.46982941780602694, 0.0, -3.415560951940531, -3.415560951940531, -7.3158302288816692]"
1097,74,1.25,10,-18.65395304894454,"[0.0, -4.3069444431756443, -4.5473762909033209, -9.7996323148655762]"
1098,74,1.25,11,-2.0442675830950847,"[0.0, -0.43127700182994388, 0.0, -1.6129905812651408, 0.0]"
1099,74,1.25,12,-14.055426906835095,"[0.0, -0.46982941780602694, 0.0, -2.1892749877457547, -2.1892749877457511, -2.7693810393871772, -2.0734850497971706, -4.3641814243532142]"
1100,74,1.25,13,-8.016452592520064,"[0.0, -1.9101709841083139, 0.0, -4.3069444431756434, 0.0, -1.4625514810580889, 0.0, -0.33678568417801813]"
1101,74,1.25,14,-9.244365772449441,"[0.0, -4.3069444431756443, -1.5375634037884645, -0.88868906944336601, -2.5111688560419676]"
1102,74,1.25,15,-16.721714851566635,"[0.0, -1.2221414794941374, -0.93298377467332827, -0.43127700182994744, -2.7180619642641979, -2.7180619642641979, -2.8501940764622624, -2.8501940764622624, -2.9988005141163008]"
1103,74,1.25,16,-8.355209544706348,"[0.0, -0.46982941780602694, -0.46982941780602694, 0.0, -2.1892749877457511, -0.37260758031985119, -2.084287101641511, -2.7693810393871807, 0.0, 0.0]"
1104,75,0.1,1,-20.808383784681478,[-20.808383784681478]
1105,75,0.1,2,-20.808383784681478,[-20.808383784681478]
1106,75,0.1,3,-20.808383784681478,[-20.808383784681478]
1107,75,0.1,4,-20.808383784681478,[-20.808383784681478]
1108,75,0.1,5,-20.808383784681478,[-20.808383784681478]
1109,75,0.1,6,-20.808383784681478,[-20.808383784681478]
1110,75,0.1,7,-20.808383784681478,[-20.808383784681478]
1111,75,0.1,8,-20.808383784681478,[-20.808383784681478]
1112,75,0.1,9,-20.808383784681478,[-20.808383784681478]
1113,75,0.1,10,-20.808383784681478,[-20.808383784681478]
1114,75,0.1,11,-20.808383784681478,[-20.808383784681478]
1115,75,0.1,12,-20.808383784681478,[-20.808383784681478]
1116,75,0.1,13,-20.808383784681478,[-20.808383784681478]
1117,75,0.1,14,-20.808383784681478,[-20.808383784681478]
1118,75,0.1,15,-20.808383784681478,[-20.808383784681478]
1119,75,0.1,16,-20.808383784681478,[-20.808383784681478]
1136,77,1.25,1,-9.2519546428138,"[0.0, 0.0, -9.2519546428138]"
1137,77,1.25,2,-12.157351511445036,"[0.0, -2.576663779125191, -2.690751273811415, -2.720970794744801, -4.168965663763629]"
1138,77,1.25,3,-10.731902110655227,"[0.0, -2.3124810529344888, -1.4191709510766799, -0.30348988642601782, -0.483086606585168, -0.024381514012770111, -0.30997579192214886, -0.20048214333141345, -0.11578993794857695, -0.25607529980888444, -1.6717994055515355, -3.6351695210575432]"
1139,77,1.25,4,-9.977079554492427,"[0.0, 0.0, -2.3124810529344906, -2.4293104580925409, -0.38963318688221271, -0.75829703002404081, -2.4949286924745637, 0.0, -0.25607529980888377, -0.29909915804695419, -1.0372546762287407]"
1140,77,1.25,5,-14.340486962975056,"[-0.38963318688221094, -0.38963318688221094, 0.0, -2.3124810529344906, -2.0367519331215211, -9.211987603154622]"
1141,77,1.25,6,-11.60179979204241,"[-0.38963318688221094, -0.38963318688221094, -0.29759951112147931, -0.29759951112147931, -1.5266341373563534, -1.6354182866917348, -1.7065298753149811, -1.6879547256482788, -1.7975656746945674, -1.873231696329114, 0.0]"
1142,77,1.25,7,-15.230581924680747,"[-0.38963318688221094, 0.0, 0.0, -0.021449538786381339, -1.1353258274774163, -1.2829956420695794, -2.4581024742987836, -2.6057722888909431, -2.2209254913604557, -1.6717994055515319, 0.0, -1.1161197611110723, -0.49902954509856556, 0.0, -1.6697317384749795, -0.1596970246788274]"
1143,77,1.25,8,-7.984436414175908,"[-0.38963318688221094, -0.4664416239596374, -0.57069801147781618, -0.66091908871651484, -1.4626378435534946, -1.1571522504789051, -1.2809651284635741, -0.73147111973765888, -1.2645181609060963, 0.0]"
1144,77,1.25,9,-20.470356798947275,"[-0.38963318688221094, 0.0, 0.0, 0.0, -2.5016557099268253, -2.2396445545072878, 0.0, -0.28052018214690566, -2.1759135697919345, -3.4155609519405306, 0.0, -1.3958082059703747, -2.0549552027253952, -2.0549552027253952, -1.7357175814202144, -2.2259924509102014, 0.0]"
1145,77,1.25,10,-6.503306240461619,"[0.0, 0.0, -0.44417325288245024, -0.36089865181635972, -1.0554955257292526, -1.0665700061911565, -0.89019508141791093, -1.0937619445401552, -1.5922117778843337, 0.0]"
1146,77,1.25,11,-12.70930256411518,"[0.0, -2.3124810529344888, -2.0367519331215203, -1.5375634037884645, -6.8225061742707069]"
1147,77,1.25,12,-8.831598794865227,"[0.0, -1.2221414794941374, 0.0, 0.0, 0.0, -1.15670934152981, 0.0, -0.85864555651171415, -0.8888650774451019, 0.0, -0.37694011605639233, 0.0, 0.0, -2.1023047729178685, -2.2259924509102031, 0.0]"
1148,77,1.25,13,-12.487448170687,"[-0.38963318688221094, 0.0, -0.85864555651171592, -0.82842603557832994, -0.20545629153827782, -1.6717994055515319, -2.252646182760504, -3.1112917392722217, -3.169549772592207]"
1149,77,1.25,14,-21.57341933492692,"[0.0, -3.8671237533945204, -0.38963318688221271, -0.29759951112148286, -1.7421225932426694, -2.2054671907984726, -2.201620171445505, -2.2064403053907284, -2.1997469790331081, -2.2157158725126251, -2.2084530504244029, -2.0394967206811927, 0.0]"
1150,77,1.25,15,-7.8939272722997345,"[-0.38963318688221094, -0.29633272461261129, -0.51101712990449144, -0.49292505428713085, -0.383431405696399, -0.25574807134880295, -0.49902954509856912, -5.0658101544695189]"
1151,77,1.25,16,-4.102551989349356,"[0.0, 0.0, -0.86604258017861824, -3.236509409170738]"
1152,78,1.25,1,-10.94482892163428,[-10.944828921634279]
1153,78,1.25,2,-10.94482892163428,[-10.944828921634279]
1154,78,1.25,3,-10.94482892163428,[-10.944828921634279]
1155,78,1.25,4,-10.94482892163428,[-10.944828921634279]
1156,78,1.25,5,-14.947432609918796,"[-0.38963318688221094, -0.45906766918994713, -4.2824274043159338, -9.8163043495307036]"
1157,78,1.25,6,-13.557040876592644,"[0.0, -1.9101709841083139, -0.93298377467332827, -2.084287101641511, -0.93298377467333182, -2.2076342611919877, -1.7646951830834752, -1.8621428986103474, -1.8621428986103492, 0.0]"
1158,78,1.25,7,-1.8830605682106523,"[0.0, -1.2221414794941374, 0.0, -0.66091908871651484, 0.0]"
1159,78,1.25,8,-2.369297762912211,"[0.0, -1.2221414794941374, 0.0, -1.1471562834180737, 0.0]"
1160,78,1.25,9,-2.2642486707241076,"[0.0, -0.43127700182994388, 0.0, -1.2221414794941374, 0.0, -0.61083018940002631, 0.0]"
1161,78,1.25,10,-23.201167783357732,"[0.0, -4.3069444431756443, -4.5473762909033209, -4.5473762909033191, -9.799470758375449]"
1162,78,1.25,11,-7.325342896292646,"[0.0, -0.43127700182994388, -0.93298377467332827, -0.93298377467333182, -0.93298377467332827, 0.0, -2.0731659598307246, -2.0219486106119895, 0.0]"
1163,78,1.25,12,-10.822234038288542,"[0.0, -0.43127700182994388, -1.5375634037884645, -1.5375634037884645, 0.0, -7.3158302288816692]"
1164,78,1.25,13,-4.2955552460310855,"[-0.38963318688221094, -0.4664416239596374, -3.4394804351892372]"
1165,78,1.25,14,-33.29952547718756,"[0.0, -3.6218505054299746, -4.3877574802507295, -4.3877574802507286, 0.0, -3.6218505054299746, -4.54737629090332, -4.5473762909033209, -8.1855569240195081]"
1166,78,1.25,15,-34.18848470516684,"[0.0, -1.8797404218617828, -1.8797404218617864, -1.8797404218617828, 0.0, -3.0098128871148546, -3.0098128871148546, -3.0098128871148546, -2.95556733729223, -2.8501940764622624, -2.8501940764622624, -2.0842871016415074, -2.8501940764622624, -2.8501940764622624, -3.0791940334541437]"
1167,78,1.25,16,-1.0921960905464587,"[0.0, -0.43127700182994388, 0.0, -0.66091908871651484, 0.0]"
1184,80,1.25,1,-14.220612400125537,"[-0.38963318688221094, -0.45906766918994713, 0.0, 0.0, -1.3923134808043205, 0.0, -2.013985010648538, 0.0, -1.6197667711596981, 0.0, -1.0188011417409957, -0.95015659674733577, -0.65992814805469102, -1.7552503625673843, -1.7357175814202144, -2.2259924509102018, 0.0]"
1185,80,1.25,2,-10.94482892163428,[-10.944828921634279]
1186,80,1.25,3,-13.450054443908893,"[0.0, -3.6218505054299746, -9.8282039384789179]"
1187,80,1.25,4,-10.94482892163428,[-10.944828921634279]
1188,80,1.25,5,-17.282580768661234,"[0.0, 0.0, -4.4118266940351383, -4.3816071731017532, -8.4891469015243448]"
1189,80,1.25,6,-10.535639459334462,"[-0.38963318688221094, -0.60431759217409109, 0.0, -2.0851967134000606, -2.1099476535960839, -5.3465443132820152]"
1190,80,1.25,7,-7.262147911175379,"[-0.38963318688221094, -0.20545629153827782, -0.20545629153827605, -0.20545629153827605, -0.038176166001425926, -0.383431405696399, -0.3466706315290633, -5.4878676464514502]"
1191,80,1.25,8,-6.710431128819868,"[-0.38963318688221094, -0.7416753338086739, -0.29633272461261129, -0.29633272461261129, -0.90493659415873395, -0.2371769829383279, -0.383431405696399, -0.38484679753048745, -0.92058576884515197, -1.2396473821485952, 0.0, -0.49902954509857267, 0.0, -0.41680268248749286]"
1192,80,1.25,9,-4.125109682112333,"[-0.38963318688221094, -0.20545629153827782, -0.20545629153827605, -0.6288491566637795, -0.96914437919753382, -1.7265703762922548]"
1193,80,1.25,10,-17.03463673523443,"[-0.38963318688221094, -0.38963318688221094, -0.11558789164285344, -0.099179768785816691, -0.11558789164285699, -0.58179094326803593, -3.1113579106491649, -1.8701589431231689, -3.0676913898678073, -3.0675153818660696, 0.0, -0.43582745647861998, 0.0, 0.0, -2.054955202725397, -1.7357175814202144, 0.0]"
1194,80,1.25,11,-10.94482892163428,[-10.944828921634279]
1195,80,1.25,12,-7.690758611872763,"[-0.38963318688221094, -0.38963318688221094, -0.38963318688221271, -0.38963318688221271, -6.1322258643439156]"
1196,80,1.25,13,-10.739509898451296,"[-0.38963318688221094, -0.20545629153827782, -2.4581024742987836, -2.45810247429878, -2.34860882570805, -0.58179094326803593, -2.2978157024571573]"
1197,80,1.25,14,-7.623765558432689,"[-0.38963318688221094, -0.20545629153827782, -0.20545629153827605, -0.20545629153827605, -0.035732483878414101, -2.6033286067679313, -1.6717994055515355, 0.0, -0.49902954509857267, -1.8078734556391947]"
1198,80,1.25,15,-11.013689483553769,"[-0.38963318688221094, -10.624056296671558]"
1199,80,1.25,16,-6.0845465947047614,"[-0.38963318688221094, -0.38963318688221094, -0.29633272461261129, -1.1196209994506123, -0.90493659415873218, -2.9843899027183838]"
1200,81,0.1,1,-1.3026321145900104,"[0.0, 0.0, -0.25895237725951858, 0.0, 0.0, -0.24373133230887234, 0.0, -0.037581819746382195, 0.0, -0.14647000087302864, -0.15137888921948672, 0.0, 0.0, 0.0, 0.0, -0.4645176951827219, 0.0]"
1201,81,0.1,2,-1.990229776828663,"[0.0, -0.21050457087572738, -0.21050457087573093, 0.0, -0.21050457087573093, 0.0, 0.0, 0.0, -0.13240751279957408, -0.2827393200787256, -0.01453384095773913, -0.46451769518272101, -0.46451769518271391, 0.0]"
