action_times,actions,button_pressed,correct,delays,key_press,path,queries,questions,responses,rt,score,stimulus,time_elapsed,trial_index,trial_i,trial_type,view_history,pid
"[3134, 8804, 11160]","[u'down', u'down', u'right']",,,"[3, 0, 1]",,"[u'1', 5, 9, 17]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3134, 612, 1461]",12.0,,346468,3.0,8.0,mouselab-mdp,,179
"[3965, 9572, 12854]","[u'right', u'right', u'up']",,,"[3, 0, 1]",,"[u'1', 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3964, 692, 2422]",2.0,,402092,4.0,4.0,mouselab-mdp,,179
"[4139, 9606, 13472]","[u'left', u'left', u'down']",,,"[3, 0, 1]",,"[u'1', 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[4139, 733, 3039]",14.0,,458401,5.0,9.0,mouselab-mdp,,179
"[2590, 8029, 12012]","[u'up', u'up', u'left']",,,"[3, 0, 1]",,"[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[2590, 688, 3148]",20.0,,513423,6.0,6.0,mouselab-mdp,,179
"[12771, 18044, 21120]","[u'right', u'right', u'up']",,,"[3, 0, 1]",,"[u'1', 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[12770, 545, 2222]",2.0,,574530,7.0,2.0,mouselab-mdp,,179
"[14374, 20394, 22661]","[u'left', u'left', u'up']",,,"[3, 0, 1]",,"[u'1', 4, 8, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[14374, 1040, 1369]",-29.0,,639828,8.0,1.0,mouselab-mdp,,179
"[1678, 7650, 18893]","[u'up', u'up', u'right']",,,"[3, 0, 1]",,"[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1678, 1011, 10367]",8.0,,695279,9.0,0.0,mouselab-mdp,,179
"[5944, 11527, 15077]","[u'down', u'down', u'right']",,,"[3, 0, 1]",,"[u'1', 5, 9, 17]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5942, 650, 2678]",1.0,,749287,10.0,5.0,mouselab-mdp,,179
"[4478, 5079, 6455]","[u'right', u'right', u'up']",,,[],,"[u'1', 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[4477, 108, 882]",3.0,,799496,11.0,11.0,mouselab-mdp,,179
"[869, 2395, 3420]","[u'left', u'left', u'down']",,,[],,"[u'1', 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[869, 1030, 517]",11.0,,849580,12.0,15.0,mouselab-mdp,,179
"[2603, 3260, 4286]","[u'right', u'right', u'down']",,,[],,"[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[2603, 158, 532]",7.0,,896929,13.0,12.0,mouselab-mdp,,179
"[4151, 4832, 16246]","[u'up', u'up', u'right']",,,[],,"[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[4151, 170, 10914]",40.0,,945508,14.0,13.0,mouselab-mdp,,179
"[7216, 8429, 10293]","[u'down', u'down', u'right']",,,[],,"[u'1', 5, 9, 17]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[7216, 717, 1361]",16.0,,999453,15.0,10.0,mouselab-mdp,,179
"[10066, 11329, 19958]","[u'up', u'up', u'right']",,,[],,"[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10066, 773, 8114]",36.0,,1049490,16.0,14.0,mouselab-mdp,,179
"[35837, 44012, 48655]","[u'up', u'up', u'right']",,,"[3, 0, 1]",,"[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'13'], u'time': [26998, 47450]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[35837, 3223, 3830]",53.0,,248879,1.0,3.0,mouselab-mdp,,180
"[22115, 28362, 31959]","[u'up', u'up', u'right']",,,"[3, 0, 1]",,"[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'4', u'13'], u'time': [16606, 20283, 30959]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[22115, 1120, 2755]",52.0,,315018,2.0,2.0,mouselab-mdp,,180
"[5577, 11221, 14911]","[u'right', u'right', u'down']",,,"[3, 0, 1]",,"[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'4', u'10'], u'time': [2824, 4347, 13500]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5577, 614, 2888]",54.0,,384382,3.0,6.0,mouselab-mdp,,180
"[55428, 61342, 66613]","[u'up', u'up', u'left']",,,"[3, 0, 1]",,"[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'5', u'13'], u'time': [51694, 54218, 64438]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[55428, 898, 4463]",11.0,,458656,4.0,0.0,mouselab-mdp,,180
"[5352, 10975, 14170]","[u'left', u'left', u'down']",,,"[3, 0, 1]",,"[u'1', 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'2', u'4', u'14'], u'time': [2609, 3489, 4178, 12649]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5352, 406, 2357]",10.0,,519368,5.0,9.0,mouselab-mdp,,180
"[8390, 13626, 17518]","[u'up', u'up', u'left']",,,"[3, 0, 1]",,"[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'13'], u'time': [1894, 16438]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[8390, 375, 3082]",45.0,,572239,6.0,5.0,mouselab-mdp,,180
"[10655, 17320, 23740]","[u'right', u'right', u'down']",,,"[3, 0, 1]",,"[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'4', u'3', u'5', u'10', u'11'], u'time': [6318, 7431, 8588, 9421, 21594, 22598]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10655, 1329, 5606]",-18.0,,629333,7.0,7.0,mouselab-mdp,,180
"[17467, 22866, 26629]","[u'up', u'up', u'right']",,,"[3, 0, 1]",,"[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'13'], u'time': [13293, 15895, 25375]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[17467, 336, 2953]",52.0,,691046,8.0,4.0,mouselab-mdp,,180
"[13120, 76565, 79854]","[u'right', u'right', u'down']",,,"[3, 0, 1]",,"[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'5', u'9', u'7', u'6', u'8', u'2', u'11'], u'time': [2025, 3955, 5730, 7961, 9040, 9836, 11977, 78330]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[13120, 57491, 2426]",50.0,,776978,9.0,8.0,mouselab-mdp,,180
"[9584, 23754, 26404]","[u'up', u'up', u'right']",,,"[3, 0, 1]",,"[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'6', u'8', u'9', u'7', u'13'], u'time': [1993, 3900, 4829, 7117, 8471, 25490]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[9584, 8554, 1819]",34.0,,832010,10.0,1.0,mouselab-mdp,,180
"[9847, 10768, 14047]","[u'up', u'up', u'left']",,,[],,"[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'5', u'7', u'6', u'8', u'9', u'12'], u'time': [1859, 3015, 4707, 5819, 6424, 8323, 12760]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[9846, 421, 2780]",45.0,,885648,11.0,14.0,mouselab-mdp,,180
"[10435, 11121, 15465]","[u'up', u'up', u'left']",,,[],,"[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'6', u'8', u'9', u'13', u'12'], u'time': [2483, 5324, 6337, 7532, 9196, 13278, 14713]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10435, 177, 3852]",45.0,,933063,12.0,12.0,mouselab-mdp,,180
"[7802, 9697, 12308]","[u'up', u'up', u'left']",,,[],,"[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'7', u'6', u'8', u'9', u'3', u'12', u'13'], u'time': [2310, 3223, 3941, 5191, 6605, 10855, 11556]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[7802, 1400, 2104]",43.0,,988532,13.0,13.0,mouselab-mdp,,180
"[16315, 17737, 20732]","[u'right', u'right', u'down']",,,[],,"[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'7', u'6', u'8', u'9', u'2', u'3', u'4', u'5', u'10'], u'time': [1816, 2556, 3390, 5264, 8250, 12034, 12794, 13970, 19135]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[16315, 921, 2494]",19.0,,1044675,14.0,11.0,mouselab-mdp,,180
"[9082, 10823, 13774]","[u'up', u'up', u'left']",,,[],,"[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'7', u'6', u'9', u'8', u'3', u'2', u'13', u'12'], u'time': [2204, 2892, 4234, 5129, 6773, 7475, 12217, 13034]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[9081, 1240, 2452]",41.0,,1099672,15.0,15.0,mouselab-mdp,,180
"[6315, 7852, 10176]","[u'right', u'right', u'up']",,,[],,"[u'1', 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'7', u'6', u'2', u'10', u'11'], u'time': [2221, 2976, 5322, 8891, 9522]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[6315, 1032, 1817]",48.0,,1167473,16.0,10.0,mouselab-mdp,,180
"[2256, 36463, 41150]","[u'right', u'right', u'up']",,,"[26, 0, 7]",,"[u'1', 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[2253, 2874, 2896]",28.0,,643238,1.0,8.0,mouselab-mdp,,181
"[4604, 37576, 41830]","[u'left', u'left', u'down']",,,"[26, 0, 7]",,"[u'1', 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[4603, 1793, 2521]",25.0,,738849,2.0,2.0,mouselab-mdp,,181
"[622, 34595, 41760]","[u'up', u'up', u'right']",,,"[26, 0, 7]",,"[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[620, 2700, 5420]",8.0,,827712,3.0,0.0,mouselab-mdp,,181
"[942, 33901, 41222]","[u'down', u'down', u'left']",,,"[26, 0, 7]",,"[u'1', 5, 9, 16]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[940, 1628, 5441]",-17.0,,951175,4.0,7.0,mouselab-mdp,,181
"[57946, 460394, 472966]","[u'right', u'right', u'down']",,,"[3, 0, 1]",,"[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'4', u'7', u'9', u'3', u'5', u'6', u'10', u'11', u'17', u'8', u'14', u'12', u'16', u'15', u'13'], u'time': [41664, 43686, 46077, 47251, 69515, 71025, 73194, 74585, 75793, 76769, 78763, 79720, 80944, 84936, 85728, 87089]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[57946, 395195, 8381]",-40.0,,2752436,1.0,1.0,mouselab-mdp,,182
"[12341, 84768, 86930]","[u'up', u'up', u'left']",,,"[3, 0, 1]",,"[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'7', u'12', u'13'], u'time': [47693, 53432, 70458]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[12341, 66670, 127]",11.0,,2859894,2.0,0.0,mouselab-mdp,,182
"[151676, 161196, 164274]","[u'down', u'down', u'right']",,,"[3, 0, 1]",,"[u'1', 5, 9, 17]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'13', u'12', u'4', u'2', u'5', u'9', u'16', u'17'], u'time': [30042, 53583, 54877, 56073, 79591, 81167, 82173, 85134, 125055, 126025]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[151676, 1687, 2250]",14.0,,3036371,3.0,6.0,mouselab-mdp,,182
"[62967, 78012, 85075]","[u'up', u'up', u'right']",,,"[3, 0, 1]",,"[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'2', u'5', u'4', u'6', u'7', u'13', u'12'], u'time': [10847, 13316, 15748, 16972, 19396, 21701, 24508, 26132]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[62967, 7075, 6058]",47.0,,3143073,4.0,3.0,mouselab-mdp,,182
"[46955, 56238, 57987]","[u'down', u'down', u'right']",,,"[3, 0, 1]",,"[u'1', 5, 9, 17]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'2', u'5', u'4', u'8', u'14', u'15', u'7', u'9', u'16', u'17'], u'time': [3408, 4448, 5413, 6462, 7877, 9469, 10639, 13692, 16060, 17221, 18406]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[46955, 853, 872]",40.0,,3214514,5.0,9.0,mouselab-mdp,,182
"[69802, 79360, 87386]","[u'right', u'right', u'down']",,,"[3, 0, 1]",,"[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'2', u'5', u'4', u'8', u'9', u'6', u'10', u'11'], u'time': [9220, 10088, 11300, 12437, 14919, 18497, 20931, 22983, 26817]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[69802, 1346, 6974]",49.0,,3312117,6.0,8.0,mouselab-mdp,,182
"[49164, 58712, 65503]","[u'up', u'up', u'left']",,,"[3, 0, 1]",,"[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'2', u'4', u'5', u'9', u'7', u'13', u'12'], u'time': [7024, 13229, 17238, 20516, 22476, 24556, 27498, 28978]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[49164, 1016, 5795]",39.0,,3413272,7.0,5.0,mouselab-mdp,,182
"[75226, 84593, 89962]","[u'up', u'up', u'right']",,,"[3, 0, 1]",,"[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'2', u'5', u'4', u'6', u'7', u'13'], u'time': [26625, 29167, 31231, 32237, 35277, 36683, 44308]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[75226, 800, 4193]",48.0,,3525889,8.0,2.0,mouselab-mdp,,182
"[67117, 77398, 90511]","[u'up', u'up', u'right']",,,"[3, 0, 1]",,"[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'13', u'2', u'6', u'5', u'4', u'8'], u'time': [11630, 14387, 15474, 52822, 55275, 57515, 58591, 59946]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[67117, 1918, 11999]",47.0,,3640839,9.0,4.0,mouselab-mdp,,182
"[74845, 85309, 88525]","[u'left', u'left', u'up']",,,"[3, 0, 1]",,"[u'1', 4, 8, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'2', u'6', u'5', u'4', u'8', u'14', u'7', u'9', u'11', u'13'], u'time': [3853, 4844, 6545, 7522, 8500, 9386, 10681, 32297, 39290, 43056, 66589]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[74844, 719, 2130]",17.0,,3753913,10.0,7.0,mouselab-mdp,,182
"[66740, 68079, 69691]","[u'up', u'up', u'left']",,,[],,"[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'13', u'2', u'6', u'4', u'8', u'5', u'9', u'12'], u'time': [9929, 14038, 17150, 19342, 20862, 23665, 24413, 26469, 27502, 56143]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[66740, 830, 1107]",42.0,,3834861,11.0,12.0,mouselab-mdp,,182
"[48150, 49992, 51604]","[u'up', u'up', u'left']",,,[],,"[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'2', u'4', u'8', u'14', u'13', u'12', u'15', u'6', u'5', u'9', u'17'], u'time': [4018, 5677, 6853, 7645, 8599, 9938, 11046, 12062, 17887, 24487, 26493, 27357, 28396]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[48150, 1327, 1101]",39.0,,3895741,12.0,14.0,mouselab-mdp,,182
"[55005, 58205, 61605]","[u'right', u'right', u'up']",,,[],,"[u'1', 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'2', u'6', u'11', u'10', u'5', u'4', u'8', u'14', u'15', u'7', u'9', u'17', u'16'], u'time': [2323, 3924, 5660, 6452, 7532, 8786, 9603, 11074, 12036, 13060, 14931, 16547, 17228, 18501]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[55005, 2687, 2893]",39.0,,3970168,13.0,10.0,mouselab-mdp,,182
"[49324, 50387, 56444]","[u'left', u'left', u'down']",,,[],,"[u'1', 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'5', u'2', u'4', u'9', u'7', u'17', u'6', u'10', u'12', u'8', u'13', u'14', u'15'], u'time': [5227, 6216, 7536, 8656, 10505, 13008, 14737, 17225, 18160, 19728, 20688, 23136, 26440, 27448]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[49323, 548, 5552]",-16.0,,4035218,14.0,11.0,mouselab-mdp,,182
"[43930, 49804, 57969]","[u'up', u'up', u'left']",,,[],,"[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'2', u'4', u'5', u'7', u'13', u'9', u'8', u'12', u'14'], u'time': [7991, 10246, 11126, 12590, 14519, 15373, 17062, 20463, 23325, 31215]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[43930, 5366, 7647]",39.0,,4118739,15.0,15.0,mouselab-mdp,,182
"[52292, 54214, 55679]","[u'up', u'up', u'left']",,,[],,"[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'5', u'13', u'12', u'2', u'4', u'8', u'14', u'9', u'6'], u'time': [4566, 5820, 7532, 8444, 10876, 13804, 14595, 15492, 16307, 19324, 24685]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[52292, 1402, 960]",39.0,,4182618,16.0,13.0,mouselab-mdp,,182
