action_times,actions,block,path,queries,rewards,rt,score,simulation_mode,state_rewards,time_elapsed,trial_index,trial_time,trial_type,pid
[],[],demo,"[u'0', 5, 6, 8]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [4, 7, 8], u'time': [1011, 2010, 2983]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[4, 4, 48]",[],53.0,[],"[u'', -4, -8, -48, -48, 4, 4, 24, 48, -4, -4, 24, 48]",194337,1.0,7135.0,mouselab-mdp,65
[],[],demo,"[u'0', 9, 10, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [12, 7, 8, 11], u'time': [1029, 2013, 3009, 3996]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[4, -4, 48]",[],44.0,[],"[u'', 4, -4, -48, -48, -4, 8, -48, -24, 4, -4, 48, -24]",203361,2.0,7948.0,mouselab-mdp,65
[],[],demo,"[u'0', 1, 2, 3]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [8, 12, 7, 4, 11, 3], u'time': [1022, 2001, 2988, 3988, 4963, 5982]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[4, 4, 48]",[],50.0,[],"[u'', 4, 4, 48, 24, 4, -4, 24, -48, -2, -8, -24, -48]",214233,3.0,9819.0,mouselab-mdp,65
[],[],demo,"[u'0', 9, 10, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [3, 4, 7, 8, 11], u'time': [1014, 1995, 2976, 3973, 4970]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[4, 8, 48]",[],55.0,[],"[u'', 2, -4, -24, -24, -4, 4, 24, -48, 4, 8, 48, 48]",223914,4.0,8639.0,mouselab-mdp,65
[],[],demo,"[u'0', 1, 2, 4]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [4], u'time': [1011]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-2, 8, 48]",[],53.0,[],"[u'', -2, 8, 24, 48, 2, -4, 48, -48, 2, 8, 24, -48]",229696,5.0,4693.0,mouselab-mdp,65
[],[],demo,"[u'0', 9, 10, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [3, 8, 7, 11], u'time': [1003, 1981, 2962, 3946]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[4, 8, 48]",[],56.0,[],"[u'', 2, -4, -24, -24, -4, 4, 24, -48, 4, 8, 48, 48]",238394,6.0,7635.0,mouselab-mdp,65
[],[],demo,"[u'0', 9, 10, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [8, 7, 4, 11, 12], u'time': [1013, 2003, 2983, 3999, 4991]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-4, 4, 48]",[],43.0,[],"[u'', 4, 8, -24, 24, 4, -4, -24, 24, -4, 4, -24, 48]",248137,7.0,8717.0,mouselab-mdp,65
[],[],demo,"[u'0', 5, 6, 8]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [8], u'time': [1018]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-2, 4, 48]",[],49.0,[],"[u'', -2, 4, -24, 48, -2, 4, -24, 48, 4, -8, 24, 48]",253762,8.0,4579.0,mouselab-mdp,65
[],[],demo,"[u'0', 5, 6, 7]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [4, 8, 12, 3, 7], u'time': [1010, 1997, 2976, 3970, 4958]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[4, -4, 48]",[],43.0,[],"[u'', -4, 8, -24, -48, 4, -4, 48, 24, 4, 4, 48, -24]",263730,9.0,8877.0,mouselab-mdp,65
[],[],demo,"[u'0', 9, 10, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [12, 8, 11], u'time': [627, 1632, 2633]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[4, -8, 48]",[],41.0,[],"[u'', 2, 4, -48, 24, -4, 8, 24, -48, 4, -8, 48, 24]",813734,0.0,30608.0,mouselab-mdp,66
[],[],demo,"[u'0', 9, 10, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [8, 7, 4, 11, 12], u'time': [938, 1941, 2943, 3946, 4948]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-4, 4, 48]",[],43.0,[],"[u'', 4, 8, -24, 24, 4, -4, -24, 24, -4, 4, -24, 48]",840685,1.0,25798.0,mouselab-mdp,66
[],[],demo,"[u'0', 9, 10, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [4, 11, 7, 12, 8, 3, 2], u'time': [None, None, None, 864, 1866, 2868, 3871]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[2, -8, 24]",[],11.0,[],"[u'', -2, -8, -48, 24, -4, -4, -24, -48, 2, -8, 24, 24]",874842,2.0,29929.0,mouselab-mdp,66
[],[],demo,"[u'0', 1, 2, 4]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [4], u'time': [931]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-2, 8, 48]",[],53.0,[],"[u'', -2, 8, 24, 48, 2, -4, 48, -48, 2, 8, 24, -48]",897457,3.0,21460.0,mouselab-mdp,66
[],[],demo,"[u'0', 9, 10, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [3, 8, 7, 11], u'time': [129, 1131, 2133, 3136]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[4, 8, 48]",[],56.0,[],"[u'', 2, -4, -24, -24, -4, 4, 24, -48, 4, 8, 48, 48]",918465,4.0,19059.0,mouselab-mdp,66
[],[],demo,"[u'0', 9, 10, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [12], u'time': [930]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[4, -8, 48]",[],43.0,[],"[u'', 4, -4, 24, 24, 4, 4, 48, -48, 4, -8, -24, 48]",935005,5.0,15388.0,mouselab-mdp,66
[],[],demo,"[u'0', 1, 2, 3]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [8, 12, 4, 11, 7, 3], u'time': [925, 1928, 2930, 3932, 4934, 5937]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[2, -8, 48]",[],36.0,[],"[u'', 2, -8, 48, -48, -2, 8, -48, 24, 2, 8, -24, -48]",959507,6.0,23340.0,mouselab-mdp,66
[],[],demo,"[u'0', 5, 6, 8]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [8], u'time': [748]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-2, 4, 48]",[],49.0,[],"[u'', -2, 4, -24, 48, -2, 4, -24, 48, 4, -8, 24, 48]",978274,7.0,17426.0,mouselab-mdp,66
[],[],demo,"[u'0', 9, 10, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [12], u'time': [923]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-2, -8, 48]",[],37.0,[],"[u'', -4, -4, 48, -24, -4, 4, -48, 48, -2, -8, 24, 48]",988345,8.0,8908.0,mouselab-mdp,66
[],[],demo,"[u'0', 1, 2, 3]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [8, 12, 7, 4, 11, 3], u'time': [914, 1917, 2918, 3922, 4923, 5925]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[4, 4, 48]",[],50.0,[],"[u'', 4, 4, 48, 24, 4, -4, 24, -48, -2, -8, -24, -48]",1017163,9.0,27652.0,mouselab-mdp,66
[],[],demo,"[u'0', 1, 2, 4]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [4, 11, 8, 3, 7, 12], u'time': [907, 1938, 2963, 3988, 5009, 6032]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-4, 8, 24]",[],22.0,[],"[u'', -4, 8, -24, 24, 2, -8, -48, -48, -4, -4, -48, -48]",320957,0.0,11682.0,mouselab-mdp,67
[],[],demo,"[u'0', 9, 10, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [8, 7, 4, 11, 12], u'time': [1015, 2036, 3055, 4081, 5097]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-4, 4, 48]",[],43.0,[],"[u'', 4, 8, -24, 24, 4, -4, -24, 24, -4, 4, -24, 48]",334593,1.0,12387.0,mouselab-mdp,67
[],[],demo,"[u'0', 5, 6, 7]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [3, 4, 8, 12, 7], u'time': [1015, 2034, 3052, 4077, 5097]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-4, 8, 48]",[],47.0,[],"[u'', -2, 4, 24, 24, -4, 8, 48, 24, -4, 8, -48, -24]",345513,2.0,9689.0,mouselab-mdp,67
[],[],demo,"[u'0', 9, 10, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [3, 8, 7, 11], u'time': [1021, 2041, 3058, 4074]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[4, 8, 48]",[],56.0,[],"[u'', 2, -4, -24, -24, -4, 4, 24, -48, 4, 8, 48, 48]",355375,3.0,8646.0,mouselab-mdp,67
[],[],demo,"[u'0', 1, 2, 3]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [3, 4, 8, 7, 11, 12, 10], u'time': [1019, 2036, 3054, 4069, 5088, 6110, 7122]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-4, 8, 24]",[],21.0,[],"[u'', -4, 8, 24, 24, -2, -8, -48, -24, -4, -8, 24, 24]",373183,4.0,16593.0,mouselab-mdp,67
[],[],demo,"[u'0', 9, 10, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [7, 8, 11], u'time': [1020, 2038, 3055]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[4, -4, 48]",[],45.0,[],"[u'', 4, -8, 48, 24, -2, -4, 24, -24, 4, -4, 48, 48]",382263,5.0,7824.0,mouselab-mdp,67
[],[],demo,"[u'0', 9, 10, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [4, 11, 7, 12, 8, 3, 2], u'time': [1001, 2018, 3036, 4052, 5067, 6084, 7103]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[2, -8, 24]",[],11.0,[],"[u'', -2, -8, -48, 24, -4, -4, -24, -48, 2, -8, 24, 24]",396671,6.0,13057.0,mouselab-mdp,67
[],[],demo,"[u'0', 9, 10, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [12], u'time': [1010]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-2, -8, 48]",[],37.0,[],"[u'', -4, -4, 48, -24, -4, 4, -48, 48, -2, -8, 24, 48]",404779,7.0,6527.0,mouselab-mdp,67
[],[],demo,"[u'0', 1, 2, 4]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [7, 12, 11, 3, 8, 4], u'time': [1021, 2038, 3054, 4070, 5091, 6109]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[2, 4, 48]",[],48.0,[],"[u'', 2, 4, -24, 48, 2, -4, 24, 24, 2, -4, -48, -24]",417013,8.0,11003.0,mouselab-mdp,67
[],[],demo,"[u'0', 1, 2, 3]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [3], u'time': [1019]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[2, -8, 48]",[],41.0,[],"[u'', 2, -8, 48, -48, 4, -4, 48, 24, 2, -8, -48, -48]",423832,9.0,5610.0,mouselab-mdp,67
[],[],demo,"[u'0', 1, 2, 3]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [3, 4, 8, 7, 11, 12, 10], u'time': [720, 1721, 2723, 3725, 4727, 5730, 6732]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-4, 8, 24]",[],21.0,[],"[u'', -4, 8, 24, 24, -2, -8, -48, -24, -4, -8, 24, 24]",263528,0.0,13725.0,mouselab-mdp,68
[],[],demo,"[u'0', 9, 10, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [4, 11, 7, 12, 8, 3, 2], u'time': [999, 2002, 3003, 4007, 5008, 6011, 7012]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[2, -8, 24]",[],11.0,[],"[u'', -2, -8, -48, 24, -4, -4, -24, -48, 2, -8, 24, 24]",277912,1.0,13338.0,mouselab-mdp,68
[],[],demo,"[u'0', 9, 10, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [3, 4, 7, 8, 11], u'time': [999, 2001, 3002, 4002, 5004]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[4, 8, 48]",[],55.0,[],"[u'', 2, -4, -24, -24, -4, 4, 24, -48, 4, 8, 48, 48]",289864,2.0,10917.0,mouselab-mdp,68
[],[],demo,"[u'0', 1, 2, 4]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [7, 4], u'time': [999, 2000]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-2, 8, 48]",[],52.0,[],"[u'', -2, 8, -24, 48, 2, 4, -48, 24, 4, -4, 48, 48]",300062,3.0,9163.0,mouselab-mdp,68
[],[],demo,"[u'0', 1, 2, 3]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [4, 3], u'time': [999, 2001]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-4, -8, 48]",[],34.0,[],"[u'', -4, -8, 48, -48, -2, -8, 48, 24, -2, 8, 24, -24]",309677,4.0,8565.0,mouselab-mdp,68
[],[],demo,"[u'0', 5, 6, 8]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [4, 7, 8], u'time': [999, 2001, 3001]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[4, 4, 48]",[],53.0,[],"[u'', -4, -8, -48, -48, 4, 4, 24, 48, -4, -4, 24, 48]",318629,5.0,7918.0,mouselab-mdp,68
[],[],demo,"[u'0', 1, 2, 4]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [4, 11, 8, 3, 7, 12], u'time': [1000, 2002, 3002, 4004, 5005, 6006]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-4, 8, 24]",[],22.0,[],"[u'', -4, 8, -24, 24, 2, -8, -48, -48, -4, -4, -48, -48]",329366,6.0,9704.0,mouselab-mdp,68
[],[],demo,"[u'0', 1, 2, 3]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [11, 7, 3], u'time': [1000, 2002, 3003]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[4, 4, 48]",[],53.0,[],"[u'', 4, 4, 48, 24, 4, -4, 24, -48, -2, -8, -24, -48]",336981,7.0,6584.0,mouselab-mdp,68
[],[],demo,"[u'0', 5, 6, 7]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [12, 11, 8, 4, 7], u'time': [1001, 2002, 3003, 4005, 5006]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[4, -8, 48]",[],39.0,[],"[u'', -2, -4, 48, -24, 4, -8, 48, -48, 2, -8, 24, -48]",351684,8.0,13673.0,mouselab-mdp,68
[],[],demo,"[u'0', 1, 2, 3]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [7, 3], u'time': [998, 2000]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[2, 8, 48]",[],56.0,[],"[u'', 2, 8, 48, -24, 2, 8, -24, 24, -4, -4, -48, 24]",358898,9.0,6178.0,mouselab-mdp,68
"[11200, 58398, 60396]","[u'up', u'up', u'right']",training,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1'], u'time': [7651]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[4, -4, -48]","[11187, 6687, 1501]",-49.0,"[None, None, None]","[u'', 4, -4, -48, -48, 4, 8, 24, -24, -2, 8, 48, -48]",399620,0.0,64867.0,mouselab-mdp,70
"[8419, 28177, 30055]","[u'up', u'up', u'right']",training,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7'], u'time': [1516, 5240]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[2, -4, 24]","[8410, 3242, 1374]",20.0,"[None, None, None]","[u'', 2, -4, 24, -48, -4, -8, -48, -48, -4, 4, -48, 48]",434173,1.0,33408.0,mouselab-mdp,70
"[7795, 8697, 9544]","[u'right', u'right', u'up']",training,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'12', u'4', u'11', u'7'], u'time': [1122, 2439, 4165, 5281, 6600]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-4, 8, 48]","[7788, 401, 348]",47.0,"[None, None, None]","[u'', -2, 8, -24, 24, -4, 8, 48, 24, -2, -4, 24, -48]",446717,2.0,11449.0,mouselab-mdp,70
"[5847, 6692, 7426]","[u'left', u'left', u'down']",training,"[u'0', u'9', u'10', u'12']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'11', u'12'], u'time': [1593, 2970, 4114, 4872]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[4, 8, 48]","[5844, 346, 315]",56.0,"[None, None, None]","[u'', 2, -8, -24, 48, -2, -4, -24, -24, 4, 8, 24, 48]",458204,3.0,10402.0,mouselab-mdp,70
"[8073, 8879, 9559]","[u'left', u'left', u'up']",training,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'11', u'12', u'7', u'3', u'8'], u'time': [1200, 2070, 2923, 3927, 4686, 6341]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-2, 8, 24]","[8067, 314, 161]",24.0,"[None, None, None]","[u'', 2, 4, -24, -48, -2, -4, -24, -24, -2, 8, 24, -24]",471173,4.0,11871.0,mouselab-mdp,70
"[3467, 4123, 4915]","[u'right', u'right', u'down']",training,"[u'0', u'5', u'6', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'8'], u'time': [843, 1607, 2294]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[2, 4, 48]","[3463, 144, 268]",51.0,"[None, None, None]","[u'', 4, -8, 24, 24, 2, 4, 24, 48, -2, 4, 24, -48]",483541,5.0,11308.0,mouselab-mdp,70
