key_press,rt,time_elapsed,trial_type,pid
32.0,13590,93334,text,115
32.0,2987,36169,text,116
32.0,1749,38920,text,116
32.0,1093,41015,text,116
32.0,4255,13920,text,116
32.0,2495,17416,text,116
32.0,3275,37056,text,116
32.0,13279,51337,text,116
32.0,6276,58616,text,116
32.0,5866,65490,text,116
32.0,3397,69887,text,116
32.0,15302,38897,text,117
32.0,7067,46968,text,117
32.0,9714,87871,text,117
32.0,12409,101286,text,117
32.0,12039,114330,text,117
32.0,48711,164045,text,117
32.0,7340,172389,text,117
32.0,18380,40241,text,118
32.0,10419,51664,text,118
32.0,16314,135222,text,118
32.0,26044,162269,text,118
32.0,19007,182278,text,118
32.0,18483,201766,text,118
32.0,6462,209229,text,118
32.0,7017,11405,text,118
32.0,18948,31357,text,118
32.0,7182,39547,text,118
32.0,55765,73298,text,119
32.0,8932,83235,text,119
32.0,11292,142513,text,119
39.0,39798,183315,text,119
32.0,15249,17419,text,120
32.0,16527,34948,text,120
32.0,25465,83003,text,120
32.0,4198,88202,text,120
32.0,15442,22801,text,120
32.0,20502,44305,text,120
32.0,7001,52312,text,120
32.0,9536,15010,text,121
32.0,8380,24392,text,121
32.0,4982,30377,text,121
32.0,36737,87482,text,121
32.0,5940,94425,text,121
32.0,12149,137906,text,121
32.0,8101,147009,text,121
32.0,3518,151529,text,121
32.0,3372,155904,text,121
32.0,4510,161417,text,121
78.0,25708,33311,text,122
32.0,20650,54967,text,122
32.0,8260,64242,text,122
32.0,17576,47603,text,122
32.0,9527,58140,text,122
32.0,6057,89335,text,122
32.0,3094,93434,text,122
32.0,27912,67748,text,123
32.0,11914,80672,text,123
32.0,11646,251986,text,123
32.0,3134,256128,text,123
32.0,32620,39496,text,123
32.0,26854,67378,text,123
32.0,7366,75750,text,123
32.0,30690,63214,text,124
32.0,19738,83959,text,124
91.0,3993,250289,text,124
32.0,62441,313737,text,124
32.0,24755,339499,text,124
32.0,35516,376021,text,124
32.0,26489,403513,text,124
32.0,15811,23413,text,124
32.0,20442,44867,text,124
32.0,10200,56074,text,124
32.0,1724,4188,text,125
32.0,11796,17006,text,125
32.0,9830,100472,text,125
32.0,4204,105684,text,125
32.0,40080,46636,text,125
32.0,31930,79580,text,125
32.0,8768,89354,text,125
32.0,16000,35497,text,126
32.0,8050,44550,text,126
32.0,6220,74014,text,126
32.0,3143,78159,text,126
32.0,18428,74458,text,127
32.0,7758,83220,text,127
32.0,5180,139496,text,127
32.0,41106,181607,text,127
32.0,25178,207787,text,127
32.0,16775,225567,text,127
32.0,16786,243356,text,127
32.0,12000,16922,text,127
32.0,7799,25731,text,127
32.0,8326,35076,text,127
32.0,1604,26709,text,128
32.0,4722,32436,text,128
32.0,6185,71875,text,128
37.0,14828,87709,text,128
32.0,25618,114334,text,128
39.0,14882,130221,text,128
32.0,1800,133028,text,128
32.0,10156,14175,text,129
32.0,4539,19717,text,129
32.0,2245,22965,text,129
32.0,16942,53247,text,129
32.0,10160,64411,text,129
32.0,9744,101484,text,129
32.0,24891,127378,text,129
32.0,25938,154318,text,129
32.0,24344,179666,text,129
32.0,11617,192285,text,129
32.0,9051,13576,text,130
32.0,16537,31115,text,130
32.0,6874,38995,text,130
32.0,473047,510124,text,130
32.0,5942,517068,text,130
32.0,12774,544993,text,130
32.0,19073,565068,text,130
32.0,97075,663146,text,130
32.0,16516,680666,text,130
32.0,9291,690960,text,130
32.0,24678,70906,text,131
32.0,22384,94293,text,131
17.0,10720,155557,text,131
32.0,4011,160571,text,131
32.0,23253,29562,text,131
32.0,23808,54371,text,131
32.0,11152,66526,text,131
32.0,8488,13049,text,132
32.0,3664,17717,text,132
32.0,5289,24008,text,132
32.0,17946,59955,text,132
32.0,9302,70259,text,132
32.0,15264,148703,text,132
32.0,24169,173876,text,132
32.0,22354,197231,text,132
32.0,28705,226938,text,132
32.0,16219,244160,text,132
32.0,29661,144810,text,133
32.0,9862,155680,text,133
32.0,9893,216161,text,133
32.0,24635,241800,text,133
32.0,22709,265512,text,133
32.0,33774,300290,text,133
32.0,18034,319328,text,133
32.0,21180,26670,text,133
32.0,27636,55312,text,133
32.0,14176,70496,text,133
32.0,48927,341795,text,134
122.0,2890,345689,text,134
32.0,60743,429685,text,134
32.0,5998,436687,text,134
32.0,47656,57502,text,134
32.0,30162,88671,text,134
32.0,14414,104088,text,134
32.0,3608,74644,text,135
32.0,10597,86244,text,135
32.0,25954,153052,text,135
32.0,4509,158564,text,135
32.0,36590,48863,text,135
32.0,34336,84206,text,135
32.0,12804,98014,text,135
91.0,7450,52448,text,136
91.0,4157,57617,text,136
32.0,20333,136919,text,136
32.0,23312,161242,text,136
32.0,15341,177591,text,136
32.0,17544,196144,text,136
32.0,8960,206115,text,136
32.0,9292,15429,text,136
32.0,11502,27941,text,136
32.0,6563,35510,text,136
32.0,16538,32546,text,137
32.0,10078,43632,text,137
32.0,9584,92552,text,137
38.0,28176,121736,text,137
38.0,8426,131166,text,137
37.0,9626,141798,text,137
37.0,19264,162070,text,137
32.0,15750,20094,text,137
32.0,17192,38292,text,137
32.0,10078,49376,text,137
32.0,12612,45391,text,138
32.0,4471,50867,text,138
32.0,6356,84084,text,138
32.0,3610,88696,text,138
32.0,17496,20713,text,138
32.0,17068,38785,text,138
32.0,6085,45875,text,138
32.0,23334,100488,text,139
32.0,17038,118540,text,139
32.0,30256,230668,text,139
39.0,99914,331596,text,139
32.0,48080,380684,text,139
37.0,36172,417858,text,139
32.0,22404,441266,text,139
32.0,28372,37068,text,140
32.0,32636,70712,text,140
32.0,11906,83638,text,140
32.0,50082,109492,text,140
32.0,25464,135974,text,140
32.0,18130,267990,text,140
32.0,35000,304014,text,140
32.0,48590,353614,text,140
32.0,41360,395988,text,140
32.0,23966,420964,text,140
32.0,21830,41168,text,141
32.0,18382,60552,text,141
32.0,11938,268682,text,141
32.0,35224,304910,text,141
32.0,13064,318978,text,141
39.0,38318,358302,text,141
39.0,20590,379894,text,141
32.0,33389,33403,text,142
32.0,16040,50453,text,142
32.0,7682,125163,text,142
32.0,1735,473215,text,142
32.0,11766,486003,text,142
32.0,20367,63026,text,143
32.0,11969,76003,text,143
32.0,15354,142261,text,143
32.0,5865,149130,text,143
32.0,2498,6333,text,143
32.0,17857,25197,text,143
32.0,3543,29742,text,143
32.0,22969,73233,text,144
32.0,14458,88695,text,144
32.0,14106,150118,text,144
32.0,49778,200902,text,144
38.0,6148,208054,text,144
32.0,35883,244943,text,144
32.0,7876,253821,text,144
32.0,16965,21158,text,145
32.0,18179,40341,text,145
32.0,11235,52579,text,145
32.0,18034,49280,text,145
32.0,7616,57898,text,145
32.0,5646,127298,text,145
32.0,2112,130411,text,145
32.0,4178,19321,text,146
32.0,3810,24139,text,146
32.0,8017,45795,text,146
32.0,12126,58932,text,146
32.0,3338,63277,text,146
32.0,10530,74811,text,146
32.0,2692,78514,text,146
32.0,2452,6701,text,146
32.0,3352,11065,text,146
32.0,2585,14657,text,146
32.0,33784,152478,text,147
32.0,18496,171982,text,147
32.0,32990,284468,text,147
38.0,63068,348554,text,147
32.0,91996,441562,text,147
32.0,95338,537904,text,147
32.0,29398,568306,text,147
32.0,13677,18128,text,148
32.0,11133,30265,text,148
32.0,5538,36807,text,148
32.0,11934,41027,text,148
32.0,14907,56942,text,148
32.0,11221,105876,text,148
32.0,33795,140677,text,148
32.0,21602,163291,text,148
32.0,21981,186281,text,148
40.0,7109,194395,text,148
32.0,12782,37017,text,149
32.0,15748,53773,text,149
32.0,3856,165977,text,149
40.0,151168,318150,text,149
32.0,67962,387118,text,149
40.0,19751,407874,text,149
32.0,6807,415686,text,149
32.0,44928,127551,text,150
32.0,23010,151568,text,150
32.0,14796,282539,text,150
32.0,5354,288895,text,150
32.0,36613,42819,text,150
32.0,89710,133542,text,150
32.0,28359,162907,text,150
32.0,2527,5912,text,151
32.0,15586,22503,text,151
32.0,11604,35114,text,151
32.0,30308,70593,text,151
32.0,16866,88469,text,151
32.0,16588,159627,text,151
39.0,34687,195318,text,151
32.0,25464,221788,text,151
40.0,37248,260046,text,151
38.0,2043,263095,text,151
32.0,46586,131562,text,152
32.0,47019,179591,text,152
32.0,14477,269941,text,152
32.0,46947,317895,text,152
32.0,40720,359621,text,152
37.0,170880,531515,text,152
32.0,36740,569274,text,152
32.0,21999,70441,text,152
32.0,30811,102259,text,152
32.0,13167,116430,text,152
32.0,17802,17810,text,153
32.0,22789,41619,text,153
32.0,11039,125937,text,153
32.0,5750,836278,text,153
32.0,11993,849279,text,153
32.0,18998,23816,text,154
32.0,21802,46648,text,154
32.0,8192,55892,text,154
32.0,19970,62806,text,154
32.0,9833,73651,text,154
32.0,10803,127245,text,154
32.0,7200,135451,text,154
32.0,20065,67379,text,155
32.0,45793,114175,text,155
32.0,10533,125712,text,155
32.0,13986,140702,text,155
32.0,4193,145900,text,155
32.0,1585,148489,text,155
