,pid,info_cost,PR_type,message,trial_index,trial_i,delays,score,relative_score,n_click,clicks,click_times,path,action_times
1187,114,0.01,featureBased,full,6,3,"[0, 0, 0]",33.89,0.9966666666666667,11,"[2, 6, 10, 11, 5, 9, 16, 17, 4, 3, 7]","[2976, 4142, 5158, 12076, 17077, 18556, 19566, 20705, 22082, 23453, 25280]","[1, 2, 6, 10]","[27658, 32217, 33585]"
1188,114,0.01,featureBased,full,7,8,"[1, 0, 0]",40.87,0.9956666666666666,13,"[2, 3, 4, 5, 9, 16, 17, 7, 13, 12, 8, 14, 15]","[2907, 3819, 5189, 6455, 8334, 10215, 11663, 13609, 14787, 16125, 21066, 22673, 23924]","[1, 3, 7, 12]","[25095, 37130, 38938]"
1189,114,0.01,featureBased,full,8,10,"[4, 0, 0]",21.89,0.995,11,"[3, 2, 5, 4, 6, 10, 11, 7, 8, 12, 13]","[5063, 6089, 7177, 9004, 10469, 11661, 13173, 14981, 16815, 18103, 19496]","[1, 2, 6, 10]","[26435, 36081, 40289]"
1190,114,0.01,featureBased,full,9,9,"[0, 0, 0]",36.9,0.996969696969697,10,"[3, 2, 5, 4, 7, 12, 13, 8, 14, 15]","[1191, 3049, 4153, 5124, 6578, 7762, 8815, 10180, 11324, 12506]","[1, 3, 7, 12]","[16775, 21015, 24055]"
1191,114,0.01,featureBased,full,10,5,"[0, 0, 0]",33.88,0.9961290322580646,12,"[3, 2, 5, 4, 7, 8, 14, 15, 9, 6, 10, 11]","[3717, 4980, 6106, 7248, 9341, 11788, 16732, 18638, 27374, 29223, 31474, 32975]","[1, 4, 8, 14]","[42433, 47283, 49584]"
1192,114,0.01,featureBased,full,11,4,"[0, 0, 0]",41.9,0.9974999999999999,10,"[3, 2, 4, 8, 14, 15, 5, 9, 16, 17]","[18328, 19939, 21237, 23365, 26151, 27551, 29140, 30375, 31411, 32871]","[1, 5, 9, 17]","[44050, 49345, 52369]"
1193,114,0.01,featureBased,full,12,7,"[0, 0, 2]",33.9,0.996774193548387,10,"[3, 2, 5, 4, 6, 7, 10, 11, 9, 16]","[13727, 15299, 16689, 18167, 20527, 26605, 29185, 30895, 32319, 33559]","[1, 5, 9, 16]","[45994, 51522, 53033]"
1194,115,1.6,featureBased,full,1,6,"[5, 0, 0]",10.0,0.1320754716981132,0,[],[],"[1, 4, 8, 14]","[6117, 44786, 50147]"
1195,115,1.6,featureBased,full,2,11,"[1, 0, 0]",11.6,0.09387755102040815,4,"[4, 13, 10, 16]","[4619, 15246, 20157, 25033]","[1, 5, 9, 16]","[27760, 52098, 57001]"
1196,115,1.6,featureBased,full,3,4,"[0, 0, 0]",37.2,0.8736842105263158,3,"[13, 15, 17]","[2837, 12653, 15767]","[1, 5, 9, 17]","[45802, 53509, 57350]"
1197,115,1.6,featureBased,full,4,1,"[0, 0, 0]",38.0,0.9294117647058824,5,"[11, 15, 12, 13, 16]","[6538, 12047, 13708, 16446, 18543]","[1, 5, 9, 16]","[45662, 54043, 56929]"
1198,115,1.6,featureBased,full,5,10,"[0, 0, 0]",11.6,0.23243243243243242,4,"[10, 11, 12, 14]","[8337, 10890, 13159, 15376]","[1, 4, 8, 14]","[45815, 52752, 58552]"
1199,115,1.6,featureBased,full,6,5,"[5, 0, 0]",-0.4,0.236734693877551,4,"[17, 13, 15, 10]","[2836, 5069, 6885, 8091]","[1, 2, 6, 11]","[45437, 62212, 65080]"
1200,115,1.6,featureBased,full,7,0,"[0, 0, 0]",30.4,0.5372549019607843,6,"[11, 10, 16, 17, 12, 15]","[9221, 10910, 13133, 14253, 15842, 18658]","[1, 4, 8, 15]","[48265, 57473, 61830]"
1201,115,1.6,featureBased,full,8,8,"[1, 0, 0]",34.6,0.65,4,"[17, 12, 10, 13]","[9955, 12224, 14861, 17628]","[1, 3, 7, 12]","[47955, 59930, 62927]"
1202,115,1.6,featureBased,full,9,2,"[2, 0, 0]",30.8,0.9483870967741935,2,"[10, 11]","[3463, 4670]","[1, 2, 6, 10]","[47149, 56490, 58934]"
1203,115,1.6,featureBased,full,10,3,"[8, 0, 0]",8.4,0.39999999999999997,11,"[15, 4, 8, 13, 10, 17, 16, 12, 11, 14, 6]","[4044, 6753, 8768, 15331, 18182, 27051, 28265, 32517, 33669, 36627, 39196]","[1, 4, 8, 15]","[47092, 65175, 67123]"
1204,115,1.6,featureBased,full,11,9,"[4, 0, 0]",21.6,0.515,4,"[16, 13, 14, 10]","[3828, 5254, 6638, 8186]","[1, 4, 8, 15]","[45645, 58523, 61506]"
1205,115,1.6,featureBased,full,12,7,"[0, 0, 0]",27.6,0.51,4,"[12, 10, 15, 17]","[6463, 7939, 8984, 10297]","[1, 5, 9, 17]","[11684, 25161, 28103]"
1206,116,1.6,objectLevel,full,1,0,"[18, -1, 13]",-4.6,-0.14901960784313725,1,[3],[4404],"[1, 3, 7, 12]","[5975, 28489, 30881]"
1207,116,1.6,objectLevel,full,2,1,"[5, -1, -1]",14.6,0.6541176470588236,4,"[2, 5, 3, 4]","[12154, 13514, 15122, 16266]","[1, 3, 7, 13]","[17565, 25734, 27837]"
1208,116,1.6,objectLevel,full,3,3,"[-1, -1, -1]",27.6,0.8173913043478261,4,"[3, 4, 2, 5]","[4424, 5296, 5823, 6314]","[1, 2, 6, 10]","[10123, 12955, 15219]"
1209,116,1.6,objectLevel,full,4,7,"[22, -1, 20]",-1.4,0.02666666666666667,4,"[3, 4, 5, 2]","[2006, 2558, 3142, 3590]","[1, 3, 7, 13]","[5018, 32187, 33811]"
1210,116,1.6,objectLevel,full,5,6,"[-1, -1, 38]",2.4,-0.011320754716981133,6,"[4, 5, 3, 2, 7, 6]","[1879, 2526, 3038, 3478, 5502, 6654]","[1, 2, 6, 10]","[8403, 10586, 12338]"
1211,116,1.6,objectLevel,full,6,8,"[37, -1, -1]",6.4,0.0090909090909091,6,"[3, 13, 6, 8, 9, 5]","[1068, 2396, 4588, 6180, 6692, 8244]","[1, 5, 9, 17]","[9256, 90270, 93326]"
1212,116,1.6,objectLevel,full,7,4,"[-1, -1, -1]",32.4,0.7473684210526316,6,"[7, 6, 8, 9, 17, 5]","[3385, 4241, 4849, 5849, 6969, 7881]","[1, 5, 9, 17]","[8901, 11213, 12525]"
1213,116,1.6,objectLevel,full,8,2,"[-1, -1, -1]",22.8,0.8193548387096774,7,"[3, 2, 5, 4, 9, 6, 10]","[1362, 2569, 3465, 4098, 4921, 6017, 6665]","[1, 2, 6, 10]","[8398, 10909, 12366]"
1214,116,1.6,objectLevel,full,9,11,"[-1, -1, -1]",20.4,0.273469387755102,11,"[3, 2, 5, 4, 6, 10, 11, 9, 16, 17, 8]","[1604, 2116, 2933, 3684, 4676, 5540, 6028, 6957, 8133, 8796, 10933]","[1, 2, 6, 11]","[12312, 14284, 15953]"
1215,116,1.6,objectLevel,full,10,10,"[6, -1, -1]",-8.2,-0.30270270270270266,7,"[3, 2, 5, 4, 6, 10, 7]","[563, 2059, 2699, 3411, 4275, 4963, 6899]","[1, 3, 7, 13]","[8935, 19159, 21495]"
1216,116,1.6,objectLevel,full,11,5,"[20, -1, -1]",-6.8,0.10612244897959185,8,"[3, 2, 5, 4, 7, 6, 9, 8]","[749, 1389, 1908, 2357, 3148, 4245, 5332, 6460]","[1, 2, 6, 11]","[7697, 33152, 34936]"
1217,116,1.6,objectLevel,full,12,9,"[-1, -1, -1]",27.4,0.6599999999999999,6,"[2, 3, 4, 5, 7, 8]","[1072, 1936, 2424, 2936, 3744, 5244]","[1, 3, 7, 12]","[7120, 9816, 11168]"
1218,117,2.8,featureBased,full,1,11,"[16, 0, 3]",4.8,0.0875,4,"[14, 15, 6, 2]","[6524, 10664, 13373, 40229]","[1, 4, 8, 14]","[18370, 38247, 40692]"
1219,117,2.8,featureBased,full,2,5,"[4, 0, 0]",-1.8,-0.12666666666666665,1,[3],[3111],"[1, 3, 7, 13]","[6715, 29909, 32055]"
1220,117,2.8,featureBased,full,3,4,"[9, 0, 0]",36.4,0.9133333333333333,2,"[16, 17]","[2346, 7864]","[1, 5, 9, 17]","[27171, 38919, 41252]"
1221,117,2.8,featureBased,full,4,3,"[6, 0, 0]",31.2,2.0846153846153848,1,[10],[1452],"[1, 2, 6, 10]","[33605, 41869, 43683]"
1222,117,2.8,featureBased,full,5,7,"[17, 0, 0]",7.6,0.33125,3,"[13, 15, 10]","[3731, 7368, 11855]","[1, 4, 8, 15]","[17149, 37128, 40195]"
1223,117,2.8,featureBased,full,6,9,"[6, 0, 0]",3.2,-1.04,1,[16],[6544],"[1, 5, 9, 17]","[10300, 19606, 21248]"
1224,117,2.8,featureBased,full,7,0,"[12, 0, 0]",34.4,2.1888888888888887,2,"[13, 14]","[1410, 6225]","[1, 4, 8, 14]","[20430, 39265, 43261]"
1225,117,2.8,featureBased,full,8,1,"[12, 0, 0]",40.4,1.8133333333333332,2,"[13, 16]","[2778, 7846]","[1, 5, 9, 16]","[17862, 33133, 49514]"
1226,117,2.8,featureBased,full,9,8,"[22, 0, 0]",3.6,-0.11333333333333333,3,"[15, 17, 13]","[2089, 13140, 22103]","[1, 5, 9, 16]","[24530, 49989, 52142]"
1227,117,2.8,featureBased,full,10,2,"[10, 0, 4]",-0.4,0.03,3,"[12, 8, 14]","[1401, 6174, 24186]","[1, 4, 8, 15]","[7557, 21970, 25975]"
1228,117,2.8,featureBased,full,11,6,"[40, 0, 0]",-15.2,-0.5809523809523809,9,"[10, 15, 13, 17, 16, 12, 7, 3, 14]","[4389, 10318, 13439, 16397, 17770, 18998, 20022, 20842, 24629]","[1, 4, 8, 14]","[25886, 81945, 85638]"
1229,117,2.8,featureBased,full,12,10,"[57, 0, 0]",-24.0,-0.6060606060606061,15,"[10, 4, 15, 14, 17, 16, 9, 13, 7, 12, 3, 2, 6, 11, 8]","[4851, 8106, 9665, 10855, 13376, 14551, 15624, 18446, 19279, 19941, 20677, 21454, 22047, 22863, 24179]","[1, 4, 8, 14]","[31617, 93920, 96740]"
1230,118,2.8,featureBased,full,1,4,"[24, 46, 5]",-36.8,-1.5266666666666666,16,"[4, 8, 14, 5, 2, 3, 15, 9, 16, 17, 7, 12, 13, 10, 6, 11]","[7473, 12236, 16981, 20285, 95535, 113154, 115002, 118506, 120891, 121946, 124146, 124754, 125762, 126451, 127034, 127546]","[1, 4, 8, 15]","[25924, 137050, 190364]"
1231,118,2.8,featureBased,full,2,0,"[9, 0, 0]",-1.2,0.2111111111111111,4,"[2, 5, 17, 16]","[5872, 6889, 26297, 27632]","[1, 5, 9, 17]","[9056, 22976, 32848]"
1232,118,2.8,featureBased,full,3,1,"[17, 0, 6]",4.2,0.6066666666666667,6,"[5, 4, 3, 2, 12, 13]","[2172, 3924, 4580, 5404, 36262, 37310]","[1, 3, 7, 13]","[8636, 32742, 39222]"
1233,118,2.8,featureBased,full,4,2,"[18, 0, 4]",-12.8,-0.5900000000000001,6,"[3, 4, 5, 2, 16, 17]","[719, 1573, 2669, 3549, 43928, 44672]","[1, 5, 9, 17]","[5397, 41320, 45927]"
1234,118,2.8,featureBased,full,5,8,"[17, 0, 6]",-0.8,-0.26,6,"[7, 8, 9, 6, 16, 17]","[3625, 4848, 6640, 7440, 35017, 35736]","[1, 5, 9, 17]","[9512, 31752, 36848]"
1235,118,2.8,featureBased,full,6,9,"[36, 0, 0]",14.6,-0.47000000000000003,8,"[12, 13, 10, 11, 17, 16, 15, 14]","[1264, 1968, 2768, 3560, 4303, 4943, 5768, 6400]","[1, 3, 7, 12]","[8673, 49754, 51514]"
1236,118,2.8,featureBased,full,7,6,"[18, 0, 0]",21.2,1.1523809523809523,6,"[7, 8, 9, 6, 10, 11]","[1718, 2565, 3397, 4325, 40286, 41069]","[1, 2, 6, 11]","[5613, 36453, 42045]"
1237,118,2.8,featureBased,full,8,10,"[36, 0, 0]",-4.4,-0.012121212121212132,8,"[12, 13, 10, 11, 17, 16, 15, 14]","[1136, 1704, 2448, 3232, 3968, 4680, 5472, 6152]","[1, 4, 8, 14]","[7952, 90261, 91613]"
1238,118,2.8,featureBased,full,9,3,"[17, 0, 0]",9.2,1.2384615384615385,6,"[8, 3, 6, 5, 15, 14]","[1647, 2478, 3230, 4078, 39435, 40106]","[1, 4, 8, 15]","[5930, 28234, 41418]"
1239,118,2.8,featureBased,full,10,5,"[17, 6, 0]",-15.8,-0.5933333333333334,6,"[8, 3, 6, 5, 12, 13]","[13322, 14096, 14840, 15656, 41504, 42127]","[1, 3, 7, 13]","[17040, 42992, 54668]"
1240,118,2.8,featureBased,full,11,11,"[36, 0, 0]",15.6,0.425,8,"[14, 15, 12, 13, 10, 11, 17, 16]","[3135, 3799, 4735, 5428, 5964, 6580, 7204, 7780]","[1, 2, 6, 11]","[10188, 62971, 64499]"
1241,118,2.8,featureBased,full,12,7,"[47, 0, 0]",-6.0,-0.09375,10,"[12, 13, 10, 11, 17, 16, 15, 14, 9, 8]","[1746, 2369, 3353, 4089, 4921, 5553, 6257, 6881, 16681, 17377]","[1, 4, 8, 14]","[18706, 74973, 76181]"
1242,119,1.6,objectLevel,full,1,9,"[-1, -1, 4]",24.6,0.5900000000000001,4,"[2, 3, 7, 13]","[10411, 12730, 31412, 32993]","[1, 3, 7, 13]","[45937, 49040, 51769]"
1243,119,1.6,objectLevel,full,2,6,"[-1, -1, -1]",17.2,0.2679245283018868,13,"[4, 3, 5, 2, 9, 16, 17, 7, 12, 8, 6, 10, 11]","[3076, 4914, 6822, 8102, 9961, 11222, 12373, 14881, 15969, 17718, 19540, 21552, 23005]","[1, 2, 6, 11]","[26629, 30245, 31896]"
1244,119,1.6,objectLevel,full,3,0,"[-1, -1, -1]",19.2,0.3176470588235294,13,"[3, 7, 12, 13, 2, 5, 9, 16, 17, 4, 8, 15, 14]","[1782, 3044, 4082, 5159, 6542, 7461, 9166, 10242, 11364, 15801, 17698, 18887, 21265]","[1, 4, 8, 15]","[27923, 31098, 33741]"
1245,119,1.6,objectLevel,full,4,7,"[-1, -1, -1]",8.4,0.19,16,"[3, 5, 2, 4, 6, 10, 11, 8, 15, 14, 7, 12, 13, 9, 16, 17]","[2807, 4058, 5004, 6270, 7552, 8641, 9695, 11699, 13574, 15117, 24395, 25634, 26681, 29277, 30516, 32659]","[1, 5, 9, 17]","[43610, 46735, 48784]"
1246,119,1.6,objectLevel,full,5,11,"[-1, -1, -1]",30.0,0.46938775510204084,5,"[3, 2, 6, 10, 11]","[1436, 2552, 4197, 5508, 8911]","[1, 2, 6, 11]","[11080, 13648, 15021]"
1247,119,1.6,objectLevel,full,6,10,"[-1, -1, -1]",1.2,-0.04864864864864865,13,"[2, 5, 4, 3, 6, 11, 10, 8, 7, 12, 13, 9, 16]","[1155, 2523, 3507, 4448, 5929, 7015, 8176, 12263, 14427, 16862, 18231, 21167, 22305]","[1, 2, 6, 10]","[25649, 29123, 31595]"
1248,119,1.6,objectLevel,full,7,8,"[37, -1, -1]",3.2,-0.06363636363636363,8,"[2, 5, 9, 16, 17, 4, 8, 15]","[1913, 3128, 5376, 6983, 8010, 13863, 16084, 17974]","[1, 5, 9, 17]","[25979, 70210, 72221]"
1249,119,1.6,objectLevel,full,8,3,"[-1, -1, -1]",10.0,0.43478260869565216,15,"[4, 5, 2, 3, 9, 16, 17, 7, 13, 8, 14, 15, 6, 10, 11]","[2557, 3630, 4732, 5788, 7353, 8919, 9955, 12074, 13332, 16843, 18602, 20001, 26196, 28057, 31852]","[1, 2, 6, 10]","[34109, 38923, 40627]"
1250,119,1.6,objectLevel,full,9,4,"[-1, -1, -1]",26.0,0.5789473684210527,10,"[2, 5, 9, 16, 17, 3, 4, 8, 14, 15]","[1908, 3058, 4145, 5697, 7526, 9484, 11994, 13853, 15580, 16676]","[1, 5, 9, 17]","[21625, 28035, 30317]"
1251,119,1.6,objectLevel,full,10,1,"[-1, -1, -1]",30.0,0.8352941176470589,10,"[2, 5, 4, 3, 7, 13, 12, 9, 16, 17]","[2380, 3692, 5622, 7085, 8542, 10146, 11373, 14101, 15397, 28296]","[1, 5, 9, 16]","[19497, 23226, 30051]"
1252,119,1.6,objectLevel,full,11,5,"[-1, -1, -1]",14.8,0.5469387755102041,12,"[2, 5, 4, 3, 7, 8, 15, 14, 9, 6, 10, 11]","[2558, 3689, 4987, 5875, 7210, 9831, 11399, 12826, 21087, 23035, 34714, 36772]","[1, 4, 8, 14]","[40255, 44011, 46986]"
1253,119,1.6,objectLevel,full,12,2,"[-1, -1, -1]",16.4,0.7161290322580645,11,"[2, 5, 4, 3, 9, 8, 14, 15, 6, 10, 11]","[1997, 3322, 4417, 5485, 6918, 8697, 10274, 11482, 13199, 15023, 21495]","[1, 2, 6, 10]","[27034, 30933, 33343]"
1254,120,0.01,featureBased,full,1,1,"[3, 0, 0]",20.86,0.4153488372093023,14,"[2, 3, 4, 5, 9, 7, 12, 13, 10, 11, 17, 16, 15, 14]","[2432, 3631, 4313, 4937, 5890, 6639, 15011, 16084, 17102, 18021, 18935, 20164, 21030, 21535]","[1, 3, 7, 13]","[7854, 23629, 25181]"
1255,120,0.01,featureBased,full,2,9,"[0, 0, 0]",36.84,0.9951515151515152,16,"[3, 2, 5, 4, 8, 14, 15, 12, 13, 7, 10, 11, 6, 17, 9, 16]","[1229, 2022, 2692, 3389, 4248, 4847, 5553, 6450, 7078, 7636, 9142, 9787, 10228, 11142, 11628, 12058]","[1, 3, 7, 12]","[22978, 25455, 27308]"
1256,120,0.01,featureBased,full,3,11,"[0, 0, 0]",37.84,0.9948387096774195,16,"[3, 2, 5, 4, 10, 11, 6, 17, 9, 16, 15, 8, 14, 12, 7, 13]","[1872, 2441, 3043, 3653, 4870, 5434, 5876, 8870, 9299, 9696, 10594, 11073, 11484, 12314, 12731, 13093]","[1, 2, 6, 11]","[19685, 22078, 23244]"
1257,120,0.01,featureBased,full,4,0,"[0, 0, 0]",39.87,0.9969047619047618,13,"[3, 2, 5, 4, 7, 12, 13, 9, 16, 17, 15, 8, 14]","[1044, 1738, 2378, 2931, 3961, 4571, 5418, 6308, 7244, 7955, 9087, 9619, 10315]","[1, 4, 8, 15]","[21615, 24186, 25746]"
1258,120,0.01,featureBased,full,5,8,"[2, 0, 0]",40.9,0.9966666666666666,10,"[2, 3, 4, 5, 9, 17, 16, 7, 12, 13]","[752, 1249, 1747, 2251, 3392, 3764, 4302, 5163, 5588, 6043]","[1, 3, 7, 12]","[7850, 12679, 14818]"
1259,120,0.01,featureBased,full,6,7,"[1, 0, 0]",33.89,0.9964516129032258,11,"[3, 4, 5, 2, 10, 11, 17, 16, 9, 12, 13]","[1545, 2132, 2676, 3134, 4162, 4835, 5647, 6533, 7146, 10182, 10658]","[1, 5, 9, 17]","[25674, 30142, 31677]"
1260,120,0.01,featureBased,full,7,6,"[0, 0, 0]",37.84,0.9948387096774195,16,"[3, 4, 2, 5, 17, 16, 15, 14, 12, 13, 10, 11, 6, 7, 8, 9]","[657, 1230, 2319, 2942, 3516, 4019, 4647, 5230, 5869, 6459, 7048, 7695, 8231, 8892, 9632, 10215]","[1, 2, 6, 11]","[18661, 21902, 25045]"
1261,120,0.01,featureBased,full,8,2,"[0, 0, 0]",33.84,0.9944827586206898,16,"[3, 2, 5, 4, 16, 17, 9, 11, 10, 6, 8, 14, 15, 12, 7, 13]","[1148, 1700, 2219, 2777, 3530, 4049, 4491, 5747, 6209, 6617, 8011, 8356, 8830, 9620, 9975, 10286]","[1, 2, 6, 10]","[13428, 17443, 19890]"
1262,120,0.01,featureBased,full,9,4,"[0, 0, 0]",41.86,0.9964999999999999,14,"[3, 4, 5, 2, 15, 14, 16, 17, 11, 10, 13, 12, 7, 9]","[704, 1223, 1738, 2213, 3027, 3535, 4377, 4797, 5639, 6146, 6708, 7859, 8277, 10163]","[1, 5, 9, 17]","[19644, 23807, 24818]"
1263,120,0.01,featureBased,full,10,10,"[0, 0, 0]",21.84,0.9927272727272727,16,"[3, 4, 5, 2, 10, 11, 13, 12, 14, 15, 8, 9, 16, 17, 7, 6]","[1011, 1522, 2032, 2466, 3363, 3843, 4395, 4964, 5471, 6018, 6385, 8259, 8643, 9052, 10042, 10640]","[1, 2, 6, 10]","[23109, 27301, 28302]"
1264,120,0.01,featureBased,full,11,3,"[0, 0, 0]",33.84,0.9951515151515152,16,"[3, 4, 5, 2, 17, 16, 11, 10, 13, 12, 14, 15, 6, 7, 9, 8]","[544, 994, 1705, 2379, 2927, 3402, 4292, 4994, 5534, 6098, 6659, 7148, 8455, 9479, 10501, 11625]","[1, 2, 6, 10]","[19666, 23376, 24409]"
1265,120,0.01,featureBased,full,12,5,"[0, 0, 0]",33.84,0.9948387096774195,16,"[3, 4, 5, 2, 17, 16, 15, 14, 8, 9, 11, 6, 10, 13, 12, 7]","[897, 1886, 2376, 2783, 3370, 3853, 4377, 4964, 5392, 6012, 6733, 7145, 7584, 8217, 9085, 9434]","[1, 4, 8, 14]","[15095, 19250, 20176]"
1266,121,2.8,featureBased,full,1,7,"[22, 0, 0]",-12.0,-0.28125,5,"[2, 10, 7, 8, 9]","[9145, 11583, 13216, 14574, 16920]","[1, 2, 6, 11]","[21173, 57258, 59939]"
1267,121,2.8,featureBased,full,2,8,"[20, 0, 0]",7.6,0.019999999999999987,3,"[5, 16, 17]","[4935, 8194, 8983]","[1, 5, 9, 17]","[11461, 38283, 43690]"
1268,121,2.8,featureBased,full,3,1,"[4, 0, 0]",5.6,0.6533333333333334,3,"[8, 14, 15]","[5802, 25845, 27771]","[1, 4, 8, 15]","[9102, 21245, 29012]"
1269,121,2.8,featureBased,full,4,4,"[9, 0, 4]",33.6,0.8200000000000001,3,"[3, 5, 17]","[1304, 4134, 25373]","[1, 5, 9, 17]","[5708, 21811, 26618]"
1270,121,2.8,featureBased,full,5,5,"[9, 0, 4]",25.6,0.7866666666666667,3,"[4, 2, 14]","[4094, 5467, 60694]","[1, 4, 8, 14]","[6733, 53394, 61808]"
1271,121,2.8,featureBased,full,6,11,"[9, 6, 0]",6.8,0.15,4,"[3, 5, 16, 17]","[2015, 3514, 25350, 26305]","[1, 5, 9, 17]","[4508, 27442, 36705]"
1272,121,2.8,featureBased,full,7,10,"[4, 0, 4]",16.4,0.6181818181818182,2,"[2, 10]","[1879, 16870]","[1, 2, 6, 10]","[3595, 13618, 17970]"
1273,121,2.8,featureBased,full,8,9,"[12, 0, 0]",31.4,0.36999999999999994,2,"[12, 13]","[4988, 5979]","[1, 3, 7, 12]","[7214, 27363, 28686]"
1274,121,2.8,featureBased,full,9,2,"[6, 0, 0]",29.2,1.51,1,[11],[4594],"[1, 2, 6, 11]","[5822, 18597, 19924]"
1275,121,2.8,featureBased,full,10,0,"[6, 0, 0]",37.2,2.3444444444444446,1,[14],[6405],"[1, 4, 8, 14]","[7515, 34065, 35404]"
1276,121,2.8,featureBased,full,11,6,"[0, 0, 0]",10.0,0.6190476190476191,0,[],[],"[1, 4, 8, 14]","[2559, 6361, 7687]"
1277,121,2.8,featureBased,full,12,3,"[0, 0, 0]",4.0,1.0384615384615385,0,[],[],"[1, 4, 8, 14]","[2258, 6107, 7471]"
1278,122,0.01,featureBased,full,1,8,"[29, 0, 19]",41.0,1.0,0,[],[],"[1, 3, 7, 12]","[3083, 38952, 40747]"
1279,122,0.01,featureBased,full,2,3,"[29, 0, 19]",34.0,1.0,0,[],[],"[1, 2, 6, 10]","[2236, 37756, 39884]"
1280,122,0.01,featureBased,full,3,6,"[29, 0, 19]",6.0,-0.03225806451612903,0,[],[],"[1, 4, 8, 15]","[1091, 42013, 43804]"
1281,122,0.01,featureBased,full,4,10,"[29, 0, 19]",22.0,1.0,0,[],[],"[1, 2, 6, 10]","[688, 36350, 39582]"
1282,122,0.01,featureBased,full,5,0,"[29, 0, 19]",40.0,1.0,0,[],[],"[1, 4, 8, 14]","[843, 38494, 40310]"
1283,122,0.01,featureBased,full,6,4,"[29, 0, 19]",22.0,0.5,0,[],[],"[1, 2, 6, 10]","[744, 35470, 37357]"
1284,122,0.01,featureBased,full,7,7,"[29, 0, 19]",5.0,0.06451612903225806,0,[],[],"[1, 3, 7, 13]","[680, 35596, 37328]"
1285,122,0.01,featureBased,full,8,1,"[29, 0, 19]",10.0,0.16279069767441862,0,[],[],"[1, 5, 9, 17]","[1024, 36010, 37827]"
1286,122,0.01,featureBased,full,9,2,"[29, 0, 19]",34.0,1.0,0,[],[],"[1, 2, 6, 10]","[667, 35263, 37194]"
1287,122,0.01,featureBased,full,10,5,"[29, 0, 19]",6.0,0.0967741935483871,0,[],[],"[1, 2, 6, 10]","[882, 37487, 39429]"
1288,122,0.01,featureBased,full,11,11,"[29, 0, 19]",25.0,0.5806451612903226,0,[],[],"[1, 3, 7, 13]","[703, 35746, 37647]"
1289,122,0.01,featureBased,full,12,9,"[29, 0, 19]",28.0,0.7272727272727273,0,[],[],"[1, 4, 8, 15]","[1493, 38355, 40333]"
1290,123,0.01,featureBased,full,1,3,"[29, 0, 0]",33.97,0.999090909090909,3,"[6, 10, 11]","[53246, 58674, 59267]","[1, 2, 6, 10]","[3663, 56558, 59893]"
1291,123,0.01,featureBased,full,2,6,"[11, 0, 0]",8.95,0.0629032258064516,5,"[2, 3, 7, 12, 13]","[11572, 12509, 30363, 30994, 31631]","[1, 3, 7, 13]","[13139, 32283, 33490]"
1292,123,0.01,featureBased,full,3,1,"[6, 0, 0]",20.93,0.4169767441860465,7,"[3, 2, 5, 4, 13, 12, 7]","[46119, 47282, 48144, 48549, 59183, 59868, 60372]","[1, 3, 7, 13]","[49187, 60970, 69227]"
1293,123,0.01,featureBased,full,4,9,"[0, 0, 0]",36.9,0.996969696969697,10,"[2, 4, 3, 5, 8, 7, 12, 13, 14, 15]","[1311, 2229, 2671, 3116, 3869, 4673, 5214, 5563, 6151, 6780]","[1, 3, 7, 12]","[8393, 11186, 12194]"
1294,123,0.01,featureBased,full,5,4,"[29, 0, 0]",41.97,0.99925,3,"[9, 16, 17]","[35441, 35916, 36548]","[1, 5, 9, 17]","[1021, 37014, 38190]"
1295,123,0.01,featureBased,full,6,11,"[3, 0, 0]",37.93,0.9977419354838709,7,"[2, 3, 4, 5, 6, 10, 11]","[19070, 19619, 19967, 20390, 22078, 22562, 22925]","[1, 2, 6, 11]","[23781, 29437, 30228]"
1296,123,0.01,featureBased,full,7,8,"[2, 0, 0]",40.9,0.9966666666666666,10,"[2, 3, 4, 5, 7, 13, 12, 9, 16, 17]","[1021, 1436, 1821, 2164, 3090, 3376, 3763, 4442, 4747, 5036]","[1, 3, 7, 12]","[6796, 11772, 12499]"
1297,123,0.01,featureBased,full,8,0,"[0, 0, 0]",39.87,0.9969047619047618,13,"[2, 3, 4, 5, 7, 13, 12, 14, 8, 15, 9, 16, 17]","[16878, 17240, 17616, 17936, 18804, 19122, 19494, 20398, 20631, 21347, 21976, 22203, 22481]","[1, 4, 8, 14]","[23303, 26169, 27455]"
1298,123,0.01,featureBased,full,9,2,"[29, 0, 0]",33.97,0.9989655172413793,3,"[6, 10, 11]","[34505, 34815, 35509]","[1, 2, 6, 10]","[586, 35930, 37183]"
1299,123,0.01,featureBased,full,10,7,"[0, 0, 0]",33.84,0.9948387096774195,16,"[2, 3, 4, 5, 6, 10, 11, 13, 7, 12, 14, 8, 15, 16, 9, 17]","[793, 1147, 1885, 2267, 3289, 3539, 3906, 4633, 5740, 6451, 7751, 8060, 8614, 9176, 9679, 10213]","[1, 5, 9, 16]","[11093, 13978, 15405]"
1300,123,0.01,featureBased,full,11,10,"[4, 0, 0]",21.87,0.9940909090909091,13,"[3, 4, 5, 2, 6, 10, 11, 7, 12, 13, 14, 8, 15]","[926, 1266, 1652, 1971, 2914, 3184, 3444, 4627, 5336, 5906, 6405, 6647, 7010]","[1, 2, 6, 10]","[9612, 17428, 18396]"
