p_rdata,action_times,actions,beliefs,correct,delays,information_used_correctly,meta_actions,path,planned_too_little,planned_too_much,queries,questions,responses,rt,score,time_elapsed,trial_index,trial_i,trial_type,view_history,pid
,"[713, 2802, 4113]","[u'3', u'3', u'0']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__']]",,[],[],[u'__TERM_ACTION__'],"[0, 13, 14, 15]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[713, 1575, 787]",12.0,808480,12.0,,mouselab-mdp,,48
,"[8474, 9487, 10518]","[u'2', u'2', u'1']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__']]",,[],[],[u'__TERM_ACTION__'],"[0, 9, 10, 12]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[8473, 491, 506]",-4.0,856148,13.0,,mouselab-mdp,,48
,"[1377, 2295, 3998]","[u'3', u'3', u'0']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__']]",,[],[],[u'__TERM_ACTION__'],"[0, 13, 14, 15]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1377, 409, 1178]",12.0,927972,14.0,,mouselab-mdp,,48
,"[794, 1538, 2516]","[u'1', u'1', u'2']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__']]",,[],[],[u'__TERM_ACTION__'],"[0, 5, 6, 7]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[794, 232, 460]",20.0,975752,15.0,,mouselab-mdp,,48
,"[728, 1520, 2662]","[u'1', u'1', u'0']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__']]",,[],[],[u'__TERM_ACTION__'],"[0, 5, 6, 8]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[728, 278, 620]",4.0,1026068,16.0,,mouselab-mdp,,48
"[{u'Q': 5.135999999999999, u'action': 13, u'Qs': [5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, -1.9984014443252818e-15], u'state': [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], u'V': 5.135999999999999}, {u'Q': 13.44, u'action': 14, u'Qs': [13.44, 13.44, 13.44, 13.44, 13.44, 13.44, 13.44, 13.44, 13.44, 13.44, 13.44, 13.44, 13.44, 17.136, 17.136, 11.999999999999998], u'state': [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 12, u'__', u'__', u'__'], u'V': 17.136}, {u'Q': 21.136, u'action': 16, u'Qs': [17.220000000000002, 17.220000000000002, 17.220000000000002, 17.220000000000002, 17.220000000000002, 17.220000000000002, 17.220000000000002, 17.220000000000002, 17.220000000000002, 17.220000000000002, 17.220000000000002, 17.220000000000002, 21.136, 21.136, 16], u'state': [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 12, 4, u'__', u'__'], u'V': 21.136}, {u'Q': 28, u'action': u'__TERM_ACTION__', u'Qs': [29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29.44, 28], u'state': [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 12, 4, u'__', 12], u'V': 29.44}]","[9890, 14366, 16814]","[u'3', u'3', u'2']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 12, u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 12, 4, u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 12, 4, u'__', 12]]",,[3],[True],"[13, 14, 16, u'__TERM_ACTION__']","[0, 13, 14, 16]",[True],[False],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [13, 14, 16], u'time': [3929, 6408, 7738]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[9888, 810, 1932]",25.0,693718,1.0,,mouselab-mdp,,49
"[{u'Q': 5.135999999999999, u'action': 1, u'Qs': [5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, -1.9984014443252818e-15], u'state': [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], u'V': 5.135999999999999}, {u'Q': 3.1359999999999992, u'action': 2, u'Qs': [3.1359999999999992, 3.1359999999999992, 3.1359999999999992, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, -1.9984014443252818e-15], u'state': [0, -4, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], u'V': 5.135999999999999}, {u'Q': 13.136, u'action': 4, u'Qs': [13.136, 13.136, 10.288, 10.288, 10.288, 10.288, 10.288, 10.288, 10.288, 10.288, 10.288, 10.288, 10.288, 10.288, 8], u'state': [0, -4, 12, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], u'V': 13.136}, {u'Q': 10.288, u'action': 13, u'Qs': [10.287999999999998, 10.288, 10.288, 10.288, 10.288, 10.288, 10.288, 10.288, 10.288, 10.288, 10.288, 10.288, 10.288, 8], u'state': [0, -4, 12, u'__', -12, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], u'V': 10.288}, {u'Q': 10.288, u'action': 9, u'Qs': [10.287999999999998, 10.288, 10.288, 10.288, 10.288, 10.288, 10.288, 10.288, 10.288, 9.440000000000001, 9.440000000000001, 9.440000000000001, 8], u'state': [0, -4, 12, u'__', -12, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', -4, u'__', u'__', u'__'], u'V': 10.288}, {u'Q': 11.136000000000001, u'action': 10, u'Qs': [11.135999999999997, 10.288, 10.288, 10.288, 10.288, 11.136000000000001, 11.136000000000001, 11.136000000000001, 9.440000000000001, 9.440000000000001, 9.440000000000001, 8], u'state': [0, -4, 12, u'__', -12, u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__', -4, u'__', u'__', u'__'], u'V': 11.136000000000001}, {u'Q': 21.136, u'action': 12, u'Qs': [18.288, 17.220000000000002, 17.220000000000002, 17.220000000000002, 17.220000000000002, 21.136, 21.136, 17, 17, 17, 16], u'state': [0, -4, 12, u'__', -12, u'__', u'__', u'__', u'__', 4, 12, u'__', u'__', -4, u'__', u'__', u'__'], u'V': 21.136}, {u'Q': 36, u'action': u'__TERM_ACTION__', u'Qs': [37, 37, 37, 37, 37, 37, 37, 37, 37, 36], u'state': [0, -4, 12, u'__', -12, u'__', u'__', u'__', u'__', 4, 12, u'__', 20, -4, u'__', u'__', u'__'], u'V': 37}]","[13420, 18357, 19597]","[u'2', u'2', u'1']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, -4, 12, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, -4, 12, u'__', -12, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, -4, 12, u'__', -12, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', -4, u'__', u'__', u'__'], [0, -4, 12, u'__', -12, u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__', -4, u'__', u'__', u'__'], [0, -4, 12, u'__', -12, u'__', u'__', u'__', u'__', 4, 12, u'__', u'__', -4, u'__', u'__', u'__'], [0, -4, 12, u'__', -12, u'__', u'__', u'__', u'__', 4, 12, u'__', 20, -4, u'__', u'__', u'__']]",,[3],[False],"[1, 2, 4, 13, 9, 10, 12, u'__TERM_ACTION__']","[0, 9, 10, 12]",[True],[False],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [1, 2, 4, 13, 9, 10, 12], u'time': [2852, 4034, 5078, 8385, 10132, 11500, 12256]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[13419, 1393, 713]",29.0,745803,2.0,,mouselab-mdp,,49
"[{u'Q': 5.135999999999999, u'action': 9, u'Qs': [5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, -1.9984014443252818e-15], u'state': [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], u'V': 5.135999999999999}, {u'Q': 5.135999999999999, u'action': 5, u'Qs': [5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 1.4399999999999984, 1.4399999999999984, 1.4399999999999984, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, -1.9984014443252818e-15], u'state': [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', -12, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], u'V': 5.135999999999999}, {u'Q': 13.44, u'action': 6, u'Qs': [13.44, 13.44, 13.44, 13.44, 13.44, 17.136, 17.136, 12.999999999999998, 12.999999999999998, 12.999999999999998, 13.44, 13.44, 13.44, 13.44, 11.999999999999998], u'state': [0, u'__', u'__', u'__', u'__', 12, u'__', u'__', u'__', -12, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], u'V': 17.136}, {u'Q': 21.136, u'action': 7, u'Qs': [17.220000000000002, 17.220000000000002, 17.220000000000002, 17.220000000000002, 21.136, 21.136, 17, 17, 17, 17.220000000000002, 17.220000000000002, 17.220000000000002, 17.220000000000002, 16], u'state': [0, u'__', u'__', u'__', u'__', 12, 4, u'__', u'__', -12, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], u'V': 21.136}, {u'Q': 28, u'action': u'__TERM_ACTION__', u'Qs': [29, 29, 29, 29, 29.44, 29, 29, 29, 29, 29, 29, 29, 28], u'state': [0, u'__', u'__', u'__', u'__', 12, 4, 12, u'__', -12, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], u'V': 29.44}]","[5959, 10136, 11776]","[u'1', u'1', u'2']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', -12, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', 12, u'__', u'__', u'__', -12, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', 12, 4, u'__', u'__', -12, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', 12, 4, 12, u'__', -12, u'__', u'__', u'__', u'__', u'__', u'__', u'__']]",,[3],[True],"[9, 5, 6, 7, u'__TERM_ACTION__']","[0, 5, 6, 7]",[True],[False],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [9, 5, 6, 7], u'time': [1112, 2055, 3179, 4342]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5959, 616, 1120]",24.0,797893,3.0,,mouselab-mdp,,49
"[{u'Q': 5.135999999999999, u'action': 9, u'Qs': [5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, -1.9984014443252818e-15], u'state': [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], u'V': 5.135999999999999}, {u'Q': 21, u'action': 10, u'Qs': [21, 21, 21, 21, 21, 21, 21, 21, 21, 25.135999999999996, 25.135999999999996, 21, 21, 21, 21, 20], u'state': [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 20, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], u'V': 25.135999999999996}, {u'Q': 29.136000000000003, u'action': 12, u'Qs': [25, 25, 25, 25, 25, 25, 25, 25, 29.136000000000003, 29.136000000000003, 25, 25, 25, 25, 24], u'state': [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 20, 4, u'__', u'__', u'__', u'__', u'__', u'__'], u'V': 29.136000000000003}, {u'Q': 28, u'action': u'__TERM_ACTION__', u'Qs': [29, 29, 29, 29, 29, 29, 29, 29, 31.136000000000003, 29, 29, 29, 29, 28], u'state': [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 20, 4, u'__', 4, u'__', u'__', u'__', u'__'], u'V': 31.136000000000003}]","[8304, 15036, 17157]","[u'2', u'2', u'1']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 20, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 20, 4, u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 20, 4, u'__', 4, u'__', u'__', u'__', u'__']]",,[3],[True],"[9, 10, 12, u'__TERM_ACTION__']","[0, 9, 10, 12]",[True],[False],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [9, 10, 12], u'time': [4926, 6036, 6862]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[8304, 3131, 1604]",25.0,896030,4.0,,mouselab-mdp,,49
"[{u'Q': 5.135999999999999, u'action': 9, u'Qs': [5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, -1.9984014443252818e-15], u'state': [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], u'V': 5.135999999999999}, {u'Q': 21, u'action': 10, u'Qs': [21, 21, 21, 21, 21, 21, 21, 21, 21, 25.135999999999996, 25.135999999999996, 21, 21, 21, 21, 20], u'state': [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 20, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], u'V': 25.135999999999996}, {u'Q': 29.136000000000003, u'action': 12, u'Qs': [25, 25, 25, 25, 25, 25, 25, 25, 29.136000000000003, 29.136000000000003, 25, 25, 25, 25, 24], u'state': [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 20, 4, u'__', u'__', u'__', u'__', u'__', u'__'], u'V': 29.136000000000003}, {u'Q': 36, u'action': u'__TERM_ACTION__', u'Qs': [37, 37, 37, 37, 37, 37, 37, 37, 37.440000000000005, 37, 37, 37, 37, 36], u'state': [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 20, 4, u'__', 12, u'__', u'__', u'__', u'__'], u'V': 37.440000000000005}]","[6674, 10953, 12553]","[u'2', u'2', u'1']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 20, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 20, 4, u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 20, 4, u'__', 12, u'__', u'__', u'__', u'__']]",,[3],[True],"[9, 10, 12, u'__TERM_ACTION__']","[0, 9, 10, 12]",[True],[False],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [9, 10, 12], u'time': [2888, 3808, 4492]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[6674, 692, 1077]",33.0,985035,5.0,,mouselab-mdp,,49
"[{u'Q': 5.135999999999999, u'action': 9, u'Qs': [5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, -1.9984014443252818e-15], u'state': [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], u'V': 5.135999999999999}, {u'Q': 13.44, u'action': 10, u'Qs': [13.44, 13.44, 13.44, 13.44, 13.44, 13.44, 13.44, 13.44, 13.44, 17.136, 17.136, 13.44, 13.44, 13.44, 13.44, 11.999999999999998], u'state': [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 12, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], u'V': 17.136}, {u'Q': 21.136, u'action': 11, u'Qs': [17.220000000000002, 17.220000000000002, 17.220000000000002, 17.220000000000002, 17.220000000000002, 17.220000000000002, 17.220000000000002, 17.220000000000002, 21.136, 21.136, 17.220000000000002, 17.220000000000002, 17.220000000000002, 17.220000000000002, 16], u'state': [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 12, 4, u'__', u'__', u'__', u'__', u'__', u'__'], u'V': 21.136}, {u'Q': 17.22, u'action': 12, u'Qs': [17.220000000000002, 17.220000000000002, 17.220000000000002, 17.220000000000002, 17.220000000000002, 17.220000000000002, 17.220000000000002, 17.220000000000002, 17.22, 17.220000000000002, 17.220000000000002, 17.220000000000002, 17.220000000000002, 16], u'state': [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 12, 4, -20, u'__', u'__', u'__', u'__', u'__'], u'V': 17.220000000000002}, {u'Q': 28, u'action': u'__TERM_ACTION__', u'Qs': [29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 28], u'state': [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 12, 4, -20, 12, u'__', u'__', u'__', u'__'], u'V': 29}]","[6776, 10818, 11930]","[u'2', u'2', u'1']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 12, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 12, 4, u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 12, 4, -20, u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 12, 4, -20, 12, u'__', u'__', u'__', u'__']]",,[3],[True],"[9, 10, 11, 12, u'__TERM_ACTION__']","[0, 9, 10, 12]",[True],[False],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [9, 10, 11, 12], u'time': [2676, 3466, 4276, 5422]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[6776, 477, 589]",24.0,1038754,6.0,,mouselab-mdp,,49
"[{u'Q': 5.135999999999999, u'action': 9, u'Qs': [5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, 5.135999999999999, -1.9984014443252818e-15], u'state': [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], u'V': 5.135999999999999}, {u'Q': 13.44, u'action': 10, u'Qs': [13.44, 13.44, 13.44, 13.44, 13.44, 13.44, 13.44, 13.44, 13.44, 17.136, 17.136, 13.44, 13.44, 13.44, 13.44, 11.999999999999998], u'state': [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 12, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], u'V': 17.136}, {u'Q': 13.136, u'action': 12, u'Qs': [10.287999999999998, 10.288, 10.288, 10.288, 10.287999999999998, 10.288, 10.288, 10.288, 13.136, 13.136, 10.287999999999998, 10.288, 10.288, 10.288, 7.999999999999999], u'state': [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 12, -4, u'__', u'__', u'__', u'__', u'__', u'__'], u'V': 13.136}, {u'Q': 13.44, u'action': 5, u'Qs': [13.44, 13.44, 13.44, 13.44, 13.44, 13.44, 13.44, 13.44, 15.136, 13.44, 13.44, 13.44, 13.44, 12], u'state': [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 12, -4, u'__', 4, u'__', u'__', u'__', u'__'], u'V': 15.136}, {u'Q': 17.136, u'action': 6, u'Qs': [13.44, 13.44, 13.44, 13.44, 17.136, 17.136, 17.136, 15.136, 13.44, 13.44, 13.44, 13.44, 12], u'state': [0, u'__', u'__', u'__', u'__', 12, u'__', u'__', u'__', 12, -4, u'__', 4, u'__', u'__', u'__', u'__'], u'V': 17.136}, {u'Q': 29.136000000000003, u'action': 7, u'Qs': [25, 25, 25, 25, 29.136000000000003, 29.136000000000003, 25.22, 25, 25, 25, 25, 24], u'state': [0, u'__', u'__', u'__', u'__', 12, 12, u'__', u'__', 12, -4, u'__', 4, u'__', u'__', u'__', u'__'], u'V': 29.136000000000003}, {u'Q': 27.136000000000003, u'action': 8, u'Qs': [25, 25, 25, 25, 27.136000000000003, 25.22, 25, 25, 25, 25, 24], u'state': [0, u'__', u'__', u'__', u'__', 12, 12, -4, u'__', 12, -4, u'__', 4, u'__', u'__', u'__', u'__'], u'V': 27.136000000000003}, {u'Q': 28, u'action': u'__TERM_ACTION__', u'Qs': [29, 29, 29, 29, 29, 29, 29, 29, 29, 28], u'state': [0, u'__', u'__', u'__', u'__', 12, 12, -4, 4, 12, -4, u'__', 4, u'__', u'__', u'__', u'__'], u'V': 29}]","[10096, 14118, 15126]","[u'1', u'1', u'0']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 12, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 12, -4, u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 12, -4, u'__', 4, u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', 12, u'__', u'__', u'__', 12, -4, u'__', 4, u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', 12, 12, u'__', u'__', 12, -4, u'__', 4, u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', 12, 12, -4, u'__', 12, -4, u'__', 4, u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', 12, 12, -4, 4, 12, -4, u'__', 4, u'__', u'__', u'__', u'__']]",,[3],[False],"[9, 10, 12, 5, 6, 7, 8, u'__TERM_ACTION__']","[0, 5, 6, 8]",[True],[False],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [9, 10, 12, 5, 6, 7, 8], u'time': [1624, 2406, 3192, 6438, 7286, 8074, 9252]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10096, 491, 471]",21.0,1091149,7.0,,mouselab-mdp,,49
