pid,temp,p_error,logp,satisfice,prune,model,trial_idx,k
302,1e-10,1.0,-9.750336373041954,,,random,15,0
302,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,depth_first,16,3
302,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,breadth_first,16,3
302,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,progressive_deepening,16,3
302,1e-05,0.8300000000000001,-9.381105804877004,5.0,-30.0,best_first,16,4
302,1e-05,0.01,-4.8141660364000645,,,optimal,16,2
302,1e-10,1.0,-9.750336373041954,,,random,16,0
302,1e-10,0.55,-3.8643017884476185,5.0,-30.0,depth_first,17,3
302,1e-10,0.55,-3.8643017884476185,5.0,-30.0,breadth_first,17,3
302,1e-10,0.55,-3.8643017884476185,5.0,-30.0,progressive_deepening,17,3
302,1e-05,0.55,-3.8643017884476185,5.0,-30.0,best_first,17,4
302,1e-05,0.01,-1.806367572991136,,,optimal,17,2
302,1e-10,1.0,-5.049856007249537,,,random,17,0
302,1e-10,0.55,-3.8643017884476185,5.0,-30.0,depth_first,18,3
302,1e-10,0.55,-3.8643017884476185,5.0,-30.0,breadth_first,18,3
302,1e-10,0.55,-3.8643017884476185,5.0,-30.0,progressive_deepening,18,3
302,1e-05,0.55,-3.8643017884476185,5.0,-30.0,best_first,18,4
302,1e-05,0.01,-1.806367572991136,,,optimal,18,2
302,1e-10,1.0,-5.049856007249537,,,random,18,0
302,1e-10,0.9,-11.781216348107359,5.0,-30.0,depth_first,19,3
302,1e-10,0.9,-11.781216348107359,5.0,-30.0,breadth_first,19,3
302,1e-10,0.9,-11.781216348107359,5.0,-30.0,progressive_deepening,19,3
302,1e-05,0.9,-11.781216348107359,5.0,-30.0,best_first,19,4
302,1e-05,0.01,-5.91969082609729,,,optimal,19,2
302,1e-10,1.0,-11.947560950378175,,,random,19,0
302,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,depth_first,20,3
302,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,breadth_first,20,3
302,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,progressive_deepening,20,3
302,1e-05,0.8300000000000001,-9.381105804877004,5.0,-30.0,best_first,20,4
302,1e-05,0.01,-4.8141660364000645,,,optimal,20,2
302,1e-10,1.0,-9.750336373041954,,,random,20,0
302,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,depth_first,21,3
302,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,breadth_first,21,3
302,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,progressive_deepening,21,3
302,1e-05,0.8300000000000001,-9.381105804877004,5.0,-30.0,best_first,21,4
302,1e-05,0.01,-4.8141660364000645,,,optimal,21,2
302,1e-10,1.0,-9.750336373041954,,,random,21,0
302,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,depth_first,22,3
302,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,breadth_first,22,3
302,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,progressive_deepening,22,3
302,1e-05,0.8300000000000001,-9.381105804877004,5.0,-30.0,best_first,22,4
302,1e-05,0.01,-4.8141660364000645,,,optimal,22,2
302,1e-10,1.0,-9.750336373041954,,,random,22,0
302,1e-10,1.0,-15.972912641113323,5.0,-30.0,depth_first,23,3
302,1e-10,1.0,-15.972912641113323,5.0,-30.0,breadth_first,23,3
302,1e-10,1.0,-15.972912641113323,5.0,-30.0,progressive_deepening,23,3
302,1e-05,1.0,-15.972912641113323,5.0,-30.0,best_first,23,4
302,1e-05,0.21,-11.020294876691398,,,optimal,23,2
302,1e-10,1.0,-15.972912641113323,,,random,23,0
302,1e-10,0.9,-11.781216348107359,5.0,-30.0,depth_first,24,3
302,1e-10,0.9,-11.781216348107359,5.0,-30.0,breadth_first,24,3
302,1e-10,0.9,-11.781216348107359,5.0,-30.0,progressive_deepening,24,3
302,1e-05,0.9,-11.781216348107359,5.0,-30.0,best_first,24,4
302,1e-05,0.01,-5.91969082609729,,,optimal,24,2
302,1e-10,1.0,-11.947560950378175,,,random,24,0
302,1e-10,1.0,-15.972912641113323,5.0,-30.0,depth_first,25,3
302,1e-10,1.0,-15.972912641113323,5.0,-30.0,breadth_first,25,3
302,1e-10,1.0,-15.972912641113323,5.0,-30.0,progressive_deepening,25,3
302,1e-05,1.0,-15.972912641113323,5.0,-30.0,best_first,25,4
302,1e-05,0.01,-6.629114438930426,,,optimal,25,2
302,1e-10,1.0,-15.972912641113323,,,random,25,0
302,1e-10,0.55,-3.8643017884476185,5.0,-30.0,depth_first,26,3
302,1e-10,0.55,-3.8643017884476185,5.0,-30.0,breadth_first,26,3
302,1e-10,0.55,-3.8643017884476185,5.0,-30.0,progressive_deepening,26,3
302,1e-05,0.55,-3.8643017884476185,5.0,-30.0,best_first,26,4
302,1e-05,0.01,-1.806367572991136,,,optimal,26,2
302,1e-10,1.0,-5.049856007249537,,,random,26,0
302,1e-10,0.86,-22.13266274488169,10.0,-5.0,depth_first,27,3
302,1e-10,0.72,-20.796086592182,10.0,-30.0,breadth_first,27,3
302,1e-10,1.0,-22.55216385312343,5.0,-30.0,progressive_deepening,27,3
302,10.0,0.62,-20.721943950166768,10.0,-5.0,best_first,27,4
302,1.8420699693267164,0.01,-21.0195379966195,,,optimal,27,2
302,1e-10,1.0,-22.55216385312343,,,random,27,0
302,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,depth_first,28,3
302,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,breadth_first,28,3
302,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,progressive_deepening,28,3
302,1e-05,0.8300000000000001,-9.381105804877004,5.0,-30.0,best_first,28,4
302,1e-05,0.01,-4.8141660364000645,,,optimal,28,2
302,1e-10,1.0,-9.750336373041954,,,random,28,0
302,1e-10,0.55,-3.8643017884476185,5.0,-30.0,depth_first,29,3
302,1e-10,0.55,-3.8643017884476185,5.0,-30.0,breadth_first,29,3
302,1e-10,0.55,-3.8643017884476185,5.0,-30.0,progressive_deepening,29,3
302,1e-05,0.55,-3.8643017884476185,5.0,-30.0,best_first,29,4
302,1e-05,0.01,-1.806367572991136,,,optimal,29,2
302,1e-10,1.0,-5.049856007249537,,,random,29,0
310,1e-10,0.36000000000000004,-11.506904080758455,10.0,-30.0,depth_first,0,3
310,1e-10,0.35000000000000003,-10.945884896984296,5.0,-30.0,breadth_first,0,3
310,1e-10,0.55,-13.878110764589831,10.0,-30.0,progressive_deepening,0,3
310,2.44205309454865,0.01,-5.046575318700028,10.0,-30.0,best_first,0,4
310,1e-05,0.86,-15.645154125122428,,,optimal,0,2
310,1e-10,1.0,-15.972912641113323,,,random,0,0
310,1e-10,0.24,-13.792458695248609,30.0,-10.0,depth_first,1,3
310,1e-10,0.47,-17.403116422681546,30.0,-10.0,breadth_first,1,3
310,1e-10,0.5,-18.752470032669198,30.0,-10.0,progressive_deepening,1,3
310,1e-05,0.01,-3.9581681272668927,30.0,-10.0,best_first,1,4
310,1e-05,0.8,-21.090665641823552,,,optimal,1,2
310,1e-10,1.0,-21.85901667256348,,,random,1,0
310,1e-10,0.7100000000000001,-20.45420410659823,5.0,-30.0,depth_first,2,3
310,1e-10,0.6900000000000001,-20.0019553964202,5.0,-30.0,breadth_first,2,3
310,1e-10,0.87,-21.602805702950626,5.0,-30.0,progressive_deepening,2,3
310,10.0,0.55,-19.659973943493327,5.0,-30.0,best_first,2,4
310,10.0,0.01,-21.484574353252725,,,optimal,2,2
310,1e-10,1.0,-21.85901667256348,,,random,2,0
310,1e-10,0.8400000000000001,-22.00620415081601,10.0,-30.0,depth_first,3,3
310,1e-10,0.8200000000000001,-21.64763755870167,5.0,-30.0,breadth_first,3,3
310,1e-10,1.0,-22.55216385312343,5.0,-30.0,progressive_deepening,3,3
310,2.44205309454865,0.64,-20.11014835657144,10.0,-30.0,best_first,3,4
310,4.291934260128778,0.01,-21.326625207482266,,,optimal,3,2
310,1e-10,1.0,-22.55216385312343,,,random,3,0
310,1e-10,1.0,-22.55216385312343,5.0,-30.0,depth_first,4,3
310,1e-10,0.68,-20.652487925094395,25.0,-30.0,breadth_first,4,3
310,1e-10,1.0,-22.55216385312343,5.0,-30.0,progressive_deepening,4,3
310,1e-05,0.63,-19.42477836746028,25.0,-30.0,best_first,4,4
310,5.689866029018292,0.01,-21.614940431834608,,,optimal,4,2
310,1e-10,1.0,-22.55216385312343,,,random,4,0
310,1e-10,1.0,-22.55216385312343,5.0,-30.0,depth_first,5,3
310,1e-10,0.67,-20.54966576974588,30.0,-30.0,breadth_first,5,3
310,1e-10,1.0,-22.55216385312343,5.0,-30.0,progressive_deepening,5,3
310,7.543120063354608,0.6900000000000001,-20.97348378250024,30.0,-30.0,best_first,5,4
310,1.389495494373136,0.01,-20.755583694089406,,,optimal,5,2
310,1e-10,1.0,-22.55216385312343,,,random,5,0
310,1e-10,1.0,-22.55216385312343,5.0,-30.0,depth_first,6,3
310,1e-10,0.8400000000000001,-21.82782882040687,5.0,-30.0,breadth_first,6,3
310,1e-10,1.0,-22.55216385312343,5.0,-30.0,progressive_deepening,6,3
310,10.0,0.98,-22.54724306117197,5.0,-30.0,best_first,6,4
310,1e-05,0.74,-21.631936263103924,,,optimal,6,2
310,1e-10,1.0,-22.55216385312343,,,random,6,0
310,1e-10,1.0,-22.55216385312343,5.0,-30.0,depth_first,7,3
310,1e-10,0.8400000000000001,-21.82782882040687,5.0,-30.0,breadth_first,7,3
310,1e-10,1.0,-22.55216385312343,5.0,-30.0,progressive_deepening,7,3
310,3.23745754281764,0.92,-22.431748568487354,5.0,-30.0,best_first,7,4
310,1e-05,0.77,-21.447812172707206,,,optimal,7,2
310,1e-10,1.0,-22.55216385312343,,,random,7,0
310,1e-10,0.99,-19.37245183777372,5.0,-30.0,depth_first,8,3
310,1e-10,0.67,-17.359818662655858,5.0,-30.0,breadth_first,8,3
310,1e-10,0.99,-19.37245183777372,5.0,-30.0,progressive_deepening,8,3
310,10.0,0.73,-18.455642926253663,5.0,-30.0,best_first,8,4
310,1e-05,0.8,-18.58188655582906,,,optimal,8,2
310,1e-10,1.0,-19.37411002277548,,,random,8,0
310,1e-10,1.0,-21.85901667256348,5.0,-30.0,depth_first,9,3
310,1e-10,0.78,-20.778468582610735,5.0,-30.0,breadth_first,9,3
310,1e-10,1.0,-21.85901667256348,5.0,-30.0,progressive_deepening,9,3
310,1e-05,0.78,-20.778468582610735,5.0,-30.0,best_first,9,4
310,1e-05,0.51,-18.520944557003403,,,optimal,9,2
310,1e-10,1.0,-21.85901667256348,,,random,9,0
310,1e-10,1.0,-19.37411002277548,5.0,-30.0,depth_first,10,3
310,1e-10,1.0,-19.37411002277548,5.0,-30.0,breadth_first,10,3
310,1e-10,1.0,-19.37411002277548,5.0,-30.0,progressive_deepening,10,3
310,1e-05,1.0,-19.37411002277548,5.0,-30.0,best_first,10,4
310,1.389495494373136,0.01,-19.09505092994944,,,optimal,10,2
310,1e-10,1.0,-19.37411002277548,,,random,10,0
310,1e-10,1.0,-19.37411002277548,5.0,-30.0,depth_first,11,3
310,1e-10,1.0,-19.37411002277548,5.0,-30.0,breadth_first,11,3
310,1e-10,1.0,-19.37411002277548,5.0,-30.0,progressive_deepening,11,3
310,1e-05,1.0,-19.37411002277548,5.0,-30.0,best_first,11,4
310,1e-05,0.31,-14.38309004665401,,,optimal,11,2
310,1e-10,1.0,-19.37411002277548,,,random,11,0
310,1e-10,1.0,-22.55216385312343,5.0,-30.0,depth_first,12,3
310,1e-10,1.0,-22.55216385312343,5.0,-30.0,breadth_first,12,3
310,1e-10,1.0,-22.55216385312343,5.0,-30.0,progressive_deepening,12,3
310,1e-05,1.0,-22.55216385312343,5.0,-30.0,best_first,12,4
310,3.23745754281764,0.01,-22.240077820240046,,,optimal,12,2
310,1e-10,1.0,-22.55216385312343,,,random,12,0
310,1e-10,1.0,-19.37411002277548,5.0,-30.0,depth_first,13,3
310,1e-10,1.0,-19.37411002277548,5.0,-30.0,breadth_first,13,3
310,1e-10,1.0,-19.37411002277548,5.0,-30.0,progressive_deepening,13,3
310,1e-05,1.0,-19.37411002277548,5.0,-30.0,best_first,13,4
310,0.5963623316594636,0.01,-17.118952436378862,,,optimal,13,2
310,1e-10,1.0,-19.37411002277548,,,random,13,0
310,1e-10,1.0,-20.76040438389537,5.0,-30.0,depth_first,14,3
310,1e-10,1.0,-20.76040438389537,5.0,-30.0,breadth_first,14,3
310,1e-10,1.0,-20.76040438389537,5.0,-30.0,progressive_deepening,14,3
310,1e-05,1.0,-20.76040438389537,5.0,-30.0,best_first,14,4
310,1.0481131341546852,0.01,-20.102546809504357,,,optimal,14,2
310,1e-10,1.0,-20.76040438389537,,,random,14,0
310,1e-10,1.0,-21.85901667256348,5.0,-30.0,depth_first,15,3
310,1e-10,1.0,-21.85901667256348,5.0,-30.0,breadth_first,15,3
310,1e-10,1.0,-21.85901667256348,5.0,-30.0,progressive_deepening,15,3
310,1e-05,1.0,-21.85901667256348,5.0,-30.0,best_first,15,4
310,0.5963623316594636,0.01,-18.95625143651639,,,optimal,15,2
310,1e-10,1.0,-21.85901667256348,,,random,15,0
310,1e-10,1.0,-21.85901667256348,5.0,-30.0,depth_first,16,3
310,1e-10,1.0,-21.85901667256348,5.0,-30.0,breadth_first,16,3
310,1e-10,1.0,-21.85901667256348,5.0,-30.0,progressive_deepening,16,3
310,1e-05,1.0,-21.85901667256348,5.0,-30.0,best_first,16,4
310,0.5963623316594636,0.01,-19.85794657378866,,,optimal,16,2
310,1e-10,1.0,-21.85901667256348,,,random,16,0
310,1e-10,1.0,-20.76040438389537,5.0,-30.0,depth_first,17,3
310,1e-10,1.0,-20.76040438389537,5.0,-30.0,breadth_first,17,3
310,1e-10,1.0,-20.76040438389537,5.0,-30.0,progressive_deepening,17,3
310,1e-05,1.0,-20.76040438389537,5.0,-30.0,best_first,17,4
310,4.291934260128778,0.01,-20.62075547631288,,,optimal,17,2
310,1e-10,1.0,-20.76040438389537,,,random,17,0
310,1e-10,1.0,-20.76040438389537,5.0,-30.0,depth_first,18,3
310,1e-10,1.0,-20.76040438389537,5.0,-30.0,breadth_first,18,3
310,1e-10,1.0,-20.76040438389537,5.0,-30.0,progressive_deepening,18,3
310,1e-05,1.0,-20.76040438389537,5.0,-30.0,best_first,18,4
310,1.0481131341546852,0.01,-20.003602837353387,,,optimal,18,2
310,1e-10,1.0,-20.76040438389537,,,random,18,0
310,1e-10,1.0,-20.76040438389537,5.0,-30.0,depth_first,19,3
310,1e-10,1.0,-20.76040438389537,5.0,-30.0,breadth_first,19,3
310,1e-10,1.0,-20.76040438389537,5.0,-30.0,progressive_deepening,19,3
310,1e-05,1.0,-20.76040438389537,5.0,-30.0,best_first,19,4
310,1.0481131341546852,0.01,-20.003602837353387,,,optimal,19,2
310,1e-10,1.0,-20.76040438389537,,,random,19,0
310,1e-10,1.0,-21.85901667256348,5.0,-30.0,depth_first,20,3
310,1e-10,1.0,-21.85901667256348,5.0,-30.0,breadth_first,20,3
310,1e-10,1.0,-21.85901667256348,5.0,-30.0,progressive_deepening,20,3
310,1e-05,1.0,-21.85901667256348,5.0,-30.0,best_first,20,4
310,1e-05,0.13,-12.72638532401889,,,optimal,20,2
310,1e-10,1.0,-21.85901667256348,,,random,20,0
310,1e-10,1.0,-21.85901667256348,5.0,-30.0,depth_first,21,3
310,1e-10,1.0,-21.85901667256348,5.0,-30.0,breadth_first,21,3
310,1e-10,1.0,-21.85901667256348,5.0,-30.0,progressive_deepening,21,3
310,1e-05,1.0,-21.85901667256348,5.0,-30.0,best_first,21,4
310,1.389495494373136,0.01,-21.282664819596068,,,optimal,21,2
310,1e-10,1.0,-21.85901667256348,,,random,21,0
310,1e-10,1.0,-19.37411002277548,5.0,-30.0,depth_first,22,3
310,1e-10,1.0,-19.37411002277548,5.0,-30.0,breadth_first,22,3
310,1e-10,1.0,-19.37411002277548,5.0,-30.0,progressive_deepening,22,3
310,1e-05,1.0,-19.37411002277548,5.0,-30.0,best_first,22,4
310,0.5963623316594636,0.01,-16.941003836626027,,,optimal,22,2
310,1e-10,1.0,-19.37411002277548,,,random,22,0
310,1e-10,1.0,-21.85901667256348,5.0,-30.0,depth_first,23,3
310,1e-10,1.0,-21.85901667256348,5.0,-30.0,breadth_first,23,3
310,1e-10,1.0,-21.85901667256348,5.0,-30.0,progressive_deepening,23,3
310,1e-05,1.0,-21.85901667256348,5.0,-30.0,best_first,23,4
310,0.7906043210907702,0.01,-20.382588757721873,,,optimal,23,2
310,1e-10,1.0,-21.85901667256348,,,random,23,0
310,1e-10,1.0,-19.37411002277548,5.0,-30.0,depth_first,24,3
310,1e-10,1.0,-19.37411002277548,5.0,-30.0,breadth_first,24,3
310,1e-10,1.0,-19.37411002277548,5.0,-30.0,progressive_deepening,24,3
310,1e-05,1.0,-19.37411002277548,5.0,-30.0,best_first,24,4
310,1.0481131341546852,0.01,-18.810586883296203,,,optimal,24,2
310,1e-10,1.0,-19.37411002277548,,,random,24,0
310,1e-10,1.0,-20.76040438389537,5.0,-30.0,depth_first,25,3
310,1e-10,1.0,-20.76040438389537,5.0,-30.0,breadth_first,25,3
310,1e-10,1.0,-20.76040438389537,5.0,-30.0,progressive_deepening,25,3
310,1e-05,1.0,-20.76040438389537,5.0,-30.0,best_first,25,4
310,1.8420699693267164,0.01,-20.447682583086344,,,optimal,25,2
310,1e-10,1.0,-20.76040438389537,,,random,25,0
310,1e-10,1.0,-19.37411002277548,5.0,-30.0,depth_first,26,3
310,1e-10,1.0,-19.37411002277548,5.0,-30.0,breadth_first,26,3
310,1e-10,1.0,-19.37411002277548,5.0,-30.0,progressive_deepening,26,3
310,1e-05,1.0,-19.37411002277548,5.0,-30.0,best_first,26,4
310,1.389495494373136,0.01,-19.09505092994944,,,optimal,26,2
310,1e-10,1.0,-19.37411002277548,,,random,26,0
310,1e-10,1.0,-20.76040438389537,5.0,-30.0,depth_first,27,3
310,1e-10,1.0,-20.76040438389537,5.0,-30.0,breadth_first,27,3
310,1e-10,1.0,-20.76040438389537,5.0,-30.0,progressive_deepening,27,3
310,1e-05,1.0,-20.76040438389537,5.0,-30.0,best_first,27,4
310,3.23745754281764,0.01,-20.61952229297788,,,optimal,27,2
310,1e-10,1.0,-20.76040438389537,,,random,27,0
310,1e-10,1.0,-15.972912641113323,5.0,-30.0,depth_first,28,3
310,1e-10,1.0,-15.972912641113323,5.0,-30.0,breadth_first,28,3
310,1e-10,1.0,-15.972912641113323,5.0,-30.0,progressive_deepening,28,3
310,1e-05,1.0,-15.972912641113323,5.0,-30.0,best_first,28,4
310,0.5963623316594636,0.13,-15.137792434668178,,,optimal,28,2
310,1e-10,1.0,-15.972912641113323,,,random,28,0
310,1e-10,1.0,-20.76040438389537,5.0,-30.0,depth_first,29,3
