,pid,temp,p_error,logp,satisfice,prune,model,trial_idx
383,7,1e-10,1.0,-2.5649493574615367,,,random,3
384,7,1e-10,1.0,-2.5649493574615367,5.0,-30.0,depth_first,4
385,7,1e-10,1.0,-2.5649493574615367,5.0,-30.0,breadth_first,4
386,7,1e-10,1.0,-2.5649493574615367,5.0,-30.0,progressive_deepening,4
387,7,1e-05,1.0,-2.5649493574615367,5.0,-30.0,best_first,4
388,7,1e-05,1.0,-2.5649493574615367,,,optimal,4
389,7,1e-10,1.0,-2.5649493574615367,,,random,4
390,7,1e-10,1.0,-2.5649493574615367,5.0,-30.0,depth_first,5
391,7,1e-10,1.0,-2.5649493574615367,5.0,-30.0,breadth_first,5
392,7,1e-10,1.0,-2.5649493574615367,5.0,-30.0,progressive_deepening,5
393,7,1e-05,1.0,-2.5649493574615367,5.0,-30.0,best_first,5
394,7,1e-05,1.0,-2.5649493574615367,,,optimal,5
395,7,1e-10,1.0,-2.5649493574615367,,,random,5
396,7,1e-10,1.0,-2.5649493574615367,5.0,-30.0,depth_first,6
397,7,1e-10,1.0,-2.5649493574615367,5.0,-30.0,breadth_first,6
398,7,1e-10,1.0,-2.5649493574615367,5.0,-30.0,progressive_deepening,6
399,7,1e-05,1.0,-2.5649493574615367,5.0,-30.0,best_first,6
400,7,1e-05,1.0,-2.5649493574615367,,,optimal,6
401,7,1e-10,1.0,-2.5649493574615367,,,random,6
402,7,1e-10,1.0,-2.5649493574615367,5.0,-30.0,depth_first,7
403,7,1e-10,1.0,-2.5649493574615367,5.0,-30.0,breadth_first,7
404,7,1e-10,1.0,-2.5649493574615367,5.0,-30.0,progressive_deepening,7
405,7,1e-05,1.0,-2.5649493574615367,5.0,-30.0,best_first,7
406,7,1e-05,1.0,-2.5649493574615367,,,optimal,7
407,7,1e-10,1.0,-2.5649493574615367,,,random,7
408,7,1e-10,0.65,-4.707449035108509,5.0,-30.0,depth_first,8
409,7,1e-10,0.65,-4.707449035108509,5.0,-30.0,breadth_first,8
410,7,1e-10,0.65,-4.707449035108509,5.0,-30.0,progressive_deepening,8
411,7,1e-05,0.65,-4.707449035108509,5.0,-30.0,best_first,8
412,7,1e-05,1.0,-5.049856007249537,,,optimal,8
413,7,1e-10,1.0,-5.049856007249537,,,random,8
414,7,1e-10,0.65,-4.707449035108509,5.0,-30.0,depth_first,9
415,7,1e-10,0.65,-4.707449035108509,5.0,-30.0,breadth_first,9
416,7,1e-10,0.65,-4.707449035108509,5.0,-30.0,progressive_deepening,9
417,7,1e-05,0.65,-4.707449035108509,5.0,-30.0,best_first,9
418,7,1e-05,1.0,-5.049856007249537,,,optimal,9
419,7,1e-10,1.0,-5.049856007249537,,,random,9
420,7,1e-10,0.14,-7.913656195667508,15.0,-30.0,depth_first,10
421,7,1e-10,0.85,-19.05176045234885,5.0,-30.0,breadth_first,10
422,7,1e-10,0.14,-8.980734339928533,15.0,-30.0,progressive_deepening,10
423,7,2.44205309454865,0.14,-9.43837045743243,15.0,-30.0,best_first,10
424,7,1e-05,0.54,-16.076929576619445,,,optimal,10
425,7,1e-10,1.0,-19.37411002277548,,,random,10
426,7,1e-10,0.42,-15.852433607281373,25.0,-10.0,depth_first,11
427,7,1e-10,0.89,-22.33841345562882,25.0,-10.0,breadth_first,11
428,7,1e-10,0.34,-15.447569965226972,25.0,-30.0,progressive_deepening,11
429,7,7.543120063354608,0.39,-18.23221428964724,25.0,-30.0,best_first,11
430,7,4.291934260128778,0.01,-21.175561465578173,,,optimal,11
431,7,1e-10,1.0,-22.552163853123428,,,random,11
432,7,1e-10,0.51,-14.821777227869005,15.0,-30.0,depth_first,12
433,7,1e-10,0.46,-13.694339875115919,5.0,-30.0,breadth_first,12
434,7,1e-10,0.64,-15.82285330282483,15.0,-30.0,progressive_deepening,12
435,7,3.23745754281764,0.01,-7.443941628184119,15.0,-30.0,best_first,12
436,7,10.0,0.01,-17.590436564141413,,,optimal,12
437,7,1e-10,1.0,-17.76467211034138,,,random,12
438,7,1e-10,0.6,-8.398633456691682,5.0,-30.0,depth_first,13
439,7,1e-10,0.3,-6.258384628111334,5.0,-30.0,breadth_first,13
440,7,1e-10,0.6,-8.398633456691682,5.0,-30.0,progressive_deepening,13
441,7,1e-05,0.3,-6.258384628111334,5.0,-30.0,best_first,13
442,7,1e-05,0.5800000000000001,-8.214093675297592,,,optimal,13
443,7,1e-10,1.0,-9.750336373041954,,,random,13
444,7,1e-10,0.4,-5.319519574198639,5.0,-30.0,depth_first,14
445,7,1e-10,0.4,-5.319519574198639,5.0,-30.0,breadth_first,14
446,7,1e-10,0.4,-5.319519574198639,5.0,-30.0,progressive_deepening,14
447,7,1e-05,0.4,-5.319519574198639,5.0,-30.0,best_first,14
448,7,1e-05,0.8,-7.200891202116384,,,optimal,14
449,7,1e-10,1.0,-7.447751280047907,,,random,14
450,7,1e-10,0.97,-9.746403815691757,5.0,-30.0,depth_first,15
451,7,1e-10,0.3,-6.166817434585845,5.0,-30.0,breadth_first,15
452,7,1e-10,0.97,-9.746403815691757,5.0,-30.0,progressive_deepening,15
453,7,1e-05,0.3,-6.166817434585845,5.0,-30.0,best_first,15
454,7,1e-05,1.0,-9.750336373041954,,,optimal,15
455,7,1e-10,1.0,-9.750336373041954,,,random,15
456,7,1e-10,0.72,-11.09825419260578,5.0,-30.0,depth_first,16
457,7,1e-10,0.24,-6.4347835646894715,5.0,-30.0,breadth_first,16
458,7,1e-10,0.72,-11.09825419260578,5.0,-30.0,progressive_deepening,16
459,7,4.291934260128778,0.25,-7.6439701136467875,5.0,-30.0,best_first,16
460,7,10.0,0.01,-11.770113877622574,,,optimal,16
461,7,1e-10,1.0,-11.947560950378175,,,random,16
462,7,1e-10,0.6,-8.398633456691682,5.0,-30.0,depth_first,17
463,7,1e-10,0.6,-8.398633456691682,5.0,-30.0,breadth_first,17
464,7,1e-10,0.6,-8.398633456691682,5.0,-30.0,progressive_deepening,17
465,7,1e-05,0.6,-8.398633456691682,5.0,-30.0,best_first,17
466,7,1e-05,0.28,-5.380878799103198,,,optimal,17
467,7,1e-10,1.0,-9.750336373041954,,,random,17
468,7,1e-10,0.41,-10.57961701619606,10.0,-30.0,depth_first,18
469,7,1e-10,0.6,-12.278568147568329,5.0,-30.0,breadth_first,18
470,7,1e-10,0.41,-10.57961701619606,10.0,-30.0,progressive_deepening,18
471,7,1e-05,0.2,-7.208340756269826,10.0,-30.0,best_first,18
472,7,1e-05,0.79,-13.374309459998626,,,optimal,18
473,7,1e-10,1.0,-14.02700249205801,,,random,18
474,7,1e-10,0.6,-8.398633456691682,5.0,-30.0,depth_first,19
475,7,1e-10,0.3,-6.258384628111334,5.0,-30.0,breadth_first,19
476,7,1e-10,0.6,-8.398633456691682,5.0,-30.0,progressive_deepening,19
477,7,1e-05,0.3,-6.258384628111334,5.0,-30.0,best_first,19
478,7,1e-05,0.5800000000000001,-8.214093675297592,,,optimal,19
479,7,1e-10,1.0,-9.750336373041954,,,random,19
480,7,1e-10,1.0,-15.972912641113323,5.0,-30.0,depth_first,20
481,7,1e-10,1.0,-15.972912641113323,5.0,-30.0,breadth_first,20
482,7,1e-10,1.0,-15.972912641113323,5.0,-30.0,progressive_deepening,20
483,7,1e-05,1.0,-15.972912641113323,5.0,-30.0,best_first,20
484,7,1e-05,0.21,-11.020294876691398,,,optimal,20
485,7,1e-10,1.0,-15.972912641113323,,,random,20
486,7,1e-10,0.6,-8.398633456691682,5.0,-30.0,depth_first,21
487,7,1e-10,0.6,-8.398633456691682,5.0,-30.0,breadth_first,21
488,7,1e-10,0.6,-8.398633456691682,5.0,-30.0,progressive_deepening,21
489,7,1e-05,0.6,-8.398633456691682,5.0,-30.0,best_first,21
490,7,1e-05,0.28,-5.380878799103198,,,optimal,21
491,7,1e-10,1.0,-9.750336373041954,,,random,21
492,7,1e-10,1.0,-20.76040438389537,5.0,-30.0,depth_first,22
493,7,1e-10,0.73,-19.250739973677195,5.0,-30.0,breadth_first,22
494,7,1e-10,1.0,-20.76040438389537,5.0,-30.0,progressive_deepening,22
495,7,1e-05,0.73,-19.250739973677195,5.0,-30.0,best_first,22
496,7,0.2559547922699533,0.41,-18.164848378179823,,,optimal,22
497,7,1e-10,1.0,-20.76040438389537,,,random,22
498,7,1e-10,0.95,-13.983364371545422,5.0,-30.0,depth_first,23
499,7,1e-10,0.95,-13.983364371545422,5.0,-30.0,breadth_first,23
500,7,1e-10,0.95,-13.983364371545422,5.0,-30.0,progressive_deepening,23
501,7,1e-05,0.95,-13.983364371545422,5.0,-30.0,best_first,23
502,7,1e-05,0.01,-6.620506064393825,,,optimal,23
503,7,1e-10,1.0,-14.02700249205801,,,random,23
504,7,1e-10,0.73,-6.76883995007713,5.0,-30.0,depth_first,24
505,7,1e-10,0.73,-6.76883995007713,5.0,-30.0,breadth_first,24
506,7,1e-10,0.73,-6.76883995007713,5.0,-30.0,progressive_deepening,24
507,7,1e-05,0.73,-6.76883995007713,5.0,-30.0,best_first,24
508,7,1e-05,0.01,-3.4215794435813742,,,optimal,24
509,7,1e-10,1.0,-7.447751280047907,,,random,24
510,7,1e-10,0.93,-17.690271143917986,5.0,-30.0,depth_first,25
511,7,1e-10,0.93,-17.690271143917986,5.0,-30.0,breadth_first,25
512,7,1e-10,0.93,-17.690271143917986,5.0,-30.0,progressive_deepening,25
513,7,1e-05,0.93,-17.690271143917986,5.0,-30.0,best_first,25
514,7,0.3393221771895329,0.01,-13.47160331154607,,,optimal,25
515,7,1e-10,1.0,-17.76467211034138,,,random,25
516,7,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,depth_first,26
517,7,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,breadth_first,26
518,7,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,progressive_deepening,26
519,7,1e-05,0.8300000000000001,-9.381105804877004,5.0,-30.0,best_first,26
520,7,1e-05,0.01,-4.8141660364000645,,,optimal,26
521,7,1e-10,1.0,-9.750336373041954,,,random,26
522,7,1e-10,0.55,-3.8643017884476185,5.0,-30.0,depth_first,27
523,7,1e-10,0.55,-3.8643017884476185,5.0,-30.0,breadth_first,27
524,7,1e-10,0.55,-3.8643017884476185,5.0,-30.0,progressive_deepening,27
525,7,1e-05,0.55,-3.8643017884476185,5.0,-30.0,best_first,27
526,7,1e-05,0.01,-1.8063675729911357,,,optimal,27
527,7,1e-10,1.0,-5.049856007249537,,,random,27
528,7,1e-10,1.0,-15.972912641113323,5.0,-30.0,depth_first,28
529,7,1e-10,1.0,-15.972912641113323,5.0,-30.0,breadth_first,28
530,7,1e-10,1.0,-15.972912641113323,5.0,-30.0,progressive_deepening,28
531,7,1e-05,1.0,-15.972912641113323,5.0,-30.0,best_first,28
532,7,1e-05,0.21,-11.020294876691398,,,optimal,28
533,7,1e-10,1.0,-15.972912641113323,,,random,28
534,7,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,depth_first,29
535,7,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,breadth_first,29
536,7,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,progressive_deepening,29
537,7,1e-05,0.8300000000000001,-9.381105804877004,5.0,-30.0,best_first,29
538,7,1e-05,0.01,-4.8141660364000645,,,optimal,29
539,7,1e-10,1.0,-9.750336373041954,,,random,29
540,10,1e-10,0.81,-21.839492032512002,30.0,-30.0,depth_first,0
541,10,1e-10,0.64,-20.353902226722752,30.0,-30.0,breadth_first,0
542,10,1e-10,0.89,-22.19669354382822,30.0,-30.0,progressive_deepening,0
543,10,10.0,0.46,-20.82643596007834,30.0,-30.0,best_first,0
544,10,10.0,0.01,-21.67652351180732,,,optimal,0
545,10,1e-10,1.0,-22.552163853123428,,,random,0
546,10,1e-10,0.73,-19.239469623287246,15.0,-30.0,depth_first,1
547,10,1e-10,1.0,-20.76040438389537,5.0,-30.0,breadth_first,1
548,10,1e-10,0.73,-19.239469623287246,15.0,-30.0,progressive_deepening,1
549,10,1e-05,0.73,-19.239469623287246,15.0,-30.0,best_first,1
550,10,10.0,0.01,-20.517979260756093,,,optimal,1
551,10,1e-10,1.0,-20.76040438389537,,,random,1
552,10,1e-10,0.78,-21.45765638951255,25.0,-30.0,depth_first,2
553,10,1e-10,0.76,-21.383615230103548,25.0,-10.0,breadth_first,2
554,10,1e-10,0.33,-14.492511097060587,25.0,-30.0,progressive_deepening,2
555,10,5.689866029018292,0.41,-18.517955340641144,25.0,-30.0,best_first,2
556,10,4.291934260128778,0.01,-21.221703560089832,,,optimal,2
557,10,1e-10,1.0,-22.552163853123428,,,random,2
558,10,1e-10,0.34,-15.291053413374893,10.0,-30.0,depth_first,3
559,10,1e-10,0.8,-21.862455949702607,10.0,-30.0,breadth_first,3
560,10,1e-10,0.11,-9.883634037592225,10.0,-30.0,progressive_deepening,3
561,10,10.0,0.14,-14.522323610894661,10.0,-30.0,best_first,3
562,10,5.689866029018292,0.01,-20.659497915447787,,,optimal,3
563,10,1e-10,1.0,-22.552163853123428,,,random,3
564,10,1e-10,0.88,-22.092842357987422,10.0,-30.0,depth_first,4
565,10,1e-10,1.0,-22.552163853123428,5.0,-30.0,breadth_first,4
566,10,1e-10,0.88,-22.092842357987422,10.0,-30.0,progressive_deepening,4
567,10,1e-05,0.88,-22.092842357987422,10.0,-30.0,best_first,4
568,10,10.0,0.01,-22.511411956453085,,,optimal,4
569,10,1e-10,1.0,-22.552163853123428,,,random,4
570,10,1e-10,0.88,-22.092842357987422,10.0,-30.0,depth_first,5
571,10,1e-10,1.0,-22.552163853123428,5.0,-30.0,breadth_first,5
572,10,1e-10,0.88,-22.092842357987422,10.0,-30.0,progressive_deepening,5
573,10,1e-05,0.88,-22.092842357987422,10.0,-30.0,best_first,5
574,10,1.8420699693267164,0.01,-20.43687227063833,,,optimal,5
575,10,1e-10,1.0,-22.552163853123428,,,random,5
576,10,1e-10,0.88,-22.092842357987422,5.0,-30.0,depth_first,6
577,10,1e-10,1.0,-22.552163853123428,5.0,-30.0,breadth_first,6
578,10,1e-10,0.88,-22.092842357987422,5.0,-30.0,progressive_deepening,6
579,10,1e-05,1.0,-22.552163853123428,5.0,-30.0,best_first,6
580,10,10.0,0.01,-22.415224875588226,,,optimal,6
581,10,1e-10,1.0,-22.552163853123428,,,random,6
582,10,1e-10,0.78,-20.980109900263923,10.0,-30.0,depth_first,7
583,10,1e-10,1.0,-22.552163853123428,5.0,-30.0,breadth_first,7
584,10,1e-10,0.8200000000000001,-21.633860716260177,10.0,-30.0,progressive_deepening,7
585,10,1e-05,0.78,-20.980109900263923,10.0,-30.0,best_first,7
586,10,10.0,0.01,-22.36237699777503,,,optimal,7
587,10,1e-10,1.0,-22.552163853123428,,,random,7
588,10,1e-10,0.88,-22.092842357987422,10.0,-30.0,depth_first,8
589,10,1e-10,1.0,-22.552163853123428,5.0,-30.0,breadth_first,8
590,10,1e-10,0.88,-22.092842357987422,10.0,-30.0,progressive_deepening,8
591,10,1e-05,1.0,-22.552163853123428,5.0,-30.0,best_first,8
592,10,2.44205309454865,0.01,-21.509533693484162,,,optimal,8
593,10,1e-10,1.0,-22.552163853123428,,,random,8
594,10,1e-10,0.88,-22.092842357987422,5.0,-30.0,depth_first,9
595,10,1e-10,1.0,-22.552163853123428,5.0,-30.0,breadth_first,9
596,10,1e-10,0.88,-22.092842357987422,5.0,-30.0,progressive_deepening,9
597,10,1e-05,1.0,-22.552163853123428,5.0,-30.0,best_first,9
598,10,10.0,0.01,-22.539268005708614,,,optimal,9
599,10,1e-10,1.0,-22.552163853123428,,,random,9
600,10,1e-10,0.78,-20.980109900263923,15.0,-30.0,depth_first,10
601,10,1e-10,1.0,-22.552163853123428,5.0,-30.0,breadth_first,10
602,10,1e-10,0.8200000000000001,-21.633860716260177,15.0,-30.0,progressive_deepening,10
603,10,1e-05,0.78,-20.980109900263923,15.0,-30.0,best_first,10
604,10,10.0,0.01,-22.36357554826888,,,optimal,10
605,10,1e-10,1.0,-22.552163853123428,,,random,10
606,10,1e-10,0.11,-7.749070354826532,15.0,-30.0,depth_first,11
607,10,1e-10,0.8,-21.919614363542554,15.0,-30.0,breadth_first,11
608,10,1e-10,0.11,-9.496723347572734,15.0,-30.0,progressive_deepening,11
609,10,10.0,0.13,-13.051916081898424,15.0,-30.0,best_first,11
610,10,7.543120063354608,0.01,-21.075057617370856,,,optimal,11
611,10,1e-10,1.0,-22.552163853123428,,,random,11
612,10,1e-10,0.4,-14.843289604571314,25.0,-30.0,depth_first,12
613,10,1e-10,1.0,-22.552163853123428,5.0,-30.0,breadth_first,12
614,10,1e-10,0.43,-16.411527289565772,25.0,-30.0,progressive_deepening,12
615,10,10.0,0.49,-19.18161389577725,25.0,-30.0,best_first,12
616,10,7.543120063354608,0.01,-21.939831565503052,,,optimal,12
617,10,1e-10,1.0,-22.552163853123428,,,random,12
618,10,1e-10,0.88,-22.092842357987422,5.0,-30.0,depth_first,13
619,10,1e-10,1.0,-22.552163853123428,5.0,-30.0,breadth_first,13
620,10,1e-10,0.88,-22.092842357987422,5.0,-30.0,progressive_deepening,13
621,10,1e-05,1.0,-22.552163853123428,5.0,-30.0,best_first,13
622,10,10.0,0.01,-22.421059523217146,,,optimal,13
623,10,1e-10,1.0,-22.552163853123428,,,random,13
624,10,1e-10,1.0,-2.5649493574615367,5.0,-30.0,depth_first,14
625,10,1e-10,1.0,-2.5649493574615367,5.0,-30.0,breadth_first,14
626,10,1e-10,1.0,-2.5649493574615367,5.0,-30.0,progressive_deepening,14
627,10,1e-05,1.0,-2.5649493574615367,5.0,-30.0,best_first,14
628,10,1e-05,1.0,-2.5649493574615367,,,optimal,14
629,10,1e-10,1.0,-2.5649493574615367,,,random,14
630,10,1e-10,0.88,-22.092842357987422,10.0,-30.0,depth_first,15
631,10,1e-10,1.0,-22.552163853123428,5.0,-30.0,breadth_first,15
632,10,1e-10,0.88,-22.092842357987422,10.0,-30.0,progressive_deepening,15
633,10,1e-05,0.88,-22.092842357987422,10.0,-30.0,best_first,15
634,10,10.0,0.01,-22.4975162542058,,,optimal,15
635,10,1e-10,1.0,-22.552163853123428,,,random,15
636,10,1e-10,1.0,-22.552163853123428,5.0,-30.0,depth_first,16
637,10,1e-10,1.0,-22.552163853123428,5.0,-30.0,breadth_first,16
638,10,1e-10,1.0,-22.552163853123428,5.0,-30.0,progressive_deepening,16
639,10,1e-05,1.0,-22.552163853123428,5.0,-30.0,best_first,16
640,10,10.0,0.01,-22.490679559489127,,,optimal,16
641,10,1e-10,1.0,-22.552163853123428,,,random,16
642,10,1e-10,1.0,-19.37411002277548,5.0,-30.0,depth_first,17
643,10,1e-10,1.0,-19.37411002277548,5.0,-30.0,breadth_first,17
644,10,1e-10,1.0,-19.37411002277548,5.0,-30.0,progressive_deepening,17
645,10,1e-05,1.0,-19.37411002277548,5.0,-30.0,best_first,17
646,10,1e-05,0.49,-16.950550491040225,,,optimal,17
647,10,1e-10,1.0,-19.37411002277548,,,random,17
648,10,1e-10,1.0,-21.85901667256348,5.0,-30.0,depth_first,18
649,10,1e-10,1.0,-21.85901667256348,5.0,-30.0,breadth_first,18
650,10,1e-10,1.0,-21.85901667256348,5.0,-30.0,progressive_deepening,18
651,10,1e-05,1.0,-21.85901667256348,5.0,-30.0,best_first,18
652,10,10.0,0.01,-21.783967899011504,,,optimal,18
653,10,1e-10,1.0,-21.85901667256348,,,random,18
654,10,1e-10,0.74,-21.672513716318736,30.0,-30.0,depth_first,19
655,10,1e-10,0.98,-22.54555206118729,30.0,-20.0,breadth_first,19
656,10,1e-10,0.74,-21.672513716318736,30.0,-30.0,progressive_deepening,19
657,10,1e-05,0.6900000000000001,-20.99980242562314,30.0,-30.0,best_first,19
658,10,1e-05,0.7100000000000001,-21.238489694702327,,,optimal,19
659,10,1e-10,1.0,-22.552163853123428,,,random,19
660,10,1e-10,0.78,-20.980109900263923,5.0,-30.0,depth_first,20
661,10,1e-10,1.0,-22.552163853123428,5.0,-30.0,breadth_first,20
662,10,1e-10,0.8200000000000001,-21.633860716260177,5.0,-30.0,progressive_deepening,20
663,10,10.0,0.95,-22.518260269197224,5.0,-30.0,best_first,20
664,10,10.0,0.01,-22.168606215803415,,,optimal,20
665,10,1e-10,1.0,-22.552163853123428,,,random,20
666,10,1e-10,0.78,-20.980109900263923,5.0,-30.0,depth_first,21
667,10,1e-10,1.0,-22.552163853123428,5.0,-30.0,breadth_first,21
668,10,1e-10,0.8200000000000001,-21.633860716260177,5.0,-30.0,progressive_deepening,21
669,10,1e-05,0.89,-22.19833266880578,5.0,-30.0,best_first,21
670,10,1e-05,0.8200000000000001,-21.647961462153468,,,optimal,21
671,10,1e-10,1.0,-22.552163853123428,,,random,21
672,10,1e-10,1.0,-22.552163853123428,5.0,-30.0,depth_first,22
673,10,1e-10,1.0,-22.552163853123428,5.0,-30.0,breadth_first,22
674,10,1e-10,1.0,-22.552163853123428,5.0,-30.0,progressive_deepening,22
675,10,1e-05,1.0,-22.552163853123428,5.0,-30.0,best_first,22
676,10,1e-05,1.0,-22.552163853123428,,,optimal,22
677,10,1e-10,1.0,-22.552163853123428,,,random,22
678,10,1e-10,1.0,-20.76040438389537,5.0,-30.0,depth_first,23
679,10,1e-10,1.0,-20.76040438389537,5.0,-30.0,breadth_first,23
680,10,1e-10,1.0,-20.76040438389537,5.0,-30.0,progressive_deepening,23
681,10,1e-05,1.0,-20.76040438389537,5.0,-30.0,best_first,23
682,10,1e-05,0.75,-19.544734114840395,,,optimal,23
683,10,1e-10,1.0,-20.76040438389537,,,random,23
684,10,1e-10,1.0,-22.552163853123428,5.0,-30.0,depth_first,24
685,10,1e-10,1.0,-22.552163853123428,5.0,-30.0,breadth_first,24
686,10,1e-10,1.0,-22.552163853123428,5.0,-30.0,progressive_deepening,24
687,10,1e-05,1.0,-22.552163853123428,5.0,-30.0,best_first,24
688,10,3.23745754281764,0.01,-22.317595537027245,,,optimal,24
689,10,1e-10,1.0,-22.552163853123428,,,random,24
690,10,1e-10,1.0,-19.37411002277548,5.0,-30.0,depth_first,25
691,10,1e-10,1.0,-19.37411002277548,5.0,-30.0,breadth_first,25
692,10,1e-10,1.0,-19.37411002277548,5.0,-30.0,progressive_deepening,25
693,10,1e-05,1.0,-19.37411002277548,5.0,-30.0,best_first,25
694,10,0.5963623316594636,0.01,-17.251686811038006,,,optimal,25
695,10,1e-10,1.0,-19.37411002277548,,,random,25
696,10,1e-10,1.0,-21.85901667256348,5.0,-30.0,depth_first,26
697,10,1e-10,1.0,-21.85901667256348,5.0,-30.0,breadth_first,26
698,10,1e-10,1.0,-21.85901667256348,5.0,-30.0,progressive_deepening,26
699,10,1e-05,1.0,-21.85901667256348,5.0,-30.0,best_first,26
700,10,0.4498432668969444,0.01,-17.33832718086508,,,optimal,26
701,10,1e-10,1.0,-21.85901667256348,,,random,26
702,10,1e-10,1.0,-22.552163853123428,5.0,-30.0,depth_first,27
703,10,1e-10,1.0,-22.552163853123428,5.0,-30.0,breadth_first,27
704,10,1e-10,1.0,-22.552163853123428,5.0,-30.0,progressive_deepening,27
705,10,1e-05,1.0,-22.552163853123428,5.0,-30.0,best_first,27
706,10,1e-05,0.47,-18.680475344072168,,,optimal,27
707,10,1e-10,1.0,-22.552163853123428,,,random,27
708,10,1e-10,1.0,-19.37411002277548,5.0,-30.0,depth_first,28
709,10,1e-10,1.0,-19.37411002277548,5.0,-30.0,breadth_first,28
710,10,1e-10,1.0,-19.37411002277548,5.0,-30.0,progressive_deepening,28
711,10,1e-05,1.0,-19.37411002277548,5.0,-30.0,best_first,28
712,10,0.7906043210907702,0.01,-18.32910244765466,,,optimal,28
713,10,1e-10,1.0,-19.37411002277548,,,random,28
714,10,1e-10,1.0,-21.85901667256348,5.0,-30.0,depth_first,29
715,10,1e-10,1.0,-21.85901667256348,5.0,-30.0,breadth_first,29
716,10,1e-10,1.0,-21.85901667256348,5.0,-30.0,progressive_deepening,29
717,10,1e-05,1.0,-21.85901667256348,5.0,-30.0,best_first,29
718,10,0.5963623316594636,0.01,-19.478519796159674,,,optimal,29
719,10,1e-10,1.0,-21.85901667256348,,,random,29
720,21,1e-10,1.0,-2.5649493574615367,5.0,-30.0,depth_first,0
721,21,1e-10,1.0,-2.5649493574615367,5.0,-30.0,breadth_first,0
722,21,1e-10,1.0,-2.5649493574615367,5.0,-30.0,progressive_deepening,0
723,21,1e-05,1.0,-2.5649493574615367,5.0,-30.0,best_first,0
724,21,1e-05,1.0,-2.5649493574615367,,,optimal,0
725,21,1e-10,1.0,-2.5649493574615367,,,random,0
726,21,1e-10,1.0,-2.5649493574615367,5.0,-30.0,depth_first,1
727,21,1e-10,1.0,-2.5649493574615367,5.0,-30.0,breadth_first,1
728,21,1e-10,1.0,-2.5649493574615367,5.0,-30.0,progressive_deepening,1
729,21,1e-05,1.0,-2.5649493574615367,5.0,-30.0,best_first,1
730,21,1e-05,1.0,-2.5649493574615367,,,optimal,1
731,21,1e-10,1.0,-2.5649493574615367,,,random,1
732,21,1e-10,1.0,-2.5649493574615367,5.0,-30.0,depth_first,2
733,21,1e-10,1.0,-2.5649493574615367,5.0,-30.0,breadth_first,2
734,21,1e-10,1.0,-2.5649493574615367,5.0,-30.0,progressive_deepening,2
735,21,1e-05,1.0,-2.5649493574615367,5.0,-30.0,best_first,2
736,21,1e-05,1.0,-2.5649493574615367,,,optimal,2
737,21,1e-10,1.0,-2.5649493574615367,,,random,2
738,21,1e-10,1.0,-2.5649493574615367,5.0,-30.0,depth_first,3
739,21,1e-10,1.0,-2.5649493574615367,5.0,-30.0,breadth_first,3
740,21,1e-10,1.0,-2.5649493574615367,5.0,-30.0,progressive_deepening,3
741,21,1e-05,1.0,-2.5649493574615367,5.0,-30.0,best_first,3
742,21,1e-05,1.0,-2.5649493574615367,,,optimal,3
743,21,1e-10,1.0,-2.5649493574615367,,,random,3
744,21,1e-10,1.0,-2.5649493574615367,5.0,-30.0,depth_first,4
745,21,1e-10,1.0,-2.5649493574615367,5.0,-30.0,breadth_first,4
746,21,1e-10,1.0,-2.5649493574615367,5.0,-30.0,progressive_deepening,4
