,action,pid,state,trial_id,trial_index
10330,11,291,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, 4, -8, Cat, Cat)",-2147483648,9
10331,7,291,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, 4, -8, 24, Cat)",-2147483648,9
10332,8,291,"(0, Cat, Cat, Cat, Cat, Cat, Cat, -48, Cat, 4, -8, 24, Cat)",-2147483648,9
10333,12,291,"(0, Cat, Cat, Cat, Cat, Cat, Cat, -48, 24, 4, -8, 24, Cat)",-2147483648,9
10334,4,291,"(0, Cat, Cat, Cat, Cat, Cat, Cat, -48, 24, 4, -8, 24, 24)",-2147483648,9
10335,3,291,"(0, Cat, Cat, Cat, 24, Cat, Cat, -48, 24, 4, -8, 24, 24)",-2147483648,9
10336,13,291,"(0, Cat, Cat, 48, 24, Cat, Cat, -48, 24, 4, -8, 24, 24)",-2147483648,9
10337,3,291,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,10
10338,4,291,"(0, Cat, Cat, 24, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,10
10339,11,291,"(0, Cat, Cat, 24, -24, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,10
10340,7,291,"(0, Cat, Cat, 24, -24, Cat, Cat, Cat, Cat, Cat, Cat, -48, Cat)",-2147483648,10
10341,13,291,"(0, Cat, Cat, 24, -24, Cat, Cat, 48, Cat, Cat, Cat, -48, Cat)",-2147483648,10
10342,7,291,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,11
10343,11,291,"(0, Cat, Cat, Cat, Cat, Cat, Cat, 24, Cat, Cat, Cat, Cat, Cat)",-2147483648,11
10344,3,291,"(0, Cat, Cat, Cat, Cat, Cat, Cat, 24, Cat, Cat, Cat, 24, Cat)",-2147483648,11
10345,4,291,"(0, Cat, Cat, 24, Cat, Cat, Cat, 24, Cat, Cat, Cat, 24, Cat)",-2147483648,11
10346,8,291,"(0, Cat, Cat, 24, -24, Cat, Cat, 24, Cat, Cat, Cat, 24, Cat)",-2147483648,11
10347,12,291,"(0, Cat, Cat, 24, -24, Cat, Cat, 24, -24, Cat, Cat, 24, Cat)",-2147483648,11
10348,13,291,"(0, Cat, Cat, 24, -24, Cat, Cat, 24, -24, Cat, Cat, 24, 48)",-2147483648,11
10349,12,291,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,12
10350,13,291,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, 48)",-2147483648,12
10351,12,291,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,13
10352,11,291,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, -24)",-2147483648,13
10353,13,291,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, 48, -24)",-2147483648,13
10354,11,291,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,14
10355,7,291,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, 24, Cat)",-2147483648,14
10356,8,291,"(0, Cat, Cat, Cat, Cat, Cat, Cat, -48, Cat, Cat, Cat, 24, Cat)",-2147483648,14
10357,13,291,"(0, Cat, Cat, Cat, Cat, Cat, Cat, -48, 48, Cat, Cat, 24, Cat)",-2147483648,14
10358,11,291,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,15
10359,4,291,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, -48, Cat)",-2147483648,15
10360,3,291,"(0, Cat, Cat, Cat, -48, Cat, Cat, Cat, Cat, Cat, Cat, -48, Cat)",-2147483648,15
10361,13,291,"(0, Cat, Cat, 48, -48, Cat, Cat, Cat, Cat, Cat, Cat, -48, Cat)",-2147483648,15
10362,3,291,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,16
10363,4,291,"(0, Cat, Cat, -24, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,16
10364,13,291,"(0, Cat, Cat, -24, 48, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,16
10365,4,291,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,17
10366,3,291,"(0, Cat, Cat, Cat, -48, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,17
10367,7,291,"(0, Cat, Cat, 24, -48, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,17
10368,8,291,"(0, Cat, Cat, 24, -48, Cat, Cat, 24, Cat, Cat, Cat, Cat, Cat)",-2147483648,17
10369,12,291,"(0, Cat, Cat, 24, -48, Cat, Cat, 24, -48, Cat, Cat, Cat, Cat)",-2147483648,17
10370,11,291,"(0, Cat, Cat, 24, -48, Cat, Cat, 24, -48, Cat, Cat, Cat, -48)",-2147483648,17
10371,13,291,"(0, Cat, Cat, 24, -48, Cat, Cat, 24, -48, Cat, Cat, 24, -48)",-2147483648,17
10372,3,291,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,18
10373,4,291,"(0, Cat, Cat, -24, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,18
10374,11,291,"(0, Cat, Cat, -24, -48, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,18
10375,7,291,"(0, Cat, Cat, -24, -48, Cat, Cat, Cat, Cat, Cat, Cat, -24, Cat)",-2147483648,18
10376,13,291,"(0, Cat, Cat, -24, -48, Cat, Cat, 48, Cat, Cat, Cat, -24, Cat)",-2147483648,18
10377,7,291,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,19
10378,3,291,"(0, Cat, Cat, Cat, Cat, Cat, Cat, -24, Cat, Cat, Cat, Cat, Cat)",-2147483648,19
10379,4,291,"(0, Cat, Cat, 24, Cat, Cat, Cat, -24, Cat, Cat, Cat, Cat, Cat)",-2147483648,19
10380,11,291,"(0, Cat, Cat, 24, -24, Cat, Cat, -24, Cat, Cat, Cat, Cat, Cat)",-2147483648,19
10381,12,291,"(0, Cat, Cat, 24, -24, Cat, Cat, -24, Cat, Cat, Cat, -24, Cat)",-2147483648,19
10382,8,291,"(0, Cat, Cat, 24, -24, Cat, Cat, -24, Cat, Cat, Cat, -24, 24)",-2147483648,19
10383,13,291,"(0, Cat, Cat, 24, -24, Cat, Cat, -24, 24, Cat, Cat, -24, 24)",-2147483648,19
10384,8,291,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,20
10385,12,291,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, 24, Cat, Cat, Cat, Cat)",-2147483648,20
10386,11,291,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, 24, Cat, Cat, Cat, -48)",-2147483648,20
10387,13,291,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, 24, Cat, Cat, 48, -48)",-2147483648,20
10388,3,291,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,21
10389,4,291,"(0, Cat, Cat, 24, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,21
10390,11,291,"(0, Cat, Cat, 24, -24, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,21
10391,7,291,"(0, Cat, Cat, 24, -24, Cat, Cat, Cat, Cat, Cat, Cat, 24, Cat)",-2147483648,21
10392,8,291,"(0, Cat, Cat, 24, -24, Cat, Cat, 24, Cat, Cat, Cat, 24, Cat)",-2147483648,21
10393,13,291,"(0, Cat, Cat, 24, -24, Cat, Cat, 24, 48, Cat, Cat, 24, Cat)",-2147483648,21
10394,8,291,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,22
10395,13,291,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, 48, Cat, Cat, Cat, Cat)",-2147483648,22
10396,12,291,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,23
10397,11,291,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, 24)",-2147483648,23
10398,7,291,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, 24, 24)",-2147483648,23
10399,3,291,"(0, Cat, Cat, Cat, Cat, Cat, Cat, -48, Cat, Cat, Cat, 24, 24)",-2147483648,23
10400,4,291,"(0, Cat, Cat, -24, Cat, Cat, Cat, -48, Cat, Cat, Cat, 24, 24)",-2147483648,23
10401,8,291,"(0, Cat, Cat, -24, 24, Cat, Cat, -48, Cat, Cat, Cat, 24, 24)",-2147483648,23
10402,13,291,"(0, Cat, Cat, -24, 24, Cat, Cat, -48, -48, Cat, Cat, 24, 24)",-2147483648,23
10403,12,291,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,24
10404,13,291,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, 48)",-2147483648,24
10405,3,291,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,25
10406,4,291,"(0, Cat, Cat, -48, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,25
10407,11,291,"(0, Cat, Cat, -48, -24, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,25
10408,13,291,"(0, Cat, Cat, -48, -24, Cat, Cat, Cat, Cat, Cat, Cat, 48, Cat)",-2147483648,25
10409,7,291,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,26
10410,8,291,"(0, Cat, Cat, Cat, Cat, Cat, Cat, -24, Cat, Cat, Cat, Cat, Cat)",-2147483648,26
10411,12,291,"(0, Cat, Cat, Cat, Cat, Cat, Cat, -24, 24, Cat, Cat, Cat, Cat)",-2147483648,26
10412,11,291,"(0, Cat, Cat, Cat, Cat, Cat, Cat, -24, 24, Cat, Cat, Cat, -24)",-2147483648,26
10413,13,291,"(0, Cat, Cat, Cat, Cat, Cat, Cat, -24, 24, Cat, Cat, 48, -24)",-2147483648,26
10414,11,291,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,27
10415,3,291,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, 24, Cat)",-2147483648,27
10416,13,291,"(0, Cat, Cat, 48, Cat, Cat, Cat, Cat, Cat, Cat, Cat, 24, Cat)",-2147483648,27
10417,4,291,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,28
10418,3,291,"(0, Cat, Cat, Cat, -48, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,28
10419,7,291,"(0, Cat, Cat, -48, -48, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,28
10420,11,291,"(0, Cat, Cat, -48, -48, Cat, Cat, -24, Cat, Cat, Cat, Cat, Cat)",-2147483648,28
10421,12,291,"(0, Cat, Cat, -48, -48, Cat, Cat, -24, Cat, Cat, Cat, 24, Cat)",-2147483648,28
10422,8,291,"(0, Cat, Cat, -48, -48, Cat, Cat, -24, Cat, Cat, Cat, 24, 24)",-2147483648,28
10423,13,291,"(0, Cat, Cat, -48, -48, Cat, Cat, -24, -24, Cat, Cat, 24, 24)",-2147483648,28
10424,11,291,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,29
10425,12,291,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, -24, Cat)",-2147483648,29
10426,7,291,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, -24, -48)",-2147483648,29
10427,8,291,"(0, Cat, Cat, Cat, Cat, Cat, Cat, 24, Cat, Cat, Cat, -24, -48)",-2147483648,29
10428,13,291,"(0, Cat, Cat, Cat, Cat, Cat, Cat, 24, 48, Cat, Cat, -24, -48)",-2147483648,29
10429,1,292,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,0
10430,9,292,"(0, -4, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,0
10431,13,292,"(0, -4, Cat, Cat, Cat, Cat, Cat, Cat, Cat, 4, Cat, Cat, Cat)",-2147483648,0
10432,13,292,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,1
10433,13,292,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,2
10434,5,292,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,3
10435,6,292,"(0, Cat, Cat, Cat, Cat, -4, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,3
10436,1,292,"(0, Cat, Cat, Cat, Cat, -4, -8, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,3
10437,13,292,"(0, 2, Cat, Cat, Cat, -4, -8, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,3
10438,1,292,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,4
10439,2,292,"(0, 2, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,4
10440,4,292,"(0, 2, -4, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,4
10441,9,292,"(0, 2, -4, Cat, -24, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,4
10442,13,292,"(0, 2, -4, Cat, -24, Cat, Cat, Cat, Cat, -4, Cat, Cat, Cat)",-2147483648,4
10443,13,292,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,5
10444,13,292,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,6
10445,13,292,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,7
10446,13,292,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,8
10447,13,292,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,9
10448,13,292,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,10
10449,9,292,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,11
10450,10,292,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, 4, Cat, Cat, Cat)",-2147483648,11
10451,12,292,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, 4, -4, Cat, Cat)",-2147483648,11
10452,13,292,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, 4, -4, Cat, 24)",-2147483648,11
10453,9,292,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,12
10454,10,292,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, -2, Cat, Cat, Cat)",-2147483648,12
10455,12,292,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, -2, -4, Cat, Cat)",-2147483648,12
10456,11,292,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, -2, -4, Cat, -48)",-2147483648,12
10457,1,292,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, -2, -4, 24, -48)",-2147483648,12
10458,2,292,"(0, -2, Cat, Cat, Cat, Cat, Cat, Cat, Cat, -2, -4, 24, -48)",-2147483648,12
10459,4,292,"(0, -2, 8, Cat, Cat, Cat, Cat, Cat, Cat, -2, -4, 24, -48)",-2147483648,12
10460,13,292,"(0, -2, 8, Cat, 24, Cat, Cat, Cat, Cat, -2, -4, 24, -48)",-2147483648,12
10461,1,292,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,13
10462,2,292,"(0, 4, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,13
10463,3,292,"(0, 4, 8, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,13
10464,4,292,"(0, 4, 8, -24, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,13
10465,5,292,"(0, 4, 8, -24, -24, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,13
10466,6,292,"(0, 4, 8, -24, -24, -4, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,13
10467,7,292,"(0, 4, 8, -24, -24, -4, -8, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,13
10468,8,292,"(0, 4, 8, -24, -24, -4, -8, -48, Cat, Cat, Cat, Cat, Cat)",-2147483648,13
10469,9,292,"(0, 4, 8, -24, -24, -4, -8, -48, 48, Cat, Cat, Cat, Cat)",-2147483648,13
10470,10,292,"(0, 4, 8, -24, -24, -4, -8, -48, 48, 2, Cat, Cat, Cat)",-2147483648,13
10471,12,292,"(0, 4, 8, -24, -24, -4, -8, -48, 48, 2, -8, Cat, Cat)",-2147483648,13
10472,11,292,"(0, 4, 8, -24, -24, -4, -8, -48, 48, 2, -8, Cat, -48)",-2147483648,13
10473,13,292,"(0, 4, 8, -24, -24, -4, -8, -48, 48, 2, -8, -24, -48)",-2147483648,13
10474,5,292,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,14
10475,6,292,"(0, Cat, Cat, Cat, Cat, -2, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,14
10476,8,292,"(0, Cat, Cat, Cat, Cat, -2, 4, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,14
10477,7,292,"(0, Cat, Cat, Cat, Cat, -2, 4, Cat, -24, Cat, Cat, Cat, Cat)",-2147483648,14
10478,9,292,"(0, Cat, Cat, Cat, Cat, -2, 4, -48, -24, Cat, Cat, Cat, Cat)",-2147483648,14
10479,10,292,"(0, Cat, Cat, Cat, Cat, -2, 4, -48, -24, -2, Cat, Cat, Cat)",-2147483648,14
10480,11,292,"(0, Cat, Cat, Cat, Cat, -2, 4, -48, -24, -2, -4, Cat, Cat)",-2147483648,14
10481,12,292,"(0, Cat, Cat, Cat, Cat, -2, 4, -48, -24, -2, -4, -48, Cat)",-2147483648,14
10482,13,292,"(0, Cat, Cat, Cat, Cat, -2, 4, -48, -24, -2, -4, -48, 24)",-2147483648,14
10483,1,292,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,15
10484,2,292,"(0, 4, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,15
10485,3,292,"(0, 4, -4, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,15
10486,4,292,"(0, 4, -4, -24, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,15
10487,13,292,"(0, 4, -4, -24, 24, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,15
10488,9,292,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,16
10489,10,292,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, -2, Cat, Cat, Cat)",-2147483648,16
10490,11,292,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, -2, 4, Cat, Cat)",-2147483648,16
10491,13,292,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, -2, 4, 24, Cat)",-2147483648,16
10492,9,292,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,17
10493,10,292,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, -4, Cat, Cat, Cat)",-2147483648,17
10494,11,292,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, -4, 8, Cat, Cat)",-2147483648,17
10495,12,292,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, -4, 8, -48, Cat)",-2147483648,17
10496,13,292,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, -4, 8, -48, 48)",-2147483648,17
10497,9,292,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,18
10498,10,292,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, -4, Cat, Cat, Cat)",-2147483648,18
10499,12,292,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, -4, 4, Cat, Cat)",-2147483648,18
10500,13,292,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, -4, 4, Cat, 48)",-2147483648,18
10501,9,292,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,19
10502,10,292,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, -2, Cat, Cat, Cat)",-2147483648,19
10503,12,292,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, -2, 4, Cat, Cat)",-2147483648,19
10504,11,292,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, -2, 4, Cat, -48)",-2147483648,19
10505,13,292,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, -2, 4, 48, -48)",-2147483648,19
10506,9,292,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,20
10507,10,292,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, 4, Cat, Cat, Cat)",-2147483648,20
10508,11,292,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, 4, -4, Cat, Cat)",-2147483648,20
10509,13,292,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, 4, -4, 24, Cat)",-2147483648,20
10510,13,292,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,21
10511,9,292,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,22
10512,10,292,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, 2, Cat, Cat, Cat)",-2147483648,22
10513,12,292,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, 2, -8, Cat, Cat)",-2147483648,22
10514,11,292,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, 2, -8, Cat, -24)",-2147483648,22
10515,13,292,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, 2, -8, 48, -24)",-2147483648,22
10516,9,292,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,23
10517,10,292,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, 4, Cat, Cat, Cat)",-2147483648,23
10518,11,292,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, 4, -4, Cat, Cat)",-2147483648,23
10519,13,292,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, 4, -4, 48, Cat)",-2147483648,23
10520,9,292,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,24
10521,10,292,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, 4, Cat, Cat, Cat)",-2147483648,24
10522,11,292,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, 4, -8, Cat, Cat)",-2147483648,24
10523,12,292,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, 4, -8, -24, Cat)",-2147483648,24
10524,13,292,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, 4, -8, -24, 48)",-2147483648,24
10525,9,292,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,25
10526,10,292,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, -2, Cat, Cat, Cat)",-2147483648,25
10527,12,292,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, -2, -8, Cat, Cat)",-2147483648,25
10528,11,292,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, -2, -8, Cat, -24)",-2147483648,25
10529,5,292,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, -2, -8, -24, -24)",-2147483648,25
10530,6,292,"(0, Cat, Cat, Cat, Cat, 2, Cat, Cat, Cat, -2, -8, -24, -24)",-2147483648,25
10531,7,292,"(0, Cat, Cat, Cat, Cat, 2, -4, Cat, Cat, -2, -8, -24, -24)",-2147483648,25
10532,13,292,"(0, Cat, Cat, Cat, Cat, 2, -4, 48, Cat, -2, -8, -24, -24)",-2147483648,25
10533,9,292,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,26
10534,10,292,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, -2, Cat, Cat, Cat)",-2147483648,26
10535,11,292,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, -2, 8, Cat, Cat)",-2147483648,26
10536,13,292,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, -2, 8, 24, Cat)",-2147483648,26
10537,9,292,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,27
10538,10,292,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, 4, Cat, Cat, Cat)",-2147483648,27
10539,11,292,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, 4, -4, Cat, Cat)",-2147483648,27
10540,13,292,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, 4, -4, 48, Cat)",-2147483648,27
10541,9,292,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,28
10542,10,292,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, 4, Cat, Cat, Cat)",-2147483648,28
