action_times,actions,block,button_pressed,key_press,path,queries,responses,rewards,rt,score,simulation_mode,stimulus,time_elapsed,trial_index,trial_id,trial_type,pid
"[28102, 29397]","[u'down', u'right']",train_inspector,,,"[u'0', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'4', u'5', u'6', u'2', u'3'], u'time': [16356, 18013, 19414, 22796, 23949, 24672]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[4, 4]","[28101, 763]",8.0,"[None, None]",,174016,15.0,74380110.0,mouselab-mdp,4
"[7181, 7989]","[u'down', u'left']",train_inspector,,,"[u'0', u'4', u'6']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'1', u'2', u'5', u'4', u'6'], u'time': [1988, 2614, 3284, 3992, 4393, 4920]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[4, 2]","[7180, 301]",6.0,"[None, None]",,190047,16.0,81855562.0,mouselab-mdp,4
"[7271, 9127]","[u'down', u'right']",train_inspector,,,"[u'0', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'1', u'2', u'5', u'4', u'6'], u'time': [1481, 1928, 2346, 3226, 3706, 4171]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[2, 2]","[7269, 1349]",4.0,"[None, None]",,202455,17.0,72579034.0,mouselab-mdp,4
"[10312, 11527]","[u'down', u'left']",train_inspector,,,"[u'0', u'4', u'6']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'1', u'2', u'4', u'5', u'6'], u'time': [2502, 3125, 4534, 6217, 6730, 9006]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[4, 2]","[10311, 676]",6.0,"[None, None]",,217783,18.0,40448355.0,mouselab-mdp,4
"[9375, 10334]","[u'up', u'right']",train_inspector,,,"[u'0', u'1', u'2']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'1', u'2', u'5', u'4', u'6'], u'time': [2922, 3659, 4364, 5277, 6719, 7487]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[4, 9]","[9374, 425]",13.0,"[None, None]",,231678,19.0,49389700.0,mouselab-mdp,4
"[23912, 25112]","[u'down', u'left']",train_inspect_cost,,,"[u'0', u'4', u'6']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'4', u'5', u'6'], u'time': [8623, 11912, 17850, 21225]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[7, 7]","[23910, 680]",10.0,"[None, None]",,265797,20.0,19287515.0,mouselab-mdp,4
"[6259, 7382]","[u'up', u'right']",train_inspect_cost,,,"[u'0', u'1', u'2']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'3'], u'time': [2318, 4031]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[9, -1]","[6258, 614]",6.0,"[None, None]",,283470,21.0,19360252.0,mouselab-mdp,4
"[16821, 17860]","[u'down', u'right']",train_inspect_cost,,,"[u'0', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'4', u'6'], u'time': [10430, 12424, 13882]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[4, 4]","[16821, 524]",5.0,"[None, None]",,306925,22.0,25562375.0,mouselab-mdp,4
"[7855, 8927]","[u'down', u'left']",train_inspect_cost,,,"[u'0', u'4', u'6']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'5'], u'time': [2317, 6267]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[2, 2]","[7855, 561]",2.0,"[None, None]",,321269,23.0,57176004.0,mouselab-mdp,4
"[8235, 9395]","[u'down', u'left']",train_inspect_cost,,,"[u'0', u'4', u'6']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'6'], u'time': [3550, 6330]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-1, 2]","[8235, 650]",-1.0,"[None, None]",,333668,24.0,62858052.0,mouselab-mdp,4
"[42873, 44137]","[u'down', u'right']",train_final,,,"[u'0', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'5', u'6', u'2'], u'time': [34915, 37719, 39497, 41034]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[4, 2]","[42872, 750]",2.0,"[None, None]",,383146,25.0,12263236.0,mouselab-mdp,4
"[16915, 17909]","[u'up', u'right']",train_final,,,"[u'0', u'1', u'2']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'4', u'2'], u'time': [9012, 12482, 15430]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[2, 9]","[16914, 476]",8.0,"[None, None]",,403977,26.0,91416205.0,mouselab-mdp,4
"[14986, 16201]","[u'down', u'right']",train_final,,,"[u'0', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'4'], u'time': [4446, 11602]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[7, 4]","[14986, 715]",9.0,"[None, None]",,424690,27.0,59869220.0,mouselab-mdp,4
"[8193, 9081]","[u'down', u'right']",train_final,,,"[u'0', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'4', u'5'], u'time': [2265, 4282, 6670]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[4, 7]","[8192, 378]",8.0,"[None, None]",,436785,28.0,15438400.0,mouselab-mdp,4
"[5872, 6680]","[u'down', u'left']",train_final,,,"[u'0', u'4', u'6']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'4', u'6'], u'time': [2076, 3284, 4598]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[7, 4]","[5872, 301]",8.0,"[None, None]",,446344,29.0,16053274.0,mouselab-mdp,4
"[8297, 9226]","[u'down', u'left']",test,,,"[u'0', u'4', u'6']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'4', u'6'], u'time': [1105, 3988, 6391]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[2, 4]","[8296, 412]",3.0,"[None, None]",,460967,30.0,13024364.0,mouselab-mdp,4
"[5203, 6283]","[u'up', u'right']",test,,,"[u'0', u'1', u'2']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'2'], u'time': [1040, 2594]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[9, 4]","[5202, 530]",11.0,"[None, None]",,470015,31.0,63816155.0,mouselab-mdp,4
"[4871, 5655]","[u'down', u'right']",test,,,"[u'0', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'4', u'5'], u'time': [1060, 2093, 2942]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[4, 4]","[4870, 272]",5.0,"[None, None]",,478367,32.0,25334607.0,mouselab-mdp,4
"[6976, 7841]","[u'down', u'right']",test,,,"[u'0', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'4', u'6'], u'time': [2407, 3610, 4682]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[2, -1]","[6975, 358]",-2.0,"[None, None]",,492360,33.0,50691247.0,mouselab-mdp,4
"[5038, 5797]","[u'up', u'right']",test,,,"[u'0', u'1', u'2']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'2'], u'time': [1698, 3662]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[9, 4]","[5038, 242]",11.0,"[None, None]",,500991,34.0,90837847.0,mouselab-mdp,4
"[4459, 5401]","[u'up', u'right']",test,,,"[u'0', u'1', u'2']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'4'], u'time': [1470, 2736]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[4, -1]","[4457, 428]",1.0,"[None, None]",,509646,35.0,66466608.0,mouselab-mdp,4
"[8452, 9453]","[u'up', u'right']",test,,,"[u'0', u'1', u'2']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'3'], u'time': [1060, 6441]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[7, 9]","[8451, 495]",14.0,"[None, None]",,523263,36.0,89799143.0,mouselab-mdp,4
"[9835, 10754]","[u'up', u'left']",test,,,"[u'0', u'1', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'2', u'3'], u'time': [1273, 2441, 8243]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[7, 2]","[9833, 407]",6.0,"[None, None]",,537206,37.0,44804656.0,mouselab-mdp,4
"[7388, 7987]","[u'down', u'right']",test,,,"[u'0', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'4', u'5'], u'time': [1067, 3467, 5920]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[7, 4]","[7386, 84]",8.0,"[None, None]",,550503,38.0,17194749.0,mouselab-mdp,4
"[14356, 15501]","[u'up', u'right']",test,,,"[u'0', u'1', u'2']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'4', u'5', u'6', u'3', u'2'], u'time': [3998, 5359, 7282, 8892, 9981, 12657]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[2, 7]","[14355, 646]",3.0,"[None, None]",,569157,39.0,53002611.0,mouselab-mdp,4
"[16836, 17565]","[u'up', u'right']",test,,,"[u'0', u'1', u'2']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'2', u'4', u'6', u'3'], u'time': [1971, 5040, 7508, 9229, 14036]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[4, 2]","[16835, 215]",1.0,"[None, None]",,590149,40.0,38005933.0,mouselab-mdp,4
"[9929, 11128]","[u'up', u'right']",test,,,"[u'0', u'1', u'2']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'4', u'2'], u'time': [2859, 4671, 8225]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[2, 7]","[9928, 678]",6.0,"[None, None]",,604189,41.0,88845134.0,mouselab-mdp,4
"[8209, 9017]","[u'down', u'right']",test,,,"[u'0', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'4', u'5'], u'time': [2393, 4170, 6704]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[4, 7]","[8207, 294]",8.0,"[None, None]",,618157,42.0,12967036.0,mouselab-mdp,4
"[4880, 5777]","[u'up', u'right']",test,,,"[u'0', u'1', u'2']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'2'], u'time': [2115, 3701]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[9, 7]","[4878, 317]",14.0,"[None, None]",,628356,43.0,44277969.0,mouselab-mdp,4
"[16474, 17146]","[u'up', u'right']",test,,,"[u'0', u'1', u'2']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'4', u'2', u'6'], u'time': [2119, 4731, 6510, 8160]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[4, 4]","[16473, 160]",4.0,"[None, None]",,649091,44.0,17490447.0,mouselab-mdp,4
"[6480, 7591]","[u'up', u'right']",test,,,"[u'0', u'1', u'2']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'2', u'3'], u'time': [1515, 3245, 5008]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[7, 2]","[6479, 592]",6.0,"[None, None]",,659379,45.0,64055861.0,mouselab-mdp,4
"[7385, 8104]","[u'up', u'left']",test,,,"[u'0', u'1', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'2', u'3'], u'time': [1329, 2850, 6173]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[9, 7]","[7383, 186]",13.0,"[None, None]",,670507,46.0,71313889.0,mouselab-mdp,4
"[7195, 7936]","[u'down', u'right']",test,,,"[u'0', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'4', u'5'], u'time': [1595, 3036, 5120]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[9, 4]","[7193, 233]",10.0,"[None, None]",,681938,47.0,25873888.0,mouselab-mdp,4
"[8566, 9471]","[u'down', u'right']",test,,,"[u'0', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'4', u'5'], u'time': [4081, 5474, 6493]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[4, 4]","[8566, 401]",5.0,"[None, None]",,695050,48.0,30843817.0,mouselab-mdp,4
"[5993, 6800]","[u'down', u'right']",test,,,"[u'0', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'4', u'5'], u'time': [1853, 2892, 4801]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[9, 4]","[5992, 294]",10.0,"[None, None]",,704490,49.0,42223011.0,mouselab-mdp,4
"[9661, 10301]","[u'up', u'left']",test,,,"[u'0', u'1', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'4', u'5', u'6', u'3'], u'time': [3296, 4723, 5716, 6869, 8312]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[4, 4]","[9660, 124]",3.0,"[None, None]",,717385,50.0,3254692.0,mouselab-mdp,4
"[4571, 5355]","[u'down', u'right']",test,,,"[u'0', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'4', u'5'], u'time': [1209, 2377, 3435]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[7, 7]","[4569, 268]",11.0,"[None, None]",,725282,51.0,75620818.0,mouselab-mdp,4
"[6036, 6779]","[u'down', u'right']",test,,,"[u'0', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'4', u'5'], u'time': [2472, 3882, 4861]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[7, 4]","[6034, 231]",8.0,"[None, None]",,734497,52.0,49148957.0,mouselab-mdp,4
"[8978, 9738]","[u'down', u'left']",test,,,"[u'0', u'4', u'6']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'4', u'5', u'6'], u'time': [1501, 2671, 3697, 7783]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[4, 7]","[8977, 253]",7.0,"[None, None]",,746992,53.0,50990879.0,mouselab-mdp,4
"[7274, 8018]","[u'up', u'left']",test,,,"[u'0', u'1', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'2', u'3'], u'time': [1627, 3197, 5905]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[9, 4]","[7273, 237]",10.0,"[None, None]",,757432,54.0,73634081.0,mouselab-mdp,4
"[5215, 6192]","[u'down', u'right']",test,,,"[u'0', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'4', u'5'], u'time': [1339, 2651, 3789]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[4, 7]","[5215, 423]",8.0,"[None, None]",,766032,55.0,82543559.0,mouselab-mdp,4
"[6386, 7026]","[u'down', u'left']",test,,,"[u'0', u'4', u'6']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'4', u'5', u'6'], u'time': [1123, 2647, 3815, 5050]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[7, 9]","[6386, 121]",12.0,"[None, None]",,775753,56.0,31994242.0,mouselab-mdp,4
"[10538, 11624]","[u'up', u'right']",test,,,"[u'0', u'1', u'2']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'2', u'3', u'4', u'5', u'6'], u'time': [1107, 2758, 4008, 5610, 7339, 8605]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[7, -1]","[10536, 498]",0.0,"[None, None]",,790303,57.0,38058703.0,mouselab-mdp,4
"[6884, 7459]","[u'up', u'right']",test,,,"[u'0', u'1', u'2']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'2', u'3'], u'time': [2097, 3538, 5612]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[9, 4]","[6883, 61]",10.0,"[None, None]",,800552,58.0,71806265.0,mouselab-mdp,4
"[11775, 12535]","[u'down', u'right']",test,,,"[u'0', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'4', u'5', u'3', u'6', u'2'], u'time': [1437, 3535, 4561, 6580, 8086, 10207]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[4, 2]","[11774, 249]",0.0,"[None, None]",,815543,59.0,55535495.0,mouselab-mdp,4
"[3126, 3948]","[u'down', u'right']",train_basic,,,"[u'0', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[4, 7]","[3123, 328]",11.0,"[None, None]",,5627,0.0,12967036.0,mouselab-mdp,5
"[1066, 1820]","[u'up', u'right']",train_basic,,,"[u'0', u'1', u'2']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[9, 4]","[1064, 262]",13.0,"[None, None]",,11948,1.0,90837847.0,mouselab-mdp,5
"[2068, 3046]","[u'up', u'right']",train_basic,,,"[u'0', u'1', u'2']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[4, 2]","[2066, 461]",6.0,"[None, None]",,17136,2.0,38005933.0,mouselab-mdp,5
"[1099, 2056]","[u'down', u'right']",train_basic,,,"[u'0', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[4, 7]","[1097, 455]",11.0,"[None, None]",,21815,3.0,82543559.0,mouselab-mdp,5
"[1519, 2822]","[u'up', u'right']",train_basic,,,"[u'0', u'1', u'2']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[4, 4]","[1517, 808]",8.0,"[None, None]",,26778,4.0,59096434.0,mouselab-mdp,5
"[2132, 2913]","[u'up', u'right']",train_basic,,,"[u'0', u'1', u'2']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[4, 4]","[2130, 282]",8.0,"[None, None]",,32410,5.0,46613852.0,mouselab-mdp,5
"[1683, 2574]","[u'down', u'right']",train_basic,,,"[u'0', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[7, 7]","[1681, 392]",14.0,"[None, None]",,37320,6.0,75620818.0,mouselab-mdp,5
"[3845, 4553]","[u'up', u'right']",train_basic,,,"[u'0', u'1', u'2']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[9, 9]","[3844, 207]",18.0,"[None, None]",,44218,7.0,14499657.0,mouselab-mdp,5
"[2588, 3542]","[u'down', u'right']",train_basic,,,"[u'0', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[7, 4]","[2585, 457]",11.0,"[None, None]",,49818,8.0,28834891.0,mouselab-mdp,5
"[887, 1733]","[u'up', u'right']",train_basic,,,"[u'0', u'1', u'2']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[2, 9]","[884, 345]",11.0,"[None, None]",,53550,9.0,525781.0,mouselab-mdp,5
