,pid,info_cost,PR_type,message,trial_index,trial_i,delays,score,n_click,clicks,click_times,path,action_times,feedback
1789,168,1,featureBased,simple,3,2,"[34, 0, 9]",34.0,0,[],[],"[1, 2, 6, 10]","[4825, 44592, 50368]",False
1790,168,1,featureBased,simple,4,1,"[34, 0, 9]",12.0,0,[],[],"[1, 3, 7, 13]","[2651, 40082, 43170]",False
1791,168,1,featureBased,simple,5,3,"[34, 0, 9]",8.0,0,[],[],"[1, 5, 9, 17]","[4063, 42014, 47854]",False
1792,168,1,featureBased,simple,6,0,"[34, 0, 9]",54.0,0,[],[],"[1, 4, 8, 14]","[1813, 47100, 51684]",False
1793,168,1,featureBased,simple,7,7,[],2.0,0,[],[],"[1, 5, 9, 17]","[5734, 11110, 14926]",True
1794,168,1,featureBased,simple,8,9,[],22.0,0,[],[],"[1, 3, 7, 12]","[1889, 11560, 22384]",True
1795,168,1,featureBased,simple,9,10,[],13.0,0,[],[],"[1, 2, 6, 10]","[3112, 5400, 8352]",True
1796,168,1,featureBased,simple,10,8,[],12.0,0,[],[],"[1, 5, 9, 16]","[4130, 6938, 9450]",True
1797,168,1,featureBased,simple,11,6,[],9.0,0,[],[],"[1, 4, 8, 15]","[3977, 6081, 8977]",True
1798,168,1,featureBased,simple,12,11,[],40.0,0,[],[],"[1, 5, 9, 17]","[2390, 5902, 10182]",True
1799,169,1,none,full,1,1,"[3, 0, 1]",-22.0,0,[],[],"[1, 2, 6, 10]","[4230, 21438, 29111]",False
1800,169,1,none,full,2,2,"[3, 0, 1]",-24.0,0,[],[],"[1, 3, 7, 12]","[5451, 19622, 30243]",False
1801,169,1,none,full,3,0,"[3, 0, 1]",15.0,0,[],[],"[1, 5, 9, 16]","[5483, 22372, 69700]",False
1802,169,1,none,full,4,5,"[3, 0, 1]",5.0,0,[],[],"[1, 5, 9, 17]","[11198, 29985, 61795]",False
1803,169,1,none,full,5,4,"[3, 0, 1]",6.0,0,[],[],"[1, 4, 8, 14]","[5716, 34876, 54629]",False
1804,169,1,none,full,6,3,"[3, 0, 1]",4.0,0,[],[],"[1, 3, 7, 13]","[11459, 38579, 56489]",False
1805,169,1,none,full,7,8,[],24.0,0,[],[],"[1, 2, 6, 10]","[14513, 47871, 68044]",True
1806,169,1,none,full,8,9,[],41.0,0,[],[],"[1, 4, 8, 15]","[13421, 48626, 68619]",True
1807,169,1,none,full,9,7,[],-3.0,0,[],[],"[1, 5, 9, 16]","[16719, 48571, 64723]",True
1808,169,1,none,full,10,6,[],17.0,0,[],[],"[1, 3, 7, 13]","[16225, 31012, 48389]",True
1809,169,1,none,full,11,10,[],3.0,0,[],[],"[1, 2, 6, 11]","[17213, 46452, 57133]",True
1810,169,1,none,full,12,11,[],7.0,0,[],[],"[1, 4, 8, 15]","[18465, 35524, 48645]",True
1811,170,1,none,simple,1,2,"[3, 0, 1]",30.0,4,"[3, 2, 6, 10]","[5435, 8563, 20689, 27286]","[1, 2, 6, 10]","[13056, 22699, 28936]",False
1812,170,1,none,simple,2,5,"[3, 0, 1]",-11.0,7,"[3, 5, 4, 2, 8, 14, 15]","[1872, 3353, 5072, 6240, 15194, 16538, 17306]","[1, 4, 8, 15]","[8184, 22532, 24267]",False
1813,170,1,none,simple,3,1,"[3, 0, 1]",18.0,7,"[2, 5, 4, 3, 9, 17, 16]","[2061, 3237, 4285, 5045, 6157, 7180, 7981]","[1, 5, 9, 16]","[10329, 16603, 18463]",False
1814,170,1,none,simple,4,0,"[3, 0, 1]",10.0,12,"[3, 7, 13, 12, 2, 6, 10, 11, 5, 9, 16, 17]","[1658, 2842, 3826, 4730, 7202, 8186, 9025, 9978, 20356, 21266, 22138, 23051]","[1, 5, 9, 17]","[25106, 31061, 32479]",False
1815,170,1,none,simple,5,3,"[3, 0, 1]",33.0,3,"[2, 6, 10]","[2538, 3874, 5042]","[1, 2, 6, 10]","[6881, 12331, 13617]",False
1816,170,1,none,simple,6,4,"[3, 0, 1]",35.0,7,"[2, 6, 10, 11, 9, 16, 17]","[1388, 2996, 3843, 6236, 13284, 14243, 15076]","[1, 5, 9, 17]","[7424, 16236, 18063]",False
1817,170,1,none,simple,7,6,[],48.0,8,"[5, 9, 17, 16, 2, 6, 10, 11]","[1211, 2601, 3466, 4289, 6241, 7097, 8474, 9202]","[1, 2, 6, 11]","[10503, 11809, 12977]",True
1818,170,1,none,simple,8,11,[],41.0,15,"[5, 9, 16, 2, 6, 10, 11, 3, 7, 13, 12, 4, 8, 15, 14]","[950, 2471, 3774, 5455, 6311, 11135, 13790, 17487, 18710, 19182, 19935, 20718, 21311, 21902, 22542]","[1, 2, 6, 11]","[31797, 32892, 33820]",True
1819,170,1,none,simple,9,7,[],44.0,13,"[5, 2, 6, 10, 11, 3, 7, 13, 12, 4, 8, 14, 15]","[1393, 2584, 3448, 4441, 5257, 6216, 7040, 7712, 8752, 12672, 13361, 14472, 15400]","[1, 4, 8, 14]","[16705, 17601, 18365]",True
1820,170,1,none,simple,10,9,[],31.0,10,"[4, 8, 14, 15, 3, 7, 12, 13, 2, 5]","[1833, 2569, 3321, 4145, 6145, 7057, 8577, 9337, 11025, 12345]","[1, 4, 8, 15]","[14261, 15758, 17195]",True
1821,170,1,none,simple,11,8,[],38.0,12,"[2, 5, 9, 16, 17, 3, 7, 12, 4, 8, 14, 15]","[1431, 2256, 2992, 3769, 4673, 5944, 6761, 7569, 11473, 12841, 14778, 15601]","[1, 4, 8, 15]","[17757, 18560, 19430]",True
1822,170,1,none,simple,12,10,[],30.0,10,"[4, 5, 2, 3, 7, 12, 13, 8, 15, 14]","[1230, 1990, 2639, 3366, 4917, 5854, 6862, 9383, 10231, 11062]","[1, 3, 7, 12]","[14223, 14998, 30566]",True
1823,171,1,none,full,1,3,"[3, 0, 1]",0.0,4,"[3, 7, 13, 12]","[7674, 17107, 20589, 23846]","[1, 3, 7, 13]","[10768, 31944, 33691]",False
1824,171,1,none,full,2,2,"[3, 0, 1]",-4.0,5,"[5, 4, 9, 17, 16]","[4552, 6764, 17140, 19223, 20912]","[1, 5, 9, 17]","[10693, 26756, 28838]",False
1825,171,1,none,full,3,0,"[3, 0, 1]",47.0,7,"[5, 2, 3, 4, 8, 14, 15]","[1195, 2956, 4954, 6411, 8740, 22465, 23620]","[1, 4, 8, 14]","[11124, 19070, 27012]",False
1826,171,1,none,full,4,4,"[3, 0, 1]",30.0,12,"[2, 5, 4, 3, 8, 14, 15, 7, 6, 9, 16, 17]","[1916, 2939, 3954, 5015, 6438, 7413, 8533, 12617, 13619, 14587, 29546, 30765]","[1, 5, 9, 17]","[17920, 26752, 35648]",False
1827,171,1,none,full,5,1,"[3, 0, 1]",34.0,10,"[2, 5, 4, 3, 7, 9, 17, 16, 12, 13]","[1025, 2471, 3602, 4635, 5642, 6976, 7874, 8992, 10162, 11135]","[1, 3, 7, 12]","[17510, 25710, 36351]",False
1828,171,1,none,full,6,5,"[3, 0, 1]",29.0,8,"[3, 2, 5, 4, 8, 6, 10, 11]","[1905, 3150, 3837, 4492, 5523, 6385, 7873, 8600]","[1, 2, 6, 10]","[11638, 24585, 33359]",False
1829,171,1,none,full,7,8,[],37.0,13,"[3, 5, 9, 7, 17, 16, 12, 13, 2, 4, 8, 14, 15]","[6272, 7377, 8462, 9604, 10728, 11745, 12807, 13491, 15095, 15811, 17294, 18412, 19262]","[1, 4, 8, 15]","[25167, 30416, 35487]",True
1830,171,1,none,full,8,10,[],28.0,12,"[5, 4, 3, 2, 7, 8, 12, 13, 14, 15, 9, 6]","[2572, 3398, 4529, 5085, 6107, 6943, 8006, 8783, 9924, 10537, 15281, 16446]","[1, 3, 7, 12]","[18703, 23926, 29590]",True
1831,171,1,none,full,9,11,[],46.0,10,"[3, 5, 4, 2, 9, 6, 11, 10, 17, 16]","[2822, 3632, 4276, 4989, 5824, 7063, 7680, 8321, 9443, 10042]","[1, 2, 6, 11]","[34730, 39047, 42456]",True
1832,171,1,none,full,10,7,[],43.0,14,"[3, 5, 2, 4, 8, 7, 6, 10, 11, 14, 15, 12, 13, 9]","[2793, 3846, 4838, 5505, 6283, 7432, 8304, 9099, 9814, 10654, 11310, 12009, 12913, 18113]","[1, 4, 8, 14]","[20533, 26261, 33238]",True
1833,171,1,none,full,11,6,[],40.0,16,"[2, 3, 4, 5, 7, 8, 6, 10, 11, 17, 9, 16, 13, 12, 14, 15]","[5872, 6436, 8176, 8758, 9595, 10483, 11816, 12685, 13478, 14218, 14715, 15340, 17464, 18232, 29793, 30664]","[1, 2, 6, 11]","[22860, 32588, 38324]",True
1834,171,1,none,full,12,9,[],25.0,16,"[5, 4, 3, 2, 7, 8, 9, 14, 15, 12, 13, 17, 16, 11, 6, 10]","[1563, 2839, 4091, 5297, 18225, 19230, 20603, 21480, 22475, 23463, 24469, 28758, 30037, 30811, 31290, 32106]","[1, 4, 8, 15]","[36404, 42197, 44075]",True
1835,173,1,featureBased,simple,1,5,"[7, 0, 0]",-8.0,4,"[2, 4, 14, 15]","[4001, 7638, 30834, 32233]","[1, 4, 8, 15]","[13779, 27900, 34375]",False
1836,173,1,featureBased,simple,2,4,"[0, 0, 0]",32.0,10,"[4, 2, 3, 5, 8, 7, 6, 9, 16, 17]","[2146, 3881, 5153, 5938, 7498, 8735, 10225, 11506, 26305, 27329]","[1, 5, 9, 17]","[14981, 23654, 28754]",False
1837,173,1,featureBased,simple,3,0,"[0, 0, 0]",45.0,9,"[4, 2, 5, 3, 7, 8, 9, 15, 14]","[2845, 3924, 4989, 6048, 7321, 8341, 9411, 27724, 28732]","[1, 4, 8, 14]","[12642, 23696, 30969]",False
1838,173,1,featureBased,simple,4,3,"[2, 0, 0]",26.0,10,"[4, 5, 2, 3, 7, 8, 9, 6, 11, 10]","[2887, 3918, 5025, 6076, 7065, 8136, 9215, 10265, 33271, 34017]","[1, 2, 6, 10]","[14574, 28428, 36030]",False
1839,173,1,featureBased,simple,5,1,"[0, 0, 0]",34.0,10,"[4, 5, 2, 3, 9, 7, 12, 13, 16, 17]","[1762, 2551, 3632, 4538, 5910, 6980, 8257, 9050, 9952, 10874]","[1, 3, 7, 12]","[17740, 26901, 28542]",False
1840,173,1,featureBased,simple,6,2,"[0, 0, 0]",22.0,12,"[4, 5, 2, 3, 9, 6, 16, 17, 11, 10, 8, 7]","[1085, 1917, 2890, 3991, 5381, 6435, 8790, 9638, 10595, 11531, 14547, 15580]","[1, 2, 6, 10]","[17329, 27689, 32709]",False
1841,173,1,featureBased,simple,7,8,[],41.0,9,"[4, 2, 5, 3, 7, 8, 9, 15, 14]","[2844, 3847, 4707, 5615, 7369, 8275, 9853, 14358, 15246]","[1, 4, 8, 15]","[17207, 19695, 21472]",True
1842,173,1,featureBased,simple,8,6,[],46.0,10,"[4, 5, 2, 3, 7, 9, 6, 8, 10, 11]","[5051, 5768, 6474, 7167, 9152, 10364, 11404, 12567, 19232, 20233]","[1, 2, 6, 11]","[21770, 23503, 25117]",True
1843,173,1,featureBased,simple,9,10,[],29.0,11,"[4, 5, 2, 3, 8, 7, 12, 13, 6, 11, 10]","[1164, 2224, 3136, 4045, 5447, 6822, 8127, 8869, 14994, 16047, 17000]","[1, 3, 7, 12]","[18600, 19973, 21064]",True
1844,173,1,featureBased,simple,10,11,[],42.0,14,"[4, 5, 3, 2, 8, 7, 9, 6, 11, 10, 13, 12, 16, 17]","[1995, 2920, 3879, 4841, 6578, 7488, 8396, 9359, 15342, 16777, 23595, 24625, 25843, 26825]","[1, 2, 6, 11]","[29858, 32234, 34049]",True
1845,173,1,featureBased,simple,11,7,[],48.0,9,"[4, 3, 2, 5, 7, 6, 8, 15, 14]","[1967, 2823, 3550, 4219, 6047, 6946, 8238, 15061, 16095]","[1, 4, 8, 14]","[18504, 19696, 20991]",True
1846,173,1,featureBased,simple,12,9,[],27.0,14,"[4, 5, 2, 3, 8, 7, 6, 15, 14, 12, 13, 10, 11, 9]","[2193, 3060, 3647, 4328, 5868, 6601, 8458, 12084, 12923, 14911, 15789, 18238, 18866, 24672]","[1, 4, 8, 15]","[21312, 26140, 27914]",True
1847,174,1,none,simple,1,2,"[3, 0, 1]",-24.0,0,[],[],"[1, 3, 7, 12]","[7473, 18437, 23108]",False
1848,174,1,none,simple,2,1,"[3, 0, 1]",-11.0,2,"[14, 8]","[12845, 17041]","[1, 4, 8, 14]","[2766, 25903, 30104]",False
1849,174,1,none,simple,3,5,"[3, 0, 1]",2.0,3,"[9, 17, 16]","[12347, 25246, 31583]","[1, 5, 9, 17]","[1223, 22072, 33348]",False
1850,174,1,none,simple,4,3,"[3, 0, 1]",1.0,3,"[3, 13, 12]","[2181, 20876, 22075]","[1, 3, 7, 13]","[3883, 15793, 23898]",False
1851,174,1,none,simple,5,0,"[3, 0, 1]",51.0,3,"[2, 4, 14]","[2341, 3953, 17166]","[1, 4, 8, 14]","[5668, 18558, 24219]",False
1852,174,1,none,simple,6,4,"[3, 0, 1]",0.0,6,"[2, 5, 3, 4, 15, 14]","[1922, 3184, 5772, 6652, 22532, 24346]","[1, 4, 8, 14]","[8877, 28976, 36638]",False
1853,174,1,none,simple,7,8,[],36.0,2,"[13, 12]","[127368, 128971]","[1, 3, 7, 12]","[120628, 130474, 136933]",True
1854,174,1,none,simple,8,10,[],25.0,3,"[4, 14, 15]","[4265, 9140, 10230]","[1, 4, 8, 15]","[7105, 11473, 12848]",True
1855,174,1,none,simple,9,7,[],31.0,3,"[3, 12, 13]","[3672, 7385, 8321]","[1, 3, 7, 12]","[5491, 9412, 10459]",True
1856,174,1,none,simple,10,11,[],52.0,4,"[4, 2, 10, 11]","[2369, 3922, 7059, 8058]","[1, 2, 6, 11]","[5312, 8998, 10045]",True
1857,174,1,none,simple,11,9,[],35.0,6,"[2, 5, 4, 3, 14, 15]","[4596, 5705, 6891, 8143, 11313, 12299]","[1, 4, 8, 15]","[9818, 13540, 14436]",True
1858,174,1,none,simple,12,6,[],11.0,6,"[4, 3, 2, 5, 12, 13]","[9315, 10553, 12049, 13184, 16752, 18514]","[1, 3, 7, 13]","[14833, 19690, 20425]",True
1859,175,1,none,full,1,3,"[3, 0, 1]",36.0,0,[],[],"[1, 2, 6, 10]","[17602, 31425, 36201]",False
1860,175,1,none,full,2,1,"[3, 0, 1]",25.0,0,[],[],"[1, 5, 9, 16]","[7221, 12333, 15213]",False
1861,175,1,none,full,3,0,"[3, 0, 1]",53.0,1,[14],[3095],"[1, 4, 8, 14]","[4703, 9707, 12018]",False
1862,175,1,none,full,4,5,"[3, 0, 1]",19.0,2,"[12, 13]","[2801, 5205]","[1, 3, 7, 13]","[13950, 19034, 21586]",False
1863,175,1,none,full,5,4,"[3, 0, 1]",40.0,2,"[11, 17]","[1545, 3447]","[1, 5, 9, 17]","[5504, 10927, 13951]",False
1864,175,1,none,full,6,2,"[3, 0, 1]",-29.0,1,[8],[4723],"[1, 4, 8, 15]","[6395, 11159, 15674]",False
1865,175,1,none,full,7,8,[],21.0,3,"[17, 16, 10]","[1476, 2824, 4401]","[1, 2, 6, 10]","[6799, 9879, 12623]",True
1866,175,1,none,full,8,7,[],33.0,1,[12],[1009],"[1, 3, 7, 12]","[3762, 5850, 7873]",True
1867,175,1,none,full,9,6,[],9.0,1,[14],[1209],"[1, 4, 8, 14]","[4152, 8624, 10217]",True
1868,175,1,none,full,10,11,[],54.0,2,"[10, 11]","[2719, 4014]","[1, 2, 6, 11]","[5539, 6963, 8235]",True
1869,175,1,none,full,11,9,[],33.0,8,"[14, 15, 11, 10, 13, 12, 16, 17]","[1456, 2702, 4407, 5407, 6437, 7733, 8919, 9987]","[1, 4, 8, 15]","[13080, 15136, 16464]",True
1870,175,1,none,full,12,10,[],22.0,6,"[13, 10, 11, 17, 16, 15]","[1014, 2158, 3255, 4162, 5114, 6012]","[1, 4, 8, 15]","[7547, 9090, 10650]",True
1871,176,1,featureBased,full,1,1,"[15, 2, 0]",-12.0,3,"[13, 16, 15]","[3864, 8741, 28796]","[1, 4, 8, 14]","[10286, 30229, 34830]",False
1872,176,1,featureBased,full,2,4,"[13, 0, 0]",21.0,5,"[10, 12, 15, 17, 13]","[3699, 8876, 10674, 13005, 16188]","[1, 3, 7, 12]","[17557, 34655, 36629]",False
1873,176,1,featureBased,full,3,2,"[8, 2, 0]",25.0,9,"[17, 14, 13, 11, 10, 15, 12, 16, 6]","[1039, 2705, 4132, 5510, 8001, 10238, 14246, 15784, 60908]","[1, 2, 6, 10]","[17109, 61942, 67749]",False
1874,176,1,featureBased,full,4,3,"[8, 0, 0]",-2.0,6,"[2, 3, 4, 5, 13, 12]","[6649, 7670, 8723, 9590, 11230, 12138]","[1, 3, 7, 13]","[207706, 219026, 220482]",False
1875,176,1,featureBased,full,5,0,"[12, 0, 0]",18.0,4,"[5, 17, 16, 9]","[6029, 8040, 9768, 11193]","[1, 5, 9, 17]","[12480, 27960, 29696]",False
1876,176,1,featureBased,full,6,5,"[0, 0, 0]",29.0,8,"[2, 15, 4, 14, 8, 10, 11, 6]","[936, 2092, 3167, 4474, 5869, 7152, 8533, 10013]","[1, 2, 6, 10]","[11912, 14919, 17056]",False
1877,176,1,featureBased,full,7,11,[],49.0,4,"[17, 5, 16, 9]","[3127, 4848, 5437, 6211]","[1, 5, 9, 16]","[7449, 9969, 11240]",True
1878,176,1,featureBased,full,8,8,[],31.0,7,"[3, 5, 17, 13, 16, 12, 7]","[1061, 1914, 3283, 4470, 5505, 6332, 7440]","[1, 3, 7, 12]","[8257, 9610, 10625]",True
1879,176,1,featureBased,full,9,7,[],29.0,5,"[5, 3, 13, 12, 7]","[924, 1878, 2921, 3658, 4389]","[1, 3, 7, 12]","[5419, 7059, 8098]",True
1880,176,1,featureBased,full,10,6,[],45.0,11,"[5, 3, 12, 13, 7, 4, 17, 16, 2, 10, 11]","[1356, 2052, 3026, 3685, 4342, 6181, 7617, 8680, 10389, 11063, 11768]","[1, 2, 6, 11]","[13907, 15012, 16003]",True
1881,176,1,featureBased,full,11,10,[],23.0,5,"[2, 4, 14, 15, 8]","[2132, 3670, 4936, 5866, 6575]","[1, 4, 8, 15]","[7779, 9972, 11737]",True
1882,176,1,featureBased,full,12,9,[],36.0,5,"[2, 4, 14, 15, 8]","[8362, 9984, 11231, 12025, 13156]","[1, 4, 8, 15]","[14253, 15326, 16492]",True
1883,177,1,none,full,1,2,"[3, 0, 1]",27.0,7,"[13, 7, 9, 8, 6, 11, 10]","[4005, 8780, 12120, 14639, 15949, 32152, 33215]","[1, 2, 6, 10]","[20093, 29472, 34673]",False
1884,177,1,none,full,2,1,"[3, 0, 1]",40.0,4,"[7, 13, 12, 3]","[1720, 4229, 5022, 6296]","[1, 3, 7, 12]","[7997, 16228, 22484]",False
1885,177,1,none,full,3,3,"[3, 0, 1]",33.0,3,"[6, 10, 2]","[2950, 5108, 6301]","[1, 2, 6, 10]","[8722, 16784, 22254]",False
1886,177,1,none,full,4,0,"[3, 0, 1]",45.0,9,"[7, 13, 12, 8, 6, 9, 2, 4, 14]","[1702, 3569, 4406, 5590, 6855, 7901, 9336, 10205, 12310]","[1, 4, 8, 14]","[15393, 24697, 27782]",False
1887,177,1,none,full,5,5,"[3, 0, 1]",28.0,9,"[7, 8, 6, 2, 10, 11, 5, 13, 12]","[1938, 3539, 4521, 6465, 7626, 8529, 12354, 13609, 14577]","[1, 2, 6, 10]","[17461, 26068, 29828]",False
1888,177,1,none,full,6,4,"[3, 0, 1]",36.0,6,"[6, 8, 9, 5, 16, 17]","[1323, 2843, 8382, 9484, 10427, 11363]","[1, 5, 9, 17]","[13694, 21827, 25104]",False
1889,177,1,none,full,7,9,[],34.0,7,"[7, 6, 2, 8, 4, 14, 15]","[2452, 3708, 4940, 6395, 7627, 8812, 9747]","[1, 4, 8, 15]","[11436, 13767, 15368]",True
1890,177,1,none,full,8,7,[],54.0,3,"[8, 4, 14]","[2851, 3707, 4762]","[1, 4, 8, 14]","[7256, 9548, 11110]",True
1891,177,1,none,full,9,8,[],43.0,7,"[9, 6, 8, 7, 4, 15, 14]","[1598, 2694, 3686, 5558, 7702, 8973, 10062]","[1, 4, 8, 15]","[11781, 13201, 14406]",True
1892,177,1,none,full,10,6,[],51.0,5,"[7, 6, 2, 10, 11]","[2099, 2994, 6522, 7602, 8595]","[1, 2, 6, 11]","[9908, 11857, 13781]",True
1893,177,1,none,full,11,11,[],52.0,4,"[9, 6, 2, 11]","[2731, 4355, 6652, 8403]","[1, 2, 6, 11]","[10419, 11998, 13392]",True
1894,177,1,none,full,12,10,[],27.0,13,"[8, 9, 6, 7, 3, 13, 12, 2, 4, 5, 10, 11, 14]","[2889, 4129, 5208, 6112, 6865, 7704, 8649, 10832, 12088, 13360, 21258, 22636, 57937]","[1, 3, 7, 12]","[26128, 26931, 81058]",True
1895,178,1,none,simple,1,2,"[3, 0, 1]",29.0,5,"[10, 7, 9, 8, 14]","[6534, 13134, 15334, 17959, 19293]","[1, 2, 6, 10]","[23315, 38707, 44273]",False
1896,178,1,none,simple,2,0,"[3, 0, 1]",11.0,4,"[7, 6, 9, 8]","[4675, 7068, 69833, 71630]","[1, 2, 6, 10]","[8582, 18234, 111248]",False
1897,178,1,none,simple,3,4,"[3, 0, 1]",36.0,6,"[13, 16, 12, 6, 8, 9]","[12367, 14025, 15425, 16815, 18108, 20048]","[1, 5, 9, 17]","[21566, 33382, 91461]",False
1898,178,1,none,simple,4,5,"[3, 0, 1]",18.0,3,"[7, 9, 13]","[2106, 84804, 87623]","[1, 3, 7, 13]","[3675, 12757, 88546]",False
1899,178,1,none,simple,5,3,"[3, 0, 1]",31.0,5,"[7, 9, 6, 8, 10]","[6342, 8242, 9825, 11041, 70426]","[1, 2, 6, 10]","[12726, 24009, 71356]",False
1900,178,1,none,simple,6,1,"[3, 0, 1]",32.0,12,"[10, 11, 6, 8, 15, 14, 7, 13, 12, 9, 16, 17]","[14188, 15287, 16069, 17296, 18184, 18908, 20521, 21477, 23099, 24672, 25598, 26660]","[1, 3, 7, 12]","[28431, 44471, 51313]",False
1901,178,1,none,simple,7,10,[],28.0,12,"[7, 6, 8, 13, 12, 9, 17, 16, 14, 15, 10, 11]","[3364, 81212, 83422, 84880, 85855, 86918, 87718, 88394, 89108, 89871, 90779, 91996]","[1, 3, 7, 12]","[4665, 15167, 112541]",True
1902,178,1,none,simple,8,8,[],35.0,3,"[7, 13, 12]","[1427, 6245, 6929]","[1, 3, 7, 12]","[2984, 8357, 12986]",True
1903,178,1,none,simple,9,6,[],14.0,3,"[7, 13, 12]","[13202, 17866, 18532]","[1, 3, 7, 13]","[14535, 15947, 62988]",True
1904,178,1,none,simple,10,11,[],32.0,3,"[7, 13, 12]","[1326, 14546, 15310]","[1, 3, 7, 13]","[2805, 4931, 16750]",True
1905,178,1,none,simple,11,9,[],32.0,9,"[13, 7, 12, 10, 6, 11, 8, 14, 15]","[1405, 2119, 3423, 4322, 4997, 5644, 7005, 7634, 8338]","[1, 4, 8, 15]","[10168, 10866, 64341]",True
1906,178,1,none,simple,12,7,[],32.0,2,"[13, 12]","[1429, 2588]","[1, 3, 7, 12]","[4988, 5907, 6861]",True
1907,179,1,featureBased,full,1,3,"[9, 4, 0]",-2.0,6,"[2, 3, 4, 5, 13, 12]","[4866, 8184, 11426, 12090, 28872, 29656]","[1, 3, 7, 13]","[14216, 31800, 37681]",False
1908,179,1,featureBased,full,2,0,"[0, 0, 0]",46.0,8,"[11, 10, 2, 3, 13, 12, 14, 4]","[11874, 17401, 19336, 20840, 22408, 23657, 26913, 28746]","[1, 4, 8, 14]","[30527, 33318, 34576]",False
1909,179,1,featureBased,full,3,2,"[4, 0, 0]",27.0,7,"[14, 4, 17, 5, 16, 10, 2]","[5396, 6231, 7732, 8983, 9943, 11620, 12813]","[1, 2, 6, 10]","[14004, 21477, 22293]",False
1910,179,1,featureBased,full,4,1,"[0, 0, 0]",34.0,10,"[11, 10, 13, 12, 3, 17, 16, 15, 14, 4]","[1086, 2063, 2862, 3895, 4916, 7175, 8111, 9196, 9940, 10934]","[1, 3, 7, 12]","[14453, 17505, 18677]",False
1911,179,1,featureBased,full,5,5,"[5, 0, 0]",27.0,10,"[10, 11, 17, 16, 5, 13, 12, 14, 15, 2]","[4115, 4978, 5723, 6541, 7317, 8197, 8965, 9684, 10386, 13403]","[1, 2, 6, 10]","[19420, 28347, 30500]",False
1912,179,1,featureBased,full,6,4,"[7, 0, 0]",16.0,10,"[10, 11, 16, 17, 14, 15, 12, 13, 3, 5]","[2352, 3289, 4496, 5152, 6249, 6953, 7865, 8719, 9388, 13849]","[1, 3, 7, 12]","[20737, 31337, 32663]",False
1913,179,1,featureBased,full,7,8,[],20.0,4,"[10, 11, 2, 6]","[2446, 3286, 3926, 4644]","[1, 2, 6, 10]","[12622, 13597, 14301]",True
1914,179,1,featureBased,full,8,11,[],54.0,2,"[11, 2]","[2663, 3926]","[1, 2, 6, 11]","[9520, 10439, 11327]",True
1915,179,1,featureBased,full,9,9,[],30.0,11,"[11, 10, 13, 12, 14, 15, 16, 17, 3, 2, 4]","[1515, 2580, 3394, 4293, 6074, 6749, 7502, 8371, 10157, 14476, 16083]","[1, 4, 8, 15]","[17100, 17917, 18603]",True
1916,179,1,featureBased,full,10,7,[],24.0,10,"[11, 10, 17, 16, 14, 15, 13, 12, 3, 4]","[11179, 11893, 13310, 14288, 15118, 16439, 17536, 18207, 19840, 20552]","[1, 3, 7, 12]","[27790, 28501, 29230]",True
1917,179,1,featureBased,full,11,10,[],19.0,9,"[11, 10, 12, 13, 17, 16, 14, 15, 4]","[315692, 316280, 317296, 317987, 319041, 319865, 320905, 321584, 322335]","[1, 4, 8, 15]","[324121, 325057, 325713]",True
1918,179,1,featureBased,full,12,6,[],46.0,10,"[10, 11, 2, 17, 16, 14, 15, 4, 12, 13]","[8338, 9032, 10368, 11497, 12282, 12944, 13576, 15857, 17184, 17835]","[1, 2, 6, 11]","[19137, 19793, 20416]",True
1919,180,1,featureBased,full,1,1,"[34, 8, 0]",-15.0,4,"[10, 6, 11, 3]","[52033, 54280, 55359, 61682]","[1, 2, 6, 11]","[5469, 67852, 83613]",False
1920,180,1,featureBased,full,2,3,"[11, 6, 0]",-1.0,5,"[3, 5, 12, 13, 7]","[3489, 5432, 38363, 39673, 40371]","[1, 3, 7, 13]","[7994, 47186, 59569]",False
1921,180,1,featureBased,full,3,2,"[9, 2, 2]",28.0,6,"[15, 11, 4, 2, 6, 10]","[4413, 6182, 9881, 11959, 43770, 58460]","[1, 2, 6, 10]","[14209, 49111, 62489]",False
1922,180,1,featureBased,full,4,4,"[0, 0, 0]",32.0,10,"[3, 7, 2, 6, 5, 9, 4, 8, 16, 17]","[3857, 4545, 6057, 6671, 7559, 8234, 8995, 9758, 47269, 48278]","[1, 5, 9, 17]","[11530, 37602, 49245]",False
1923,180,1,featureBased,full,5,5,"[0, 0, 0]",27.0,10,"[3, 7, 4, 8, 2, 6, 5, 9, 10, 11]","[1184, 1749, 2487, 3067, 3999, 4552, 5600, 6397, 33651, 34473]","[1, 2, 6, 10]","[7335, 26008, 35988]",False
1924,180,1,featureBased,full,6,0,"[0, 0, 0]",46.0,8,"[2, 6, 3, 7, 4, 8, 14, 15]","[1882, 4322, 5698, 6510, 9573, 10273, 34535, 36153]","[1, 4, 8, 14]","[15076, 30609, 37122]",False
1925,180,1,featureBased,full,7,10,[],21.0,6,"[2, 4, 8, 5, 3, 12]","[2058, 4659, 6508, 8632, 10467, 25727]","[1, 3, 7, 13]","[15052, 29371, 32735]",True
1926,180,1,featureBased,full,8,7,[],26.0,8,"[2, 6, 11, 10, 5, 3, 13, 12]","[1987, 3852, 11145, 12067, 13405, 14712, 22876, 24095]","[1, 3, 7, 12]","[16586, 25424, 27340]",True
