action_times,actions,block,button_pressed,key_press,path,queries,responses,rewards,rt,score,simulation_mode,stimulus,time_elapsed,trial_index,trial_id,trial_type,pid
"[20943, 21606, 22469]","[u'left', u'left', u'down']",train_final,,,"[0, 3, 7, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'3', u'2', u'1', u'5', u'9', u'7', u'13', u'14'], u'time': [3026, 5942, 10420, 11456, 14488, 15525, 17047, 18069, 19294]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-8, 40, 40]","[20942, 145, 342]",63.0,"[None, None, None]",,472927,27.0,25444938.0,mouselab-mdp,19
"[21411, 22063, 23053]","[u'right', u'right', u'up']",train_final,,,"[0, 1, 5, 9]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'1', u'4', u'3', u'5', u'9', u'10', u'7', u'13', u'14', u'8', u'16'], u'time': [1329, 4520, 5490, 6355, 7722, 9767, 12138, 14399, 15457, 17770, 19097, 19942]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[8, 8, 8]","[21409, 134, 476]",12.0,"[None, None, None]",,498540,28.0,24281412.0,mouselab-mdp,19
"[12541, 13070, 13643]","[u'down', u'down', u'left']",train_final,,,"[0, 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'1', u'4', u'3', u'8', u'16', u'15'], u'time': [5519, 6649, 7672, 8599, 9469, 10245, 11179]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[24, 24, 8]","[12538, 10, 48]",49.0,"[None, None, None]",,518163,29.0,55079184.0,mouselab-mdp,19
"[13202, 13909, 14658]","[u'up', u'up', u'left']",test,,,"[0, 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'1', u'4', u'3', u'5', u'6', u'8', u'12', u'11'], u'time': [1374, 2404, 3221, 4194, 5439, 7179, 8150, 10564, 11572]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[8, 8, 40]","[13198, 183, 231]",47.0,"[None, None, None]",,541449,30.0,79092610.0,mouselab-mdp,19
"[22437, 23024, 23674]","[u'right', u'right', u'down']",test,,,"[0, 1, 5, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'1', u'4', u'3', u'8', u'16', u'15', u'6', u'12', u'11', u'5', u'9', u'10'], u'time': [2058, 4021, 4847, 5608, 6557, 7507, 8250, 11342, 12493, 13443, 17148, 20104, 21329]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-24, 40, 8]","[22434, 71, 141]",11.0,"[None, None, None]",,567821,31.0,42548724.0,mouselab-mdp,19
"[15666, 16259, 16866]","[u'down', u'down', u'left']",test,,,"[0, 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'1', u'4', u'8', u'16', u'15', u'3', u'7'], u'time': [5843, 6916, 7662, 9111, 10126, 10924, 12321, 13345]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[40, -40, 24]","[15662, 73, 96]",16.0,"[None, None, None]",,587355,32.0,9030365.0,mouselab-mdp,19
"[10793, 11308, 12907]","[u'left', u'left', u'up']",test,,,"[0, 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'1', u'4', u'3', u'6', u'12', u'11', u'7', u'13'], u'time': [1331, 2156, 2788, 3510, 4572, 5620, 6591, 8243, 9102]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[8, 8, 40]","[10792, 4, 1069]",47.0,"[None, None, None]",,603042,33.0,59196893.0,mouselab-mdp,19
"[11127, 11702, 12284]","[u'down', u'down', u'right']",test,,,"[0, 4, 8, 16]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'1', u'4', u'3', u'7', u'5', u'8', u'16'], u'time': [1398, 2144, 2766, 3398, 4327, 5847, 7246, 9551]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-8, 8, 24]","[11123, 57, 58]",16.0,"[None, None, None]",,618112,34.0,96658829.0,mouselab-mdp,19
"[12268, 12857, 13432]","[u'left', u'left', u'down']",test,,,"[0, 3, 7, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'1', u'4', u'3', u'8', u'5', u'7', u'13', u'14'], u'time': [1697, 2443, 3050, 4124, 6335, 7366, 8612, 9928, 11176]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[8, 8, 8]","[12265, 67, 61]",15.0,"[None, None, None]",,634049,35.0,49765491.0,mouselab-mdp,19
"[14510, 15028, 15683]","[u'right', u'right', u'up']",test,,,"[0, 1, 5, 9]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'1', u'4', u'3', u'6', u'12', u'5', u'9'], u'time': [1474, 2770, 3924, 4801, 7308, 8256, 11047, 13091]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-8, 24, 24]","[14504, 7, 130]",32.0,"[None, None, None]",,653060,36.0,85664932.0,mouselab-mdp,19
"[7584, 8199, 9213]","[u'down', u'down', u'left']",test,,,"[0, 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'1', u'4', u'3', u'8'], u'time': [1487, 2213, 2836, 3470, 4773]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[8, 40, -8]","[7580, 103, 500]",35.0,"[None, None, None]",,665437,37.0,41343719.0,mouselab-mdp,19
"[5780, 6385, 6996]","[u'down', u'down', u'right']",test,,,"[0, 4, 8, 16]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'8'], u'time': [2256, 3718]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[40, 24, -8]","[5776, 79, 90]",54.0,"[None, None, None]",,675817,38.0,37610034.0,mouselab-mdp,19
"[17834, 18386, 18999]","[u'up', u'up', u'right']",test,,,"[0, 2, 6, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'3', u'4', u'8', u'16', u'1', u'6', u'7', u'11', u'12'], u'time': [5523, 6450, 7229, 8298, 9348, 10305, 11631, 12982, 15181, 16616]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-8, 8, 24]","[17831, 39, 88]",14.0,"[None, None, None]",,697923,39.0,16546079.0,mouselab-mdp,19
"[9027, 9862, 10414]","[u'up', u'up', u'right']",test,,,"[0, 2, 6, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'3', u'4', u'1', u'6', u'12'], u'time': [2082, 2835, 4032, 4893, 6967, 7977]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-8, 24, 24]","[9025, 320, 39]",34.0,"[None, None, None]",,711840,40.0,61608125.0,mouselab-mdp,19
"[7784, 8337, 8927]","[u'up', u'up', u'left']",test,,,"[0, 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'6', u'12', u'11'], u'time': [1384, 3200, 4193, 6412]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[24, 24, -8]","[7781, 26, 71]",36.0,"[None, None, None]",,723627,41.0,9574584.0,mouselab-mdp,19
"[26680, 27216, 27748]","[u'up', u'up', u'left']",test,,,"[0, 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'1', u'5', u'10', u'9', u'2', u'3', u'8', u'16', u'15', u'6', u'12', u'11'], u'time': [9385, 10166, 12902, 13928, 15726, 16682, 17696, 18994, 19894, 20799, 23132, 24178, 25018]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-40, 8, 24]","[26676, 18, 16]",-21.0,"[None, None, None]",,757305,42.0,47781902.0,mouselab-mdp,19
"[11272, 11830, 12635]","[u'left', u'left', u'down']",test,,,"[0, 3, 7, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'1', u'5', u'4', u'3', u'7', u'13', u'14'], u'time': [1214, 2868, 3963, 5448, 6463, 7541, 8577, 9739]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[40, 8, 24]","[11268, 47, 287]",64.0,"[None, None, None]",,772917,43.0,51267785.0,mouselab-mdp,19
"[10362, 11316, 11979]","[u'down', u'down', u'left']",test,,,"[0, 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'1', u'3', u'4', u'8', u'16', u'15'], u'time': [2248, 3277, 4852, 5720, 6728, 7777, 8973]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[24, 8, -8]","[10360, 433, 150]",17.0,"[None, None, None]",,787875,44.0,87491941.0,mouselab-mdp,19
"[7901, 8510, 9126]","[u'right', u'right', u'up']",test,,,"[0, 1, 5, 9]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'1', u'5', u'9'], u'time': [1380, 2328, 3315, 6574]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[24, -8, 24]","[7898, 81, 99]",36.0,"[None, None, None]",,800034,45.0,52779638.0,mouselab-mdp,19
"[8323, 8955, 9508]","[u'left', u'left', u'up']",test,,,"[0, 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'1', u'4', u'3', u'7', u'13', u'14'], u'time': [1432, 2183, 3089, 4105, 4952, 5829, 6809]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[8, 40, -8]","[8322, 114, 32]",33.0,"[None, None, None]",,811872,46.0,27560485.0,mouselab-mdp,19
"[7158, 7737, 8372]","[u'right', u'right', u'up']",test,,,"[0, 1, 5, 9]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'1', u'4', u'3', u'5', u'9'], u'time': [1806, 2509, 3190, 3852, 5008, 5973]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[8, 8, 24]","[7155, 68, 118]",34.0,"[None, None, None]",,823279,47.0,27200535.0,mouselab-mdp,19
"[8371, 9232, 9836]","[u'right', u'right', u'up']",test,,,"[0, 1, 5, 9]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'1', u'5', u'9'], u'time': [4475, 5432, 6346, 7210]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[40, 8, -8]","[8366, 342, 80]",36.0,"[None, None, None]",,836511,48.0,9774471.0,mouselab-mdp,19
"[17086, 17627, 18188]","[u'left', u'left', u'up']",test,,,"[0, 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'13', u'1', u'4', u'8', u'16', u'15', u'2', u'6'], u'time': [1520, 3664, 4788, 6716, 9007, 10138, 11159, 12291, 14247, 15189]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[40, -24, 8]","[17084, 18, 45]",14.0,"[None, None, None]",,857648,49.0,20100268.0,mouselab-mdp,19
"[16539, 17304, 18065]","[u'right', u'right', u'up']",train_basic,,,"[0, 1, 5, 9]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-8, 8, 40]","[16536, 246, 241]",40.0,"[None, None, None]",,20609,0.0,21534469.0,mouselab-mdp,20
"[4169, 4825, 5462]","[u'left', u'left', u'down']",train_basic,,,"[0, 3, 7, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[40, 8, -8]","[4166, 137, 124]",40.0,"[None, None, None]",,28209,1.0,41322127.0,mouselab-mdp,20
"[3613, 4199, 4875]","[u'right', u'right', u'down']",train_basic,,,"[0, 1, 5, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-8, 8, 24]","[3609, 71, 165]",24.0,"[None, None, None]",,35111,2.0,60904342.0,mouselab-mdp,20
"[6983, 7543, 8136]","[u'left', u'left', u'down']",train_basic,,,"[0, 3, 7, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[8, 8, 24]","[6980, 49, 73]",40.0,"[None, None, None]",,45788,3.0,28950739.0,mouselab-mdp,20
"[3326, 3923, 4573]","[u'up', u'up', u'right']",train_basic,,,"[0, 2, 6, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[8, 8, 8]","[3323, 82, 132]",24.0,"[None, None, None]",,52215,4.0,90828473.0,mouselab-mdp,20
"[4406, 5037, 5653]","[u'down', u'down', u'left']",train_basic,,,"[0, 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[8, 8, 8]","[4403, 117, 100]",24.0,"[None, None, None]",,59817,5.0,25455362.0,mouselab-mdp,20
"[1817, 2408, 3055]","[u'right', u'right', u'up']",train_basic,,,"[0, 1, 5, 9]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[24, 40, 8]","[1816, 81, 128]",72.0,"[None, None, None]",,65546,6.0,86569726.0,mouselab-mdp,20
"[1745, 2345, 3037]","[u'right', u'right', u'up']",train_basic,,,"[0, 1, 5, 9]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[40, 24, 24]","[1743, 93, 185]",88.0,"[None, None, None]",,70583,7.0,22238995.0,mouselab-mdp,20
"[2661, 3215, 3804]","[u'left', u'left', u'down']",train_basic,,,"[0, 3, 7, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[40, 8, 40]","[2658, 42, 64]",88.0,"[None, None, None]",,77005,8.0,42168773.0,mouselab-mdp,20
"[2107, 2734, 3415]","[u'right', u'right', u'up']",train_basic,,,"[0, 1, 5, 9]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[8, 8, 40]","[2104, 108, 172]",56.0,"[None, None, None]",,82442,9.0,18334696.0,mouselab-mdp,20
"[6837, 7452, 8093]","[u'up', u'up', u'left']",train_hidden,,,"[0, 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-40, 8, 8]","[6836, 97, 122]",-24.0,"[None, None, None]",,94257,10.0,53954138.0,mouselab-mdp,20
"[416, 1142, 2191]","[u'up', u'up', u'right']",train_hidden,,,"[0, 2, 6, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[8, -8, -8]","[413, 222, 538]",-8.0,"[None, None, None]",,98471,11.0,5836800.0,mouselab-mdp,20
"[333, 991, 1722]","[u'right', u'right', u'up']",train_hidden,,,"[0, 1, 5, 9]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[24, 24, -24]","[329, 143, 221]",24.0,"[None, None, None]",,102389,12.0,12402758.0,mouselab-mdp,20
"[477, 1185, 1831]","[u'up', u'up', u'left']",train_hidden,,,"[0, 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-8, 8, 8]","[475, 192, 138]",8.0,"[None, None, None]",,106243,13.0,18393360.0,mouselab-mdp,20
"[267, 956, 1623]","[u'left', u'left', u'down']",train_hidden,,,"[0, 3, 7, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-40, 24, 8]","[264, 173, 156]",-8.0,"[None, None, None]",,109938,14.0,39709469.0,mouselab-mdp,20
"[33467, 34082, 34728]","[u'left', u'left', u'up']",train_inspector,,,"[0, 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'7', u'8', u'4', u'15', u'16', u'1', u'2', u'6', u'3', u'11', u'12', u'9', u'10', u'14', u'13'], u'time': [10539, 13238, 14614, 15673, 19335, 20137, 20953, 23052, 24479, 26201, 27508, 28469, 29109, 29800, 31223, 31977]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-8, -24, 40]","[33464, 101, 131]",8.0,"[None, None, None]",,148729,15.0,57601551.0,mouselab-mdp,20
"[10503, 11193, 11793]","[u'left', u'left', u'down']",train_inspector,,,"[0, 3, 7, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'13', u'14'], u'time': [452, 1349, 3687, 9216]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[8, -8, 24]","[10499, 177, 93]",24.0,"[None, None, None]",,162316,16.0,83789963.0,mouselab-mdp,20
"[8935, 9594, 10380]","[u'up', u'up', u'left']",train_inspector,,,"[0, 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'10', u'5', u'2', u'6', u'12', u'11'], u'time': [2041, 3326, 3964, 5414, 6183, 6872, 8460]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[24, 8, 8]","[8933, 123, 274]",40.0,"[None, None, None]",,174693,17.0,13139700.0,mouselab-mdp,20
"[11067, 11724, 12459]","[u'down', u'down', u'right']",train_inspector,,,"[0, 4, 8, 16]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'3', u'4', u'2', u'6', u'5', u'8', u'15', u'16'], u'time': [772, 3751, 4519, 5322, 6284, 7147, 8079, 9687, 10535]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-8, 24, 8]","[11065, 145, 214]",24.0,"[None, None, None]",,189092,18.0,20110789.0,mouselab-mdp,20
"[9220, 9901, 10599]","[u'right', u'right', u'down']",train_inspector,,,"[0, 1, 5, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'4', u'5', u'8', u'16', u'15', u'9', u'10'], u'time': [790, 2060, 2791, 3761, 5252, 5971, 7429, 8108]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[8, -24, 40]","[9218, 148, 180]",24.0,"[None, None, None]",,201594,19.0,69674750.0,mouselab-mdp,20
"[13719, 14348, 15086]","[u'left', u'left', u'up']",train_inspect_cost,,,"[0, 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'14', u'13'], u'time': [6139, 8605, 12259, 13030]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-8, 24, 8]","[13716, 118, 204]",20.0,"[None, None, None]",,221216,20.0,61038023.0,mouselab-mdp,20
"[6166, 6827, 7499]","[u'up', u'up', u'right']",train_inspect_cost,,,"[0, 2, 6, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'6', u'12', u'11'], u'time': [855, 1869, 3324, 5534]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[8, 8, 8]","[6164, 132, 136]",20.0,"[None, None, None]",,230614,21.0,9030365.0,mouselab-mdp,20
"[6122, 6746, 7495]","[u'right', u'right', u'up']",train_inspect_cost,,,"[0, 1, 5, 9]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'1', u'5', u'10', u'9'], u'time': [589, 2480, 3785, 4603, 5468]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[8, 8, 24]","[6120, 93, 240]",35.0,"[None, None, None]",,239962,22.0,36873785.0,mouselab-mdp,20
"[12358, 13077, 13826]","[u'left', u'left', u'up']",train_inspect_cost,,,"[0, 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'6', u'12', u'11', u'1', u'4', u'3', u'7', u'13', u'14'], u'time': [600, 1935, 3532, 4331, 6013, 7247, 7986, 8803, 10547, 11894]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[8, 24, -8]","[12356, 205, 238]",14.0,"[None, None, None]",,255574,23.0,68223511.0,mouselab-mdp,20
"[9297, 9936, 10668]","[u'left', u'left', u'down']",train_inspect_cost,,,"[0, 3, 7, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'3', u'7', u'13', u'14'], u'time': [780, 1735, 2780, 3642, 4555]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[8, -8, 8]","[9295, 124, 222]",3.0,"[None, None, None]",,268433,24.0,21189533.0,mouselab-mdp,20
