pid,assignment_id,worker_id
138,3RGU30DZTA8EZ214MJFVPJOTJKOJMI,ADLW3QRUKONU6
139,34T446B1C0EUOAORNMBB4I4LQXE0CA,AEMQTBRPPWJTC
140,37QW5D2ZRGMSDGIQFCEQC2ELVY78SU,AFNED08Y4A2WP
141,34J10VATJFY9P6FQWU1CURTYG6TIQP,AGFCVD0EZD7SU
142,3DHE4R9OCWBE1W7A4VB8DXIFLNNG2H,AHGAVSKDQXCWM
143,3XIQGXAUMC8W9JZ6ZHS7XAZIZT37XE,AHS25EUBSVR17
144,38YMOXR4MUZYGJGB62RTPDLFVGI6WQ,AIBMVAUU4Z0J5
145,3JJVG1YBEBXA9CIM6SLSATUUPKKB5U,AK35CJJEYFVYK
146,3XLBSAQ9Z4CLEEZL0ZGSUVFT7T27ZC,AKB1O8BBMEK7K
147,3YDGXNSEOZU9BVGFPBI8EZYFHI748M,AKD1U31BF0G8
148,3E13VNJ1NNVL82V9BFBXTQLQ8U71IJ,ALVV2RLFAI3ZN
149,3HYA4D452RJ8NWBFTB5QVCI3K8MF2G,AOHQSD0GH8HTE
150,3QY5DC2MXRKH78KHCVFW1VDV3ZAUFI,AOHUD7WWKD2OA
151,3TVSS0C0E104IHRN2FZM0NDTFORWTP,AQZACDD3MVNWH
152,3ZPBJO59KP1F4201LQD7UGLKXENHDO,AR6KODL3T3ADR
153,3HSYG7LRBJYEKY7JJS2RBLW294RKKB,ARB80JPV0HQ5O
154,3YW4XOSQKQLQHTQ95W0BCT912PR1UO,ARVU7VYF2489E
155,3KIBXJ1WD5UXAPSYHKUKI2DBT93OK1,ASCESH7LKU74T
156,3BF51CHDTVAL5IZ79EPCF9113PE0HE,AT3NSILK1BP46
157,3DL65MZB8DFTF03LVTAQP76PKYLCE5,AT47DYXKDBIR6
158,3G2UL9A02DEJQ4FAYUJHXXMY2P976P,AUX8W8TLT65Z6
159,354P56DE9K3OD2D757MKY2IQKE5S7V,AVJSANKHZWFRN
160,3YGXWBAF70HBNY6S6NYDGLUY79WC44,AWT4FBF2EZQBM
161,3YHH42UU5BFNREIX0Z4A71U8K6OL07,AYX1JNKTYCJ84
162,31QTRG6Q2TDAFUTG0Z8QGAXC1T5YPK,AZJKB1D4AFMQY
