key_press,rt,time_elapsed,trial_type,pid
32.0,4352,75356,text,54
32.0,21278,75557,text,55
32.0,22665,99247,text,55
32.0,8877,109133,text,55
32.0,18383,170428,text,55
32.0,4363,14783,text,55
32.0,42232,58035,text,55
32.0,15928,74984,text,55
32.0,4974,7365,text,56
32.0,1782,10149,text,56
32.0,1623,12773,text,56
32.0,6953,18438,text,56
32.0,8523,27966,text,56
32.0,3079,32046,text,56
32.0,2959,51550,text,56
32.0,8198,32198,text,57
32.0,6445,39660,text,57
32.0,4407,45076,text,57
32.0,8829,40532,text,57
32.0,7923,49466,text,57
32.0,3359,53838,text,57
32.0,9750,105776,text,57
32.0,3175,19014,text,58
32.0,1303,21329,text,58
32.0,2105,24446,text,58
32.0,3941,57898,text,58
32.0,4524,10677,text,59
32.0,10411,22093,text,59
32.0,8696,31792,text,59
37.0,16420,35631,text,59
32.0,16166,52809,text,59
32.0,4061,57875,text,59
32.0,9037,94648,text,59
38.0,8464,14370,text,60
39.0,3444,18844,text,60
39.0,4115,23996,text,60
32.0,9183,46175,text,60
32.0,16069,63278,text,60
32.0,5433,69733,text,60
32.0,10973,98369,text,60
32.0,10565,18564,text,61
32.0,15881,35447,text,61
32.0,31375,67825,text,61
32.0,13315,46754,text,61
32.0,18395,66153,text,61
32.0,7992,75152,text,61
32.0,14675,190268,text,61
32.0,21368,53534,text,62
32.0,23136,77676,text,62
32.0,10278,88956,text,62
32.0,21671,152471,text,62
32.0,1966,8138,text,63
32.0,2915,12059,text,63
32.0,9564,22630,text,63
32.0,19008,78124,text,63
32.0,42884,122011,text,63
32.0,8995,132010,text,63
32.0,13716,186893,text,63
32.0,48698,155680,text,64
32.0,53982,210674,text,64
32.0,15403,227083,text,64
32.0,42655,350896,text,64
32.0,4367,125546,text,65
32.0,2005,128560,text,65
32.0,1909,131481,text,65
32.0,1699,146248,text,65
