action_times,actions,beliefs,correct,delays,information_used_correctly,meta_actions,path,planned_too_little,planned_too_much,queries,questions,responses,rt,score,time_elapsed,trial_index,trial_i,trial_type,view_history,pid
"[9321, 10609, 11712]","[u'3', u'3', u'2']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', -4, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', -4, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 12]]",,[],[],[],"[u'0', 13, 14, 16]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [4, 16], u'time': [3716, 7302]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[9321, 767, 580]",18.0,407713,5.0,,mouselab-mdp,,2
"[9370, 10442, 11474]","[u'3', u'3', u'0']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', -12, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', -12, u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, u'__']]",,[],[],[],"[u'0', 13, 14, 15]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [7, 15], u'time': [3493, 7587]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[9370, 553, 504]",-22.0,455688,6.0,,mouselab-mdp,,2
"[11745, 12921, 13984]","[u'1', u'1', u'2']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 12, u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', -12, u'__', u'__', 12, u'__', u'__', u'__', u'__']]",,[],[],[],"[u'0', 5, 6, 7]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [12, 9], u'time': [2646, 5052]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[11744, 565, 539]",26.0,503752,7.0,,mouselab-mdp,,2
"[7438, 8614, 9702]","[u'0', u'0', u'1']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', 20, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, 4, u'__', 20, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__']]",,[],[],[],"[u'0', 1, 2, 3]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [3, 1], u'time': [4200, 5330]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[7438, 650, 568]",34.0,552919,8.0,,mouselab-mdp,,2
"[8561, 10033, 11353]","[u'2', u'2', u'3']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, u'__', -12, u'__']]",,[],[],[],"[u'0', 9, 10, 11]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [13, 15], u'time': [3623, 4623]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[8561, 860, 791]",-6.0,602013,9.0,,mouselab-mdp,,2
"[6567, 7655, 8823]","[u'0', u'0', u'1']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, 4, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, 4, u'__', 12, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__']]",,[],[],[],"[u'0', 1, 2, 3]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [1, 3], u'time': [2845, 3734]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[6567, 559, 637]",10.0,649716,10.0,,mouselab-mdp,,2
"[7686, 8934, 9838]","[u'2', u'2', u'1']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 20, u'__', u'__', 4, u'__', u'__', u'__', u'__']]",,[],[],[],"[u'0', 9, 10, 12]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [12, 9], u'time': [4149, 5868]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[7686, 636, 380]",18.0,697451,11.0,,mouselab-mdp,,2
"[8140, 9476, 10476]","[u'0', u'0', u'1']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', -12, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', 12, u'__', u'__', -12, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__']]",,[],[],[],"[u'0', 1, 2, 3]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [5, 2], u'time': [2587, 7335]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[8140, 720, 479]",10.0,745091,12.0,,mouselab-mdp,,2
"[11634, 12618, 13554]","[u'3', u'3', u'0']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, u'__', u'__', -12]]",,[],[],[],"[u'0', 13, 14, 15]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [13, 16], u'time': [1683, 3645]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[11634, 383, 399]",18.0,793145,13.0,,mouselab-mdp,,2
"[10210, 11330, 12410]","[u'0', u'0', u'1']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', -20, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', 4, u'__', u'__', u'__', -20, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__']]",,[],[],[],"[u'0', 1, 2, 3]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [7, 3], u'time': [3232, 5161]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10210, 597, 559]",2.0,840808,14.0,,mouselab-mdp,,2
"[14434, 15698, 16634]","[u'0', u'0', u'3']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', -12, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', -12, u'__', u'__', u'__', u'__', u'__', -4, u'__']]",,[],[],[],"[u'0', 1, 2, 4]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [9, 15], u'time': [3487, 8895]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[14434, 642, 418]",26.0,888368,15.0,,mouselab-mdp,,2
"[8502, 9494, 11214]","[u'1', u'1', u'0']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__', u'__']]",,[],[],[],"[u'0', 5, 6, 8]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [12, 5], u'time': [2150, 4260]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[8502, 474, 1194]",18.0,935934,16.0,,mouselab-mdp,,2
"[20250, 21273, 24525]","[u'1', u'1', u'2']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', 20, u'__', u'__', u'__', 4, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', 20, u'__', u'__', u'__', 4, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', 20, u'__', u'__', u'__', 4, u'__', u'__', u'__', -12, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', 20, -12, u'__', u'__', 4, u'__', u'__', u'__', -12, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', 20, -12, -12, u'__', 4, u'__', u'__', u'__', -12, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', 20, -12, -12, -12, 4, u'__', u'__', u'__', -12, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', 20, -12, -12, -12, 4, u'__', u'__', -4, -12, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', 20, -12, -12, -12, 4, -4, u'__', -4, -12, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', 20, -12, -12, -12, 4, -4, -4, -4, -12, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', 20, -12, -12, -12, 4, -4, -4, -4, -12, u'__', u'__', -12], [0, -4, u'__', u'__', u'__', 20, -12, -12, -12, 4, -4, -4, -4, -12, -12, u'__', -12], [0, -4, u'__', u'__', u'__', 20, -12, -12, -12, 4, -4, -4, -4, -12, -12, 4, -12], [0, -4, -4, u'__', u'__', 20, -12, -12, -12, 4, -4, -4, -4, -12, -12, 4, -12], [0, -4, -4, u'__', -4, 20, -12, -12, -12, 4, -4, -4, -4, -12, -12, 4, -12], [0, -4, -4, 4, -4, 20, -12, -12, -12, 4, -4, -4, -4, -12, -12, 4, -12]]",,[],[],[],"[u'0', 5, 6, 7]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [9, 5, 1, 13, 6, 7, 8, 12, 10, 11, 16, 14, 15, 2, 4, 3], u'time': [2064, 3666, 5447, 6336, 7281, 9541, 10739, 12134, 12735, 13287, 13864, 14749, 15751, 16855, 17786, 18599]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[20249, 525, 2759]",-20.0,157878,1.0,,mouselab-mdp,,3
"[1062, 3075, 3745]","[u'0', u'0', u'3']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__']]",,[],[],[],"[u'0', 1, 2, 4]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1062, 1517, 166]",12.0,213042,2.0,,mouselab-mdp,,3
"[10231, 10773, 11354]","[u'0', u'0', u'1']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__', -4, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, 4, u'__', u'__', u'__', 4, u'__', u'__', u'__', -4, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, 4, u'__', u'__', u'__', 4, u'__', u'__', u'__', -4, u'__', u'__', u'__', 4, u'__', u'__', u'__'], [0, 4, 12, u'__', u'__', 4, u'__', u'__', u'__', -4, u'__', u'__', u'__', 4, u'__', u'__', u'__'], [0, 4, 12, 20, u'__', 4, u'__', u'__', u'__', -4, u'__', u'__', u'__', 4, u'__', u'__', u'__']]",,[],[],[],"[u'0', 1, 2, 3]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [5, 9, 1, 13, 2, 3], u'time': [2379, 3320, 4392, 5164, 6413, 8828]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10231, 49, 78]",30.0,269926,3.0,,mouselab-mdp,,3
"[11086, 11696, 12359]","[u'2', u'2', u'1']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', 4, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', 4, u'__', u'__', u'__', 4, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', 4, u'__', u'__', u'__', 4, u'__', u'__', u'__', -12, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', 4, -4, u'__', u'__', 4, u'__', u'__', u'__', -12, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', 4, -4, u'__', u'__', 4, 12, u'__', u'__', -12, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', 4, -4, u'__', u'__', 4, 12, u'__', 4, -12, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', 4, -4, u'__', u'__', 4, 12, -4, 4, -12, u'__', u'__', u'__']]",,[],[],[],"[u'0', 9, 10, 12]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [1, 5, 9, 13, 6, 10, 12, 11], u'time': [1620, 2634, 3483, 4300, 6616, 7558, 9080, 9914]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[11086, 116, 156]",12.0,322995,4.0,,mouselab-mdp,,3
"[17594, 18306, 19090]","[u'1', u'1', u'0']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, -20, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, -20, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__'], [0, -20, u'__', u'__', u'__', 20, u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__'], [0, -20, u'__', u'__', u'__', 20, u'__', u'__', u'__', -12, u'__', u'__', u'__', 4, u'__', u'__', u'__'], [0, -20, u'__', u'__', u'__', 20, 12, u'__', u'__', -12, u'__', u'__', u'__', 4, u'__', u'__', u'__'], [0, -20, u'__', u'__', u'__', 20, 12, -4, u'__', -12, u'__', u'__', u'__', 4, u'__', u'__', u'__'], [0, -20, u'__', u'__', u'__', 20, 12, -4, 4, -12, u'__', u'__', u'__', 4, u'__', u'__', u'__'], [0, -20, u'__', u'__', u'__', 20, 12, -4, 4, -12, 4, u'__', u'__', 4, u'__', u'__', u'__'], [0, -20, 12, u'__', u'__', 20, 12, -4, 4, -12, 4, u'__', u'__', 4, u'__', u'__', u'__'], [0, -20, 12, u'__', u'__', 20, 12, -4, 4, -12, 4, u'__', u'__', 4, -4, u'__', u'__'], [0, -20, 12, u'__', u'__', 20, 12, -4, 4, -12, 4, u'__', u'__', 4, -4, u'__', 4], [0, -20, 12, u'__', u'__', 20, 12, -4, 4, -12, 4, u'__', u'__', 4, -4, -4, 4]]",,[],[],[],"[u'0', 5, 6, 8]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [1, 13, 5, 9, 6, 7, 8, 10, 2, 14, 16, 15], u'time': [1430, 2552, 3802, 4822, 5704, 6801, 7738, 10805, 12054, 13867, 15422, 16055]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[17594, 216, 282]",24.0,380627,5.0,,mouselab-mdp,,3
"[12537, 13475, 14633]","[u'1', u'1', u'2']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', 4, u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', 4, u'__', u'__', u'__', -4, u'__', u'__', u'__', 4, u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', 4, u'__', u'__', u'__', -4, u'__', u'__', u'__', 4, 4, u'__', u'__'], [0, -4, u'__', u'__', u'__', 4, 4, u'__', u'__', -4, u'__', u'__', u'__', 4, 4, u'__', u'__'], [0, -4, u'__', u'__', u'__', 4, 4, u'__', u'__', -4, u'__', u'__', u'__', 4, 4, u'__', -12], [0, -4, u'__', u'__', u'__', 4, 4, u'__', u'__', -4, u'__', u'__', u'__', 4, 4, -12, -12], [0, -4, u'__', u'__', u'__', 4, 4, 12, u'__', -4, u'__', u'__', u'__', 4, 4, -12, -12], [0, -4, u'__', u'__', u'__', 4, 4, 12, 4, -4, u'__', u'__', u'__', 4, 4, -12, -12]]",,[],[],[],"[u'0', 5, 6, 7]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [5, 13, 1, 9, 14, 6, 16, 15, 7, 8], u'time': [1422, 2343, 3203, 4156, 5479, 6465, 8614, 9533, 10537, 11366]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[12537, 441, 663]",10.0,428509,6.0,,mouselab-mdp,,3
"[19954, 22194, 22820]","[u'3', u'3', u'0']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, -12, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, -12, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', -20, u'__', u'__', u'__'], [0, -12, u'__', u'__', u'__', -4, u'__', u'__', u'__', u'__', u'__', u'__', u'__', -20, u'__', u'__', u'__'], [0, -12, u'__', u'__', u'__', -4, u'__', u'__', u'__', -4, u'__', u'__', u'__', -20, u'__', u'__', u'__'], [0, -12, u'__', u'__', u'__', -4, -4, u'__', u'__', -4, u'__', u'__', u'__', -20, u'__', u'__', u'__'], [0, -12, u'__', u'__', u'__', -4, -4, u'__', u'__', -4, 4, u'__', u'__', -20, u'__', u'__', u'__'], [0, -12, u'__', u'__', u'__', -4, -4, u'__', u'__', -4, 4, -4, u'__', -20, u'__', u'__', u'__'], [0, -12, u'__', u'__', u'__', -4, -4, u'__', u'__', -4, 4, -4, -12, -20, u'__', u'__', u'__'], [0, -12, u'__', u'__', u'__', -4, -4, -12, u'__', -4, 4, -4, -12, -20, u'__', u'__', u'__'], [0, -12, u'__', u'__', u'__', -4, -4, -12, -4, -4, 4, -4, -12, -20, u'__', u'__', u'__'], [0, -12, u'__', 4, u'__', -4, -4, -12, -4, -4, 4, -4, -12, -20, u'__', u'__', u'__'], [0, -12, 12, 4, u'__', -4, -4, -12, -4, -4, 4, -4, -12, -20, u'__', u'__', u'__'], [0, -12, 12, 4, -4, -4, -4, -12, -4, -4, 4, -4, -12, -20, u'__', u'__', u'__'], [0, -12, 12, 4, -4, -4, -4, -12, -4, -4, 4, -4, -12, -20, u'__', 4, u'__'], [0, -12, 12, 4, -4, -4, -4, -12, -4, -4, 4, -4, -12, -20, -12, 4, u'__'], [0, -12, 12, 4, -4, -4, -4, -12, -4, -4, 4, -4, -12, -20, -12, 4, -4]]",,[],[],[],"[u'0', 13, 14, 15]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [1, 13, 5, 9, 6, 10, 11, 12, 7, 8, 3, 2, 4, 15, 14, 16], u'time': [2119, 2896, 3653, 4367, 6674, 7426, 8360, 9058, 10267, 11164, 12354, 13605, 14349, 17116, 17757, 18335]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[19954, 1736, 123]",-44.0,476524,7.0,,mouselab-mdp,,3
"[12436, 13122, 13863]","[u'2', u'2', u'3']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, 4, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, 4, u'__', u'__', u'__', u'__', u'__', u'__', u'__', 20, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, 4, u'__', u'__', u'__', -4, u'__', u'__', u'__', 20, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, 4, u'__', u'__', u'__', -4, u'__', u'__', u'__', 20, u'__', u'__', u'__', 4, u'__', u'__', u'__'], [0, 4, u'__', u'__', u'__', -4, u'__', u'__', u'__', 20, -4, u'__', u'__', 4, u'__', u'__', u'__'], [0, 4, u'__', u'__', u'__', -4, u'__', u'__', u'__', 20, -4, u'__', 4, 4, u'__', u'__', u'__'], [0, 4, u'__', u'__', u'__', -4, u'__', u'__', u'__', 20, -4, 12, 4, 4, u'__', u'__', u'__'], [0, 4, u'__', u'__', u'__', -4, u'__', u'__', u'__', 20, -4, 12, 4, 4, 12, u'__', u'__'], [0, 4, u'__', u'__', u'__', -4, u'__', u'__', u'__', 20, -4, 12, 4, 4, 12, u'__', -12], [0, 4, u'__', u'__', u'__', -4, u'__', u'__', u'__', 20, -4, 12, 4, 4, 12, -12, -12]]",,[],[],[],"[u'0', 9, 10, 11]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [1, 9, 5, 13, 10, 12, 11, 14, 16, 15], u'time': [1819, 2941, 3648, 4327, 5773, 6429, 7280, 9547, 10359, 11209]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[12436, 190, 246]",18.0,524571,8.0,,mouselab-mdp,,3
